,date,month,hour,id_station,PA,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,RH,TMP,WSP,WDR,PM10
0,2016-01-01 01:00:00,1,1,AJM,561.0,0.7,1.0,21.0,22.0,38.0,45.0,26.0,26.0,61.0,15.1,1.9,185.0,71.0
1,2016-01-01 01:00:00,1,1,HGM,586.0,1.2,6.0,52.0,58.0,9.0,68.0,19.0,28.0,52.0,17.1,0.5,51.0,88.0
2,2016-01-01 01:00:00,1,1,TLA,584.0,1.0,9.0,48.0,58.0,4.0,76.0,28.0,52.0,57.0,15.4,0.8,278.0,104.0
3,2016-01-01 01:00:00,1,1,XAL,585.0,2.2,52.0,58.0,110.0,2.0,120.0,67.0,22.0,56.0,16.3,1.2,61.0,187.0
4,2016-01-01 02:00:00,1,2,AJM,561.0,1.0,3.0,36.0,39.0,22.0,87.0,28.0,24.0,61.0,15.2,0.8,319.0,116.0
5,2016-01-01 02:00:00,1,2,HGM,586.0,1.6,5.0,62.0,67.0,5.0,98.0,27.0,11.0,52.0,16.6,1.0,11.0,125.0
6,2016-01-01 02:00:00,1,2,TLA,583.0,1.2,19.0,44.0,63.0,5.0,123.0,44.0,36.0,60.0,14.6,1.9,326.0,168.0
7,2016-01-01 02:00:00,1,2,XAL,585.0,2.5,58.0,53.0,111.0,2.0,214.0,93.0,19.0,58.0,15.5,1.1,77.0,308.0
8,2016-01-01 03:00:00,1,3,AJM,561.0,1.0,3.0,30.0,33.0,22.0,80.0,26.0,17.0,67.0,13.7,1.3,228.0,106.0
9,2016-01-01 03:00:00,1,3,HGM,586.0,1.3,12.0,51.0,63.0,3.0,119.0,21.0,24.0,56.0,15.7,1.1,300.0,140.0
10,2016-01-01 03:00:00,1,3,TLA,583.0,1.6,46.0,50.0,97.0,3.0,212.0,79.0,55.0,64.0,13.5,2.2,329.0,291.0
11,2016-01-01 03:00:00,1,3,XAL,584.0,2.4,70.0,49.0,120.0,3.0,232.0,97.0,39.0,61.0,14.5,1.1,131.0,329.0
12,2016-01-01 04:00:00,1,4,AJM,561.0,1.0,2.0,32.0,35.0,19.0,74.0,27.0,14.0,69.0,13.2,1.6,189.0,101.0
13,2016-01-01 04:00:00,1,4,HGM,586.0,1.4,16.0,51.0,68.0,3.0,149.0,22.0,38.0,60.0,14.8,0.7,353.0,171.0
14,2016-01-01 04:00:00,1,4,TLA,583.0,1.5,53.0,45.0,98.0,3.0,184.0,58.0,56.0,68.0,12.8,1.7,313.0,242.0
15,2016-01-01 04:00:00,1,4,XAL,584.0,1.7,54.0,47.0,102.0,3.0,187.0,71.0,73.0,65.0,13.6,1.0,127.0,258.0
16,2016-01-01 05:00:00,1,5,AJM,560.0,1.0,2.0,32.0,34.0,19.0,77.0,26.0,11.0,71.0,12.7,1.8,175.0,103.0
17,2016-01-01 05:00:00,1,5,HGM,586.0,1.5,45.0,46.0,92.0,2.0,150.0,25.0,52.0,67.0,13.5,1.3,62.0,176.0
18,2016-01-01 05:00:00,1,5,TLA,583.0,1.4,56.0,42.0,98.0,3.0,175.0,54.0,80.0,72.0,12.0,1.8,313.0,229.0
19,2016-01-01 05:00:00,1,5,XAL,584.0,1.9,64.0,42.0,106.0,2.0,177.0,53.0,66.0,69.0,12.8,0.8,160.0,230.0
20,2016-01-01 06:00:00,1,6,AJM,561.0,0.8,2.0,25.0,27.0,20.0,67.0,22.0,9.0,72.0,12.1,1.1,217.0,89.0
21,2016-01-01 06:00:00,1,6,HGM,586.0,1.2,34.0,46.0,80.0,2.0,128.0,18.0,60.0,70.0,12.8,0.6,27.0,147.0
22,2016-01-01 06:00:00,1,6,TLA,583.0,1.2,39.0,38.0,77.0,3.0,149.0,43.0,78.0,76.0,11.3,2.2,313.0,192.0
23,2016-01-01 06:00:00,1,6,XAL,585.0,2.0,73.0,39.0,112.0,2.0,159.0,52.0,73.0,72.0,12.5,0.8,176.0,211.0
24,2016-01-01 07:00:00,1,7,AJM,561.0,1.0,4.0,30.0,34.0,13.0,77.0,22.0,7.0,74.0,11.7,0.5,228.0,99.0
25,2016-01-01 07:00:00,1,7,HGM,586.0,1.4,34.0,44.0,78.0,3.0,139.0,19.0,43.0,70.0,12.7,1.2,325.0,157.0
26,2016-01-01 07:00:00,1,7,TLA,584.0,1.2,35.0,33.0,68.0,3.0,153.0,42.0,53.0,78.0,10.5,2.4,315.0,194.0
27,2016-01-01 07:00:00,1,7,XAL,585.0,1.9,63.0,32.0,96.0,4.0,162.0,48.0,47.0,75.0,11.6,0.8,117.0,210.0
28,2016-01-01 08:00:00,1,8,AJM,561.0,0.9,7.0,29.0,36.0,13.0,83.0,23.0,9.0,76.0,11.1,1.2,192.0,106.0
29,2016-01-01 08:00:00,1,8,HGM,587.0,1.3,39.0,41.0,80.0,3.0,125.0,18.0,45.0,72.0,12.3,1.0,81.0,144.0
30,2016-01-01 08:00:00,1,8,TLA,584.0,1.6,51.0,30.0,82.0,3.0,181.0,48.0,32.0,79.0,10.1,1.4,316.0,229.0
31,2016-01-01 08:00:00,1,8,XAL,585.0,1.8,58.0,27.0,85.0,4.0,161.0,49.0,20.0,77.0,10.5,0.9,119.0,210.0
32,2016-01-01 09:00:00,1,9,AJM,562.0,1.0,16.0,29.0,45.0,20.0,96.0,27.0,19.0,72.0,12.6,1.4,100.0,123.0
33,2016-01-01 09:00:00,1,9,HGM,587.0,1.4,43.0,39.0,82.0,5.0,126.0,19.0,32.0,70.0,12.9,1.4,58.0,145.0
34,2016-01-01 09:00:00,1,9,TLA,584.0,1.8,52.0,38.0,89.0,5.0,195.0,49.0,22.0,74.0,11.1,1.2,334.0,244.0
35,2016-01-01 09:00:00,1,9,XAL,586.0,1.6,40.0,31.0,71.0,4.0,159.0,51.0,19.0,77.0,11.0,1.3,97.0,211.0
36,2016-01-01 10:00:00,1,10,AJM,562.0,1.0,13.0,28.0,41.0,33.0,107.0,25.0,33.0,71.0,13.2,1.3,46.0,132.0
37,2016-01-01 10:00:00,1,10,HGM,588.0,1.5,36.0,49.0,85.0,14.0,159.0,20.0,27.0,61.0,14.6,0.9,36.0,179.0
38,2016-01-01 10:00:00,1,10,TLA,585.0,1.4,48.0,40.0,88.0,8.0,206.0,61.0,29.0,74.0,11.2,2.9,334.0,267.0
39,2016-01-01 10:00:00,1,10,XAL,586.0,1.6,39.0,41.0,80.0,9.0,181.0,62.0,23.0,70.0,12.6,1.1,93.0,243.0
40,2016-01-01 11:00:00,1,11,AJM,562.0,1.0,9.0,28.0,37.0,54.0,111.0,28.0,30.0,65.0,14.8,1.9,34.0,139.0
41,2016-01-01 11:00:00,1,11,HGM,588.0,1.6,25.0,63.0,88.0,34.0,172.0,21.0,30.0,52.0,17.0,0.8,354.0,193.0
42,2016-01-01 11:00:00,1,11,TLA,585.0,1.1,31.0,36.0,67.0,17.0,176.0,48.0,35.0,71.0,12.2,3.0,334.0,224.0
43,2016-01-01 11:00:00,1,11,XAL,587.0,1.5,26.0,47.0,73.0,22.0,180.0,63.0,33.0,62.0,14.5,1.8,101.0,244.0
44,2016-01-01 12:00:00,1,12,AJM,562.0,0.9,5.0,27.0,32.0,80.0,112.0,28.0,25.0,57.0,16.6,1.9,46.0,140.0
45,2016-01-01 12:00:00,1,12,HGM,587.0,1.4,13.0,61.0,74.0,66.0,172.0,24.0,31.0,46.0,19.1,1.2,355.0,196.0
46,2016-01-01 12:00:00,1,12,TLA,585.0,1.2,23.0,45.0,68.0,38.0,188.0,55.0,39.0,57.0,15.8,2.4,338.0,243.0
47,2016-01-01 12:00:00,1,12,XAL,586.0,1.4,17.0,47.0,64.0,38.0,165.0,53.0,37.0,55.0,16.5,1.9,93.0,218.0
48,2016-01-01 13:00:00,1,13,AJM,561.0,0.9,3.0,23.0,26.0,99.0,105.0,27.0,19.0,52.0,17.5,2.7,37.0,132.0
49,2016-01-01 13:00:00,1,13,HGM,587.0,1.0,6.0,37.0,43.0,88.0,113.0,19.0,21.0,40.0,20.4,1.4,327.0,132.0
50,2016-01-01 13:00:00,1,13,TLA,584.0,0.8,7.0,29.0,37.0,71.0,121.0,44.0,28.0,46.0,18.7,2.4,320.0,164.0
51,2016-01-01 13:00:00,1,13,XAL,586.0,1.4,9.0,44.0,54.0,64.0,161.0,60.0,34.0,48.0,18.5,2.2,74.0,221.0
52,2016-01-01 14:00:00,1,14,AJM,561.0,0.9,2.0,24.0,26.0,111.0,98.0,25.0,17.0,47.0,18.9,2.9,61.0,123.0
53,2016-01-01 14:00:00,1,14,HGM,586.0,1.0,3.0,32.0,35.0,111.0,120.0,16.0,19.0,35.0,22.0,1.4,43.0,137.0
54,2016-01-01 14:00:00,1,14,TLA,583.0,0.6,4.0,17.0,21.0,74.0,60.0,29.0,15.0,41.0,20.2,2.4,335.0,90.0
55,2016-01-01 14:00:00,1,14,XAL,585.0,0.8,5.0,19.0,24.0,57.0,73.0,37.0,14.0,38.0,20.5,2.1,72.0,110.0
56,2016-01-01 15:00:00,1,15,AJM,560.0,0.7,1.0,19.0,20.0,118.0,84.0,22.0,14.0,43.0,19.6,2.7,63.0,106.0
57,2016-01-01 15:00:00,1,15,HGM,585.0,0.9,1.0,24.0,26.0,129.0,105.0,15.0,15.0,32.0,23.2,0.8,67.0,120.0
58,2016-01-01 15:00:00,1,15,TLA,583.0,0.7,3.0,19.0,22.0,93.0,77.0,34.0,14.0,35.0,22.0,0.4,327.0,111.0
59,2016-01-01 15:00:00,1,15,XAL,584.0,0.7,4.0,16.0,19.0,60.0,45.0,18.0,9.0,32.0,22.1,1.4,116.0,63.0
60,2016-01-01 16:00:00,1,16,AJM,560.0,0.7,1.0,14.0,15.0,116.0,74.0,21.0,11.0,39.0,20.6,2.6,84.0,96.0
61,2016-01-01 16:00:00,1,16,HGM,585.0,0.7,2.0,19.0,21.0,112.0,42.0,12.0,10.0,29.0,24.0,0.7,351.0,54.0
62,2016-01-01 16:00:00,1,16,TLA,582.0,0.7,4.0,29.0,33.0,101.0,67.0,29.0,14.0,32.0,23.3,0.4,33.0,96.0
63,2016-01-01 16:00:00,1,16,XAL,584.0,0.7,3.0,15.0,18.0,64.0,42.0,21.0,9.0,30.0,23.0,0.8,103.0,64.0
64,2016-01-01 17:00:00,1,17,AJM,560.0,0.5,1.0,8.0,9.0,68.0,34.0,16.0,5.0,38.0,21.1,3.4,119.0,51.0
65,2016-01-01 17:00:00,1,17,HGM,585.0,0.7,2.0,19.0,21.0,108.0,55.0,13.0,9.0,30.0,23.7,0.9,358.0,68.0
66,2016-01-01 17:00:00,1,17,TLA,582.0,0.8,4.0,28.0,32.0,99.0,73.0,36.0,14.0,34.0,22.8,2.0,354.0,109.0
67,2016-01-01 17:00:00,1,17,XAL,584.0,0.7,5.0,21.0,26.0,61.0,48.0,28.0,8.0,30.0,23.1,0.7,30.0,76.0
68,2016-01-01 18:00:00,1,18,AJM,560.0,0.4,1.0,6.0,6.0,46.0,7.0,10.0,3.0,39.0,20.3,4.6,178.0,16.0
69,2016-01-01 18:00:00,1,18,HGM,585.0,0.8,0.0,24.0,24.0,85.0,52.0,16.0,7.0,32.0,23.4,2.1,60.0,67.0
70,2016-01-01 18:00:00,1,18,TLA,582.0,0.6,2.0,29.0,29.0,71.0,64.0,40.0,33.0,39.0,21.4,3.2,343.0,105.0
71,2016-01-01 18:00:00,1,18,XAL,584.0,0.9,4.0,31.0,35.0,56.0,45.0,34.0,8.0,32.0,22.8,2.6,61.0,80.0
72,2016-01-01 19:00:00,1,19,AJM,560.0,0.4,1.0,6.0,7.0,46.0,13.0,11.0,3.0,45.0,18.3,6.3,201.0,24.0
73,2016-01-01 19:00:00,1,19,HGM,585.0,0.6,0.0,22.0,23.0,35.0,17.0,16.0,3.0,36.0,21.7,2.2,68.0,32.0
74,2016-01-01 19:00:00,1,19,TLA,583.0,0.6,4.0,26.0,29.0,32.0,41.0,83.0,15.0,53.0,18.0,4.3,337.0,124.0
75,2016-01-01 19:00:00,1,19,XAL,584.0,0.9,9.0,27.0,36.0,28.0,40.0,107.0,7.0,47.0,19.5,6.3,15.0,148.0
76,2016-01-01 20:00:00,1,20,AJM,561.0,0.6,1.0,20.0,21.0,38.0,30.0,27.0,18.0,56.0,16.9,4.2,298.0,57.0
77,2016-01-01 20:00:00,1,20,HGM,586.0,0.7,1.0,26.0,27.0,27.0,33.0,34.0,7.0,53.0,18.1,4.2,296.0,67.0
78,2016-01-01 20:00:00,1,20,TLA,584.0,0.7,4.0,29.0,33.0,15.0,26.0,46.0,7.0,61.0,15.6,4.2,325.0,73.0
79,2016-01-01 20:00:00,1,20,XAL,585.0,0.9,13.0,23.0,36.0,17.0,21.0,51.0,5.0,53.0,17.7,4.6,360.0,72.0
80,2016-01-01 21:00:00,1,21,AJM,562.0,0.7,2.0,31.0,33.0,26.0,43.0,29.0,38.0,67.0,15.5,3.0,335.0,72.0
81,2016-01-01 21:00:00,1,21,HGM,587.0,0.7,1.0,27.0,28.0,15.0,28.0,25.0,12.0,61.0,15.8,4.1,283.0,53.0
82,2016-01-01 21:00:00,1,21,TLA,584.0,0.6,7.0,28.0,34.0,10.0,18.0,26.0,19.0,67.0,14.2,4.3,315.0,43.0
83,2016-01-01 21:00:00,1,21,XAL,586.0,1.0,17.0,25.0,42.0,13.0,31.0,33.0,5.0,54.0,16.9,2.4,356.0,65.0
84,2016-01-01 22:00:00,1,22,AJM,562.0,0.6,2.0,26.0,28.0,21.0,34.0,21.0,22.0,73.0,14.1,2.3,343.0,55.0
85,2016-01-01 22:00:00,1,22,HGM,588.0,0.6,1.0,28.0,29.0,11.0,31.0,15.0,26.0,68.0,14.2,3.7,284.0,46.0
86,2016-01-01 22:00:00,1,22,TLA,585.0,0.5,7.0,29.0,36.0,7.0,35.0,22.0,29.0,74.0,12.6,4.2,315.0,57.0
87,2016-01-01 22:00:00,1,22,XAL,586.0,0.8,9.0,24.0,33.0,11.0,12.0,19.0,4.0,60.0,15.4,1.2,204.0,32.0
88,2016-01-01 23:00:00,1,23,AJM,562.0,0.6,2.0,20.0,22.0,19.0,25.0,16.0,12.0,78.0,12.9,1.5,52.0,40.0
89,2016-01-01 23:00:00,1,23,HGM,588.0,0.6,1.0,27.0,28.0,11.0,33.0,9.0,25.0,73.0,13.3,3.2,294.0,42.0
90,2016-01-01 23:00:00,1,23,TLA,585.0,0.5,4.0,22.0,26.0,10.0,31.0,16.0,35.0,76.0,12.3,3.8,318.0,47.0
91,2016-01-01 23:00:00,1,23,XAL,586.0,0.9,10.0,28.0,38.0,5.0,35.0,33.0,8.0,67.0,14.1,1.7,93.0,69.0
92,2016-01-01 00:00:00,1,0,HGM,588.0,0.6,2.0,24.0,26.0,10.0,30.0,9.0,28.0,74.0,13.0,2.7,281.0,39.0
93,2016-01-01 00:00:00,1,0,TLA,585.0,0.5,4.0,24.0,28.0,4.0,34.0,18.0,28.0,78.0,12.0,2.5,340.0,52.0
94,2016-01-01 00:00:00,1,0,XAL,586.0,0.8,8.0,25.0,33.0,8.0,36.0,26.0,10.0,71.0,13.4,0.7,40.0,62.0
95,2016-02-01 01:00:00,2,1,AJM,560.0,0.4,0.0,14.0,15.0,40.0,13.0,19.0,4.0,28.0,15.4,2.5,224.0,32.0
96,2016-02-01 01:00:00,2,1,HGM,585.0,1.5,51.0,53.0,104.0,2.0,33.0,26.0,3.0,40.0,14.6,1.5,239.0,60.0
97,2016-02-01 01:00:00,2,1,MER,585.0,1.7,49.0,57.0,106.0,1.0,45.0,40.0,4.0,54.0,14.6,0.7,308.0,85.0
98,2016-02-01 01:00:00,2,1,XAL,584.0,2.7,125.0,52.0,177.0,1.0,42.0,64.0,6.0,38.0,14.1,0.3,129.0,106.0
99,2016-02-01 02:00:00,2,2,AJM,560.0,0.4,0.0,10.0,10.0,45.0,8.0,14.0,3.0,29.0,15.2,4.2,217.0,23.0
100,2016-02-01 02:00:00,2,2,HGM,585.0,1.1,29.0,46.0,76.0,2.0,33.0,18.0,3.0,39.0,13.5,0.5,236.0,51.0
101,2016-02-01 02:00:00,2,2,MER,585.0,1.2,42.0,45.0,88.0,1.0,32.0,33.0,6.0,45.0,13.4,1.1,12.0,65.0
102,2016-02-01 02:00:00,2,2,XAL,584.0,2.8,148.0,48.0,196.0,1.0,49.0,58.0,7.0,43.0,13.0,0.4,2.0,107.0
103,2016-02-01 03:00:00,2,3,AJM,560.0,0.3,0.0,7.0,8.0,47.0,10.0,12.0,3.0,28.0,14.5,3.4,217.0,22.0
104,2016-02-01 03:00:00,2,3,HGM,585.0,1.2,42.0,46.0,88.0,2.0,28.0,16.0,4.0,39.0,13.3,0.4,78.0,44.0
105,2016-02-01 03:00:00,2,3,MER,585.0,1.1,41.0,42.0,84.0,1.0,28.0,26.0,5.0,45.0,12.6,0.8,38.0,54.0
106,2016-02-01 03:00:00,2,3,XAL,584.0,2.2,96.0,46.0,142.0,1.0,51.0,59.0,5.0,49.0,12.4,0.4,137.0,110.0
107,2016-02-01 04:00:00,2,4,AJM,559.0,0.3,0.0,7.0,7.0,46.0,12.0,11.0,6.0,28.0,14.2,3.7,222.0,22.0
108,2016-02-01 04:00:00,2,4,HGM,584.0,1.0,15.0,45.0,61.0,2.0,27.0,18.0,2.0,46.0,12.4,1.4,122.0,45.0
109,2016-02-01 04:00:00,2,4,MER,584.0,1.6,88.0,45.0,133.0,1.0,27.0,47.0,5.0,53.0,11.9,0.9,166.0,75.0
110,2016-02-01 04:00:00,2,4,XAL,583.0,1.6,45.0,43.0,88.0,1.0,39.0,54.0,4.0,48.0,11.6,0.5,106.0,94.0
111,2016-02-01 05:00:00,2,5,AJM,559.0,0.3,0.0,7.0,7.0,47.0,11.0,9.0,7.0,27.0,14.8,3.7,220.0,20.0
112,2016-02-01 05:00:00,2,5,HGM,585.0,1.0,4.0,45.0,49.0,3.0,37.0,18.0,2.0,53.0,11.7,0.4,104.0,55.0
113,2016-02-01 05:00:00,2,5,MER,584.0,1.4,55.0,44.0,99.0,1.0,37.0,42.0,4.0,60.0,11.5,0.7,37.0,79.0
114,2016-02-01 05:00:00,2,5,XAL,583.0,1.5,52.0,38.0,90.0,1.0,45.0,49.0,6.0,46.0,11.4,0.1,180.0,95.0
115,2016-02-01 06:00:00,2,6,AJM,559.0,0.4,1.0,12.0,12.0,40.0,9.0,9.0,4.0,29.0,14.4,1.5,176.0,17.0
116,2016-02-01 06:00:00,2,6,HGM,585.0,1.0,8.0,45.0,53.0,2.0,34.0,19.0,2.0,53.0,11.9,0.9,119.0,52.0
117,2016-02-01 06:00:00,2,6,MER,584.0,2.0,113.0,44.0,156.0,1.0,26.0,46.0,5.0,58.0,11.6,0.7,129.0,73.0
118,2016-02-01 06:00:00,2,6,XAL,584.0,2.1,110.0,40.0,150.0,1.0,47.0,63.0,6.0,45.0,11.4,0.6,82.0,111.0
119,2016-02-01 07:00:00,2,7,AJM,560.0,0.4,0.0,12.0,12.0,37.0,11.0,12.0,4.0,30.0,13.9,0.8,201.0,23.0
120,2016-02-01 07:00:00,2,7,HGM,585.0,1.0,13.0,43.0,56.0,2.0,35.0,20.0,2.0,51.0,11.5,0.8,131.0,55.0
121,2016-02-01 07:00:00,2,7,MER,585.0,2.3,139.0,44.0,183.0,1.0,51.0,42.0,5.0,60.0,11.6,0.4,171.0,93.0
122,2016-02-01 07:00:00,2,7,XAL,584.0,2.1,90.0,38.0,128.0,2.0,52.0,74.0,7.0,46.0,10.9,0.3,121.0,126.0
123,2016-02-01 08:00:00,2,8,AJM,560.0,0.4,1.0,13.0,14.0,38.0,14.0,10.0,4.0,28.0,13.8,1.5,208.0,24.0
124,2016-02-01 08:00:00,2,8,HGM,585.0,1.2,36.0,42.0,78.0,3.0,30.0,27.0,2.0,48.0,11.4,0.4,138.0,57.0
125,2016-02-01 08:00:00,2,8,MER,585.0,2.7,173.0,42.0,215.0,2.0,49.0,45.0,6.0,60.0,11.1,1.1,215.0,94.0
126,2016-02-01 08:00:00,2,8,XAL,584.0,3.1,229.0,43.0,271.0,3.0,60.0,100.0,10.0,46.0,11.0,1.4,240.0,160.0
127,2016-02-01 09:00:00,2,9,AJM,560.0,0.6,13.0,22.0,36.0,33.0,15.0,18.0,4.0,26.0,15.8,1.3,70.0,33.0
128,2016-02-01 09:00:00,2,9,HGM,586.0,1.3,58.0,44.0,101.0,9.0,32.0,33.0,4.0,40.0,13.6,0.4,280.0,65.0
129,2016-02-01 09:00:00,2,9,MER,585.0,2.2,103.0,46.0,149.0,5.0,34.0,39.0,5.0,51.0,12.5,0.7,162.0,74.0
130,2016-02-01 09:00:00,2,9,XAL,584.0,4.1,247.0,62.0,308.0,3.0,65.0,127.0,10.0,44.0,11.7,1.0,58.0,192.0
131,2016-02-01 10:00:00,2,10,AJM,560.0,0.9,16.0,31.0,47.0,30.0,17.0,19.0,4.0,30.0,15.9,1.1,17.0,37.0
132,2016-02-01 10:00:00,2,10,HGM,586.0,1.4,35.0,54.0,89.0,21.0,35.0,24.0,4.0,34.0,15.9,0.7,51.0,59.0
133,2016-02-01 10:00:00,2,10,MER,586.0,2.0,84.0,69.0,152.0,11.0,51.0,48.0,5.0,45.0,14.5,1.1,98.0,99.0
134,2016-02-01 10:00:00,2,10,XAL,585.0,2.9,91.0,75.0,165.0,9.0,70.0,93.0,8.0,40.0,13.7,1.2,97.0,163.0
135,2016-02-01 11:00:00,2,11,AJM,560.0,1.1,22.0,40.0,62.0,42.0,29.0,26.0,4.0,30.0,16.8,2.1,34.0,55.0
136,2016-02-01 11:00:00,2,11,HGM,586.0,1.3,22.0,53.0,75.0,44.0,41.0,24.0,4.0,30.0,17.7,0.9,77.0,64.0
137,2016-02-01 11:00:00,2,11,MER,585.0,1.8,47.0,77.0,125.0,27.0,47.0,44.0,6.0,39.0,16.5,1.2,102.0,91.0
138,2016-02-01 11:00:00,2,11,XAL,585.0,1.9,40.0,66.0,106.0,27.0,61.0,59.0,6.0,31.0,17.5,0.6,165.0,120.0
139,2016-02-01 12:00:00,2,12,AJM,560.0,0.7,7.0,21.0,28.0,61.0,21.0,17.0,3.0,23.0,18.5,2.2,29.0,39.0
140,2016-02-01 12:00:00,2,12,HGM,585.0,0.9,10.0,37.0,47.0,69.0,36.0,16.0,4.0,22.0,20.2,1.2,75.0,53.0
141,2016-02-01 12:00:00,2,12,MER,585.0,1.1,21.0,52.0,73.0,50.0,29.0,33.0,4.0,29.0,19.2,1.4,102.0,62.0
142,2016-02-01 12:00:00,2,12,XAL,584.0,1.0,12.0,33.0,45.0,43.0,42.0,32.0,4.0,23.0,19.5,1.0,132.0,74.0
143,2016-02-01 13:00:00,2,13,AJM,559.0,0.6,3.0,15.0,18.0,74.0,22.0,18.0,2.0,21.0,19.6,2.8,47.0,39.0
144,2016-02-01 13:00:00,2,13,HGM,584.0,0.7,6.0,26.0,32.0,82.0,14.0,15.0,3.0,19.0,21.9,1.1,64.0,28.0
145,2016-02-01 13:00:00,2,13,MER,584.0,0.7,6.0,27.0,34.0,70.0,27.0,36.0,3.0,23.0,21.3,1.9,110.0,63.0
146,2016-02-01 13:00:00,2,13,XAL,584.0,0.8,8.0,26.0,34.0,48.0,29.0,35.0,3.0,20.0,21.3,1.5,164.0,65.0
147,2016-02-01 14:00:00,2,14,AJM,559.0,0.6,3.0,15.0,17.0,92.0,24.0,22.0,2.0,25.0,21.0,2.8,57.0,47.0
148,2016-02-01 14:00:00,2,14,HGM,584.0,0.6,4.0,21.0,25.0,97.0,24.0,14.0,3.0,18.0,23.5,0.9,64.0,38.0
149,2016-02-01 14:00:00,2,14,MER,583.0,0.6,4.0,23.0,26.0,83.0,27.0,47.0,3.0,22.0,22.5,1.9,108.0,74.0
150,2016-02-01 14:00:00,2,14,XAL,583.0,0.8,6.0,26.0,32.0,55.0,25.0,29.0,3.0,17.0,22.8,1.6,201.0,54.0
151,2016-02-01 15:00:00,2,15,AJM,558.0,0.6,2.0,12.0,14.0,97.0,24.0,27.0,2.0,26.0,22.0,3.5,30.0,51.0
152,2016-02-01 15:00:00,2,15,HGM,583.0,0.5,1.0,17.0,19.0,107.0,28.0,14.0,2.0,17.0,24.6,1.4,107.0,42.0
153,2016-02-01 15:00:00,2,15,MER,582.0,0.6,4.0,23.0,27.0,87.0,47.0,26.0,3.0,20.0,23.9,2.0,171.0,73.0
154,2016-02-01 15:00:00,2,15,XAL,582.0,0.8,5.0,28.0,33.0,60.0,31.0,36.0,2.0,17.0,23.8,1.9,184.0,67.0
155,2016-02-01 16:00:00,2,16,AJM,557.0,0.6,1.0,10.0,11.0,95.0,17.0,25.0,2.0,27.0,22.1,3.4,55.0,42.0
156,2016-02-01 16:00:00,2,16,HGM,582.0,0.5,1.0,15.0,16.0,102.0,4.0,14.0,2.0,17.0,24.9,1.8,117.0,18.0
157,2016-02-01 16:00:00,2,16,MER,582.0,0.5,5.0,21.0,26.0,81.0,36.0,27.0,2.0,19.0,24.7,2.2,194.0,63.0
158,2016-02-01 16:00:00,2,16,XAL,582.0,0.8,4.0,25.0,29.0,65.0,34.0,36.0,2.0,17.0,24.3,1.3,222.0,70.0
159,2016-02-01 17:00:00,2,17,AJM,557.0,0.5,1.0,10.0,12.0,85.0,16.0,27.0,2.0,24.0,22.7,3.8,297.0,43.0
160,2016-02-01 17:00:00,2,17,HGM,582.0,0.5,4.0,18.0,22.0,81.0,7.0,15.0,4.0,19.0,24.7,2.9,250.0,21.0
161,2016-02-01 17:00:00,2,17,MER,581.0,0.6,6.0,24.0,30.0,66.0,19.0,53.0,2.0,23.0,24.4,2.4,158.0,72.0
162,2016-02-01 17:00:00,2,17,XAL,581.0,0.7,4.0,22.0,26.0,47.0,28.0,123.0,2.0,22.0,23.3,5.7,128.0,151.0
163,2016-02-01 18:00:00,2,18,AJM,558.0,0.5,1.0,6.0,7.0,64.0,13.0,27.0,2.0,31.0,21.0,6.9,214.0,40.0
164,2016-02-01 18:00:00,2,18,HGM,582.0,0.5,2.0,21.0,23.0,63.0,29.0,23.0,2.0,24.0,23.4,3.8,237.0,52.0
165,2016-02-01 18:00:00,2,18,MER,582.0,0.8,9.0,30.0,39.0,47.0,13.0,54.0,2.0,26.0,23.5,3.8,245.0,66.0
166,2016-02-01 18:00:00,2,18,XAL,582.0,0.8,4.0,23.0,27.0,40.0,27.0,144.0,2.0,28.0,21.6,7.3,128.0,171.0
167,2016-02-01 19:00:00,2,19,AJM,558.0,0.4,1.0,5.0,6.0,55.0,10.0,19.0,2.0,36.0,19.3,8.9,215.0,29.0
168,2016-02-01 19:00:00,2,19,HGM,583.0,0.5,2.0,23.0,25.0,42.0,13.0,21.0,2.0,27.0,22.0,2.3,223.0,33.0
169,2016-02-01 19:00:00,2,19,MER,582.0,0.6,10.0,32.0,41.0,29.0,30.0,37.0,2.0,28.0,22.4,2.4,231.0,67.0
170,2016-02-01 19:00:00,2,19,XAL,582.0,1.0,7.0,35.0,42.0,28.0,24.0,80.0,2.0,29.0,20.9,4.4,144.0,104.0
171,2016-02-01 20:00:00,2,20,AJM,558.0,0.4,0.0,5.0,5.0,55.0,7.0,12.0,2.0,37.0,18.5,10.3,211.0,19.0
172,2016-02-01 20:00:00,2,20,HGM,583.0,0.6,1.0,24.0,25.0,36.0,15.0,14.0,2.0,31.0,20.4,2.3,125.0,28.0
173,2016-02-01 20:00:00,2,20,XAL,582.0,1.2,10.0,47.0,58.0,16.0,23.0,55.0,2.0,30.0,19.8,3.2,162.0,77.0
174,2016-02-01 21:00:00,2,21,AJM,558.0,0.4,0.0,5.0,6.0,58.0,8.0,10.0,2.0,40.0,17.8,8.4,216.0,19.0
175,2016-02-01 21:00:00,2,21,HGM,584.0,0.7,2.0,32.0,33.0,27.0,24.0,15.0,2.0,32.0,19.4,2.4,104.0,38.0
