,date,month,hour,id_station,PA,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,RH,TMP,WSP,WDR,PM10
12,2017-01-01 05:00:00,1,5,AJM,559.0,0.4,0.0,9.0,9.0,30.0,21.0,9.0,1.0,68.0,11.5,2.2,193.0,30.0
13,2017-01-01 05:00:00,1,5,MER,585.0,1.5,32.0,38.0,70.0,1.0,100.0,36.0,5.0,70.0,12.6,1.1,162.0,136.0
14,2017-01-01 05:00:00,1,5,XAL,584.0,2.8,82.0,42.0,124.0,6.0,177.0,69.0,7.0,62.0,12.7,0.7,83.0,247.0
15,2017-01-01 06:00:00,1,6,AJM,560.0,0.4,0.0,8.0,8.0,31.0,19.0,9.0,1.0,67.0,11.2,2.1,214.0,28.0
16,2017-01-01 06:00:00,1,6,MER,585.0,1.3,22.0,37.0,59.0,1.0,113.0,35.0,5.0,71.0,12.3,0.8,166.0,149.0
17,2017-01-01 06:00:00,1,6,XAL,584.0,2.0,52.0,39.0,90.0,4.0,148.0,59.0,6.0,66.0,12.0,1.0,79.0,207.0
18,2017-01-01 07:00:00,1,7,AJM,560.0,0.4,0.0,8.0,7.0,31.0,19.0,9.0,1.0,68.0,10.7,3.0,201.0,28.0
19,2017-01-01 07:00:00,1,7,MER,585.0,1.3,25.0,37.0,61.0,2.0,107.0,34.0,5.0,72.0,11.9,0.8,176.0,141.0
20,2017-01-01 07:00:00,1,7,XAL,584.0,2.1,49.0,36.0,85.0,6.0,155.0,64.0,5.0,65.0,12.0,0.8,189.0,220.0
21,2017-01-01 08:00:00,1,8,AJM,560.0,0.3,0.0,7.0,7.0,35.0,17.0,8.0,1.0,68.0,11.2,1.7,202.0,25.0
22,2017-01-01 08:00:00,1,8,MER,585.0,1.3,22.0,34.0,56.0,2.0,104.0,31.0,4.0,73.0,11.6,0.8,160.0,134.0
23,2017-01-01 08:00:00,1,8,XAL,584.0,2.2,55.0,35.0,91.0,6.0,155.0,63.0,5.0,64.0,12.2,0.5,175.0,218.0
24,2017-01-01 09:00:00,1,9,AJM,561.0,0.5,3.0,11.0,15.0,31.0,22.0,9.0,1.0,64.0,12.7,1.1,104.0,31.0
25,2017-01-01 09:00:00,1,9,MER,586.0,1.6,41.0,43.0,83.0,5.0,114.0,38.0,5.0,70.0,12.4,1.1,128.0,152.0
26,2017-01-01 09:00:00,1,9,XAL,585.0,2.6,57.0,45.0,102.0,7.0,191.0,75.0,6.0,60.0,13.2,1.3,153.0,267.0
27,2017-01-01 10:00:00,1,10,AJM,561.0,0.7,6.0,15.0,20.0,33.0,35.0,12.0,1.0,65.0,12.6,1.8,46.0,47.0
28,2017-01-01 10:00:00,1,10,MER,586.0,1.7,30.0,58.0,88.0,16.0,157.0,52.0,7.0,64.0,13.8,1.0,149.0,209.0
29,2017-01-01 10:00:00,1,10,XAL,585.0,2.1,28.0,54.0,82.0,20.0,195.0,69.0,6.0,54.0,14.5,1.3,165.0,264.0
30,2017-01-01 11:00:00,1,11,AJM,561.0,0.6,3.0,11.0,14.0,50.0,35.0,13.0,1.0,59.0,14.0,2.3,42.0,48.0
31,2017-01-01 11:00:00,1,11,MER,586.0,1.2,13.0,42.0,54.0,43.0,125.0,40.0,6.0,57.0,15.6,1.1,69.0,165.0
32,2017-01-01 11:00:00,1,11,TLA,584.0,0.6,8.0,21.0,30.0,47.0,56.0,35.0,3.0,44.0,16.7,0.5,146.0,91.0
33,2017-01-01 11:00:00,1,11,XAL,586.0,1.3,9.0,39.0,48.0,51.0,138.0,48.0,5.0,47.0,16.4,1.0,172.0,186.0
34,2017-01-01 12:00:00,1,12,AJM,561.0,0.5,1.0,10.0,11.0,65.0,31.0,12.0,1.0,54.0,14.8,2.4,46.0,43.0
35,2017-01-01 12:00:00,1,12,MER,586.0,0.6,5.0,23.0,27.0,64.0,65.0,25.0,4.0,48.0,17.5,1.6,24.0,90.0
36,2017-01-01 12:00:00,1,12,TLA,584.0,0.6,6.0,21.0,27.0,61.0,44.0,20.0,3.0,40.0,17.6,1.3,356.0,63.0
37,2017-01-01 12:00:00,1,12,XAL,585.0,0.9,3.0,22.0,25.0,73.0,82.0,35.0,4.0,41.0,17.8,1.5,97.0,117.0
38,2017-01-01 13:00:00,1,13,AJM,560.0,0.5,1.0,10.0,10.0,75.0,33.0,13.0,1.0,48.0,15.9,2.0,42.0,46.0
39,2017-01-01 13:00:00,1,13,MER,585.0,0.4,3.0,16.0,19.0,73.0,47.0,21.0,3.0,39.0,19.2,1.8,121.0,69.0
40,2017-01-01 13:00:00,1,13,TLA,583.0,0.5,4.0,17.0,21.0,71.0,40.0,20.0,3.0,35.0,19.0,0.3,131.0,60.0
41,2017-01-01 13:00:00,1,13,XAL,585.0,0.6,2.0,16.0,18.0,77.0,52.0,32.0,3.0,34.0,18.6,1.9,112.0,84.0
42,2017-01-01 14:00:00,1,14,AJM,560.0,0.5,0.0,9.0,9.0,82.0,26.0,11.0,1.0,46.0,16.4,1.6,1.0,37.0
43,2017-01-01 14:00:00,1,14,MER,584.0,0.4,1.0,12.0,14.0,83.0,40.0,20.0,3.0,37.0,19.8,2.2,101.0,60.0
44,2017-01-01 14:00:00,1,14,TLA,582.0,0.5,1.0,11.0,13.0,88.0,28.0,10.0,2.0,32.0,19.6,1.4,99.0,38.0
45,2017-01-01 14:00:00,1,14,XAL,584.0,0.4,1.0,10.0,11.0,77.0,38.0,17.0,2.0,31.0,19.6,1.9,136.0,55.0
46,2017-01-01 15:00:00,1,15,AJM,559.0,0.5,0.0,9.0,9.0,82.0,30.0,12.0,1.0,43.0,17.2,1.8,63.0,41.0
47,2017-01-01 15:00:00,1,15,MER,584.0,0.4,1.0,14.0,14.0,86.0,45.0,19.0,3.0,36.0,20.2,1.5,135.0,63.0
48,2017-01-01 15:00:00,1,15,TLA,582.0,0.5,1.0,12.0,13.0,91.0,36.0,39.0,1.0,29.0,20.8,1.0,195.0,75.0
49,2017-01-01 15:00:00,1,15,XAL,583.0,0.5,1.0,13.0,14.0,88.0,42.0,9.0,2.0,29.0,20.4,1.7,191.0,50.0
50,2017-01-01 16:00:00,1,16,AJM,559.0,0.5,1.0,10.0,11.0,71.0,25.0,14.0,1.0,45.0,17.1,3.0,145.0,38.0
51,2017-01-01 16:00:00,1,16,MER,584.0,0.4,1.0,14.0,15.0,84.0,23.0,18.0,3.0,35.0,20.7,2.1,43.0,40.0
52,2017-01-01 16:00:00,1,16,TLA,582.0,0.5,0.0,12.0,12.0,92.0,36.0,41.0,1.0,28.0,21.0,0.4,155.0,77.0
53,2017-01-01 16:00:00,1,16,XAL,583.0,0.5,2.0,17.0,19.0,88.0,35.0,9.0,2.0,28.0,21.0,2.1,201.0,44.0
54,2017-01-01 17:00:00,1,17,AJM,559.0,0.4,0.0,7.0,7.0,62.0,16.0,13.0,1.0,47.0,17.1,5.4,186.0,30.0
55,2017-01-01 17:00:00,1,17,MER,584.0,0.4,1.0,15.0,16.0,59.0,20.0,19.0,2.0,37.0,20.6,2.3,148.0,39.0
56,2017-01-01 17:00:00,1,17,TLA,582.0,0.5,2.0,15.0,17.0,87.0,32.0,20.0,1.0,29.0,20.7,0.7,129.0,52.0
57,2017-01-01 17:00:00,1,17,XAL,583.0,0.5,1.0,15.0,17.0,67.0,20.0,26.0,1.0,32.0,20.4,4.1,134.0,45.0
58,2017-01-01 18:00:00,1,18,AJM,559.0,0.4,0.0,6.0,6.0,54.0,13.0,12.0,1.0,51.0,16.2,5.4,199.0,25.0
59,2017-01-01 18:00:00,1,18,MER,584.0,0.4,2.0,20.0,22.0,47.0,38.0,27.0,2.0,42.0,19.6,3.4,146.0,65.0
60,2017-01-01 18:00:00,1,18,XAL,583.0,0.5,2.0,16.0,18.0,49.0,11.0,30.0,1.0,37.0,19.3,4.8,147.0,42.0
61,2017-01-01 19:00:00,1,19,AJM,559.0,0.3,0.0,7.0,7.0,50.0,14.0,10.0,1.0,51.0,15.1,6.2,211.0,24.0
62,2017-01-01 19:00:00,1,19,MER,584.0,0.4,1.0,22.0,24.0,41.0,11.0,24.0,2.0,46.0,18.3,3.3,161.0,35.0
63,2017-01-01 19:00:00,1,19,XAL,584.0,0.6,2.0,26.0,28.0,40.0,23.0,26.0,1.0,40.0,18.6,3.9,187.0,49.0
64,2017-01-01 20:00:00,1,20,AJM,560.0,0.3,0.0,6.0,6.0,48.0,16.0,9.0,1.0,49.0,14.9,6.3,216.0,25.0
65,2017-01-01 20:00:00,1,20,MER,585.0,0.8,5.0,39.0,44.0,24.0,32.0,26.0,2.0,49.0,17.4,2.1,158.0,58.0
66,2017-01-01 20:00:00,1,20,XAL,584.0,0.7,4.0,32.0,36.0,35.0,17.0,23.0,1.0,42.0,17.5,3.6,149.0,40.0
67,2017-01-01 21:00:00,1,21,AJM,560.0,0.4,0.0,8.0,8.0,45.0,13.0,8.0,1.0,50.0,14.6,3.3,201.0,21.0
68,2017-01-01 21:00:00,1,21,MER,585.0,0.9,7.0,59.0,66.0,13.0,37.0,29.0,2.0,51.0,16.5,1.4,136.0,67.0
69,2017-01-01 21:00:00,1,21,TLA,583.0,0.8,5.0,37.0,42.0,18.0,27.0,31.0,2.0,46.0,16.5,1.2,112.0,58.0
70,2017-01-01 21:00:00,1,21,XAL,584.0,0.9,4.0,37.0,41.0,25.0,20.0,31.0,1.0,44.0,16.6,2.1,162.0,51.0
71,2017-01-01 22:00:00,1,22,AJM,560.0,0.4,0.0,8.0,8.0,44.0,15.0,7.0,1.0,52.0,13.8,2.2,222.0,22.0
72,2017-01-01 22:00:00,1,22,MER,585.0,1.1,13.0,59.0,73.0,5.0,34.0,30.0,3.0,52.0,16.0,0.8,113.0,64.0
73,2017-01-01 22:00:00,1,22,TLA,583.0,0.7,3.0,32.0,36.0,21.0,17.0,15.0,1.0,48.0,15.8,1.5,110.0,32.0
74,2017-01-01 22:00:00,1,22,XAL,584.0,1.1,6.0,43.0,48.0,14.0,28.0,31.0,2.0,44.0,15.9,1.2,135.0,59.0
75,2017-01-01 23:00:00,1,23,AJM,560.0,0.4,0.0,9.0,9.0,42.0,17.0,8.0,1.0,53.0,13.4,3.3,200.0,25.0
76,2017-01-01 23:00:00,1,23,MER,585.0,1.8,76.0,64.0,140.0,2.0,43.0,45.0,4.0,54.0,15.3,1.0,145.0,88.0
77,2017-01-01 23:00:00,1,23,TLA,583.0,1.0,8.0,55.0,63.0,6.0,22.0,25.0,2.0,49.0,15.1,1.4,108.0,47.0
78,2017-01-01 23:00:00,1,23,XAL,585.0,1.4,30.0,52.0,82.0,5.0,28.0,46.0,2.0,46.0,15.3,0.7,70.0,74.0
79,2017-01-01 00:00:00,1,0,AJM,560.0,0.4,0.0,12.0,12.0,39.0,16.0,9.0,1.0,55.0,13.4,2.4,169.0,25.0
80,2017-01-01 00:00:00,1,0,MER,585.0,2.0,88.0,65.0,154.0,2.0,71.0,57.0,4.0,56.0,14.6,1.0,142.0,128.0
81,2017-01-01 00:00:00,1,0,TLA,583.0,1.1,20.0,53.0,73.0,5.0,19.0,24.0,2.0,52.0,14.4,0.4,137.0,43.0
82,2017-01-01 00:00:00,1,0,XAL,585.0,1.8,57.0,53.0,109.0,2.0,50.0,58.0,4.0,49.0,14.7,0.9,32.0,108.0
83,2017-02-01 01:00:00,2,1,HGM,586.0,0.7,2.0,42.0,44.0,15.0,30.0,29.0,25.0,43.0,14.9,2.4,253.0,58.0
84,2017-02-01 01:00:00,2,1,MER,585.0,0.8,9.0,52.0,61.0,6.0,46.0,48.0,18.0,47.0,14.9,2.8,298.0,94.0
85,2017-02-01 01:00:00,2,1,XAL,585.0,1.5,68.0,57.0,125.0,10.0,45.0,78.0,5.0,46.0,14.3,0.6,312.0,123.0
86,2017-02-01 02:00:00,2,2,HGM,585.0,0.6,1.0,37.0,38.0,16.0,29.0,21.0,44.0,46.0,14.0,1.1,282.0,50.0
87,2017-02-01 02:00:00,2,2,MER,585.0,0.7,3.0,43.0,47.0,9.0,36.0,32.0,57.0,52.0,14.0,1.8,305.0,69.0
88,2017-02-01 02:00:00,2,2,XAL,584.0,1.4,20.0,55.0,75.0,7.0,57.0,66.0,5.0,47.0,13.5,1.0,205.0,123.0
89,2017-02-01 03:00:00,2,3,HGM,585.0,0.7,1.0,40.0,41.0,9.0,32.0,17.0,29.0,50.0,13.1,0.5,357.0,49.0
90,2017-02-01 03:00:00,2,3,MER,585.0,0.6,5.0,45.0,50.0,6.0,37.0,25.0,89.0,55.0,13.1,0.9,324.0,61.0
91,2017-02-01 03:00:00,2,3,XAL,584.0,1.2,26.0,54.0,80.0,2.0,45.0,58.0,16.0,49.0,12.6,0.6,153.0,104.0
92,2017-02-01 04:00:00,2,4,AJM,560.0,0.3,0.0,9.0,9.0,47.0,21.0,18.0,5.0,53.0,12.0,3.2,219.0,39.0
93,2017-02-01 04:00:00,2,4,HGM,585.0,0.8,11.0,46.0,57.0,3.0,30.0,19.0,28.0,51.0,12.9,0.8,78.0,49.0
94,2017-02-01 04:00:00,2,4,MER,585.0,0.7,12.0,48.0,61.0,3.0,41.0,59.0,32.0,57.0,12.3,1.3,68.0,100.0
95,2017-02-01 04:00:00,2,4,XAL,584.0,1.0,18.0,47.0,64.0,3.0,64.0,66.0,45.0,53.0,11.6,0.4,137.0,130.0
96,2017-02-01 05:00:00,2,5,AJM,560.0,0.3,0.0,9.0,9.0,45.0,17.0,17.0,5.0,53.0,11.7,3.7,214.0,34.0
97,2017-02-01 05:00:00,2,5,HGM,585.0,1.0,37.0,52.0,89.0,1.0,43.0,42.0,27.0,51.0,12.5,1.0,89.0,84.0
98,2017-02-01 05:00:00,2,5,MER,585.0,0.8,16.0,51.0,67.0,2.0,50.0,45.0,30.0,61.0,11.5,0.7,125.0,95.0
99,2017-02-01 05:00:00,2,5,XAL,584.0,1.2,59.0,46.0,105.0,3.0,70.0,60.0,40.0,55.0,11.4,0.4,83.0,130.0
100,2017-02-01 06:00:00,2,6,AJM,560.0,0.3,0.0,10.0,10.0,40.0,13.0,17.0,4.0,52.0,11.9,3.4,216.0,30.0
101,2017-02-01 06:00:00,2,6,HGM,586.0,1.0,23.0,49.0,73.0,1.0,39.0,30.0,9.0,53.0,12.4,1.3,90.0,69.0
102,2017-02-01 06:00:00,2,6,MER,585.0,1.2,64.0,58.0,123.0,1.0,55.0,51.0,38.0,60.0,11.9,0.9,105.0,106.0
103,2017-02-01 06:00:00,2,6,XAL,584.0,1.4,65.0,46.0,111.0,3.0,60.0,80.0,30.0,55.0,11.3,0.8,93.0,140.0
104,2017-02-01 07:00:00,2,7,AJM,560.0,0.4,1.0,16.0,17.0,35.0,15.0,18.0,6.0,53.0,12.0,2.1,201.0,32.0
105,2017-02-01 07:00:00,2,7,HGM,586.0,1.5,67.0,50.0,118.0,1.0,42.0,39.0,20.0,54.0,12.0,0.8,56.0,81.0
106,2017-02-01 07:00:00,2,7,MER,585.0,1.5,82.0,65.0,146.0,1.0,50.0,63.0,19.0,59.0,11.3,1.0,64.0,113.0
107,2017-02-01 07:00:00,2,7,XAL,584.0,2.0,115.0,49.0,164.0,4.0,64.0,85.0,19.0,56.0,10.6,0.9,77.0,149.0
108,2017-02-01 08:00:00,2,8,AJM,560.0,0.4,3.0,13.0,17.0,37.0,18.0,19.0,4.0,54.0,11.8,3.0,187.0,37.0
109,2017-02-01 08:00:00,2,8,HGM,586.0,2.3,132.0,53.0,185.0,1.0,56.0,55.0,32.0,54.0,11.9,0.6,70.0,111.0
110,2017-02-01 08:00:00,2,8,MER,586.0,2.2,173.0,66.0,238.0,1.0,58.0,63.0,20.0,60.0,11.2,0.5,37.0,121.0
111,2017-02-01 08:00:00,2,8,XAL,584.0,3.3,188.0,56.0,243.0,4.0,66.0,120.0,16.0,56.0,10.6,0.7,82.0,186.0
112,2017-02-01 09:00:00,2,9,AJM,560.0,0.7,18.0,30.0,48.0,22.0,22.0,26.0,7.0,51.0,13.3,1.2,93.0,48.0
113,2017-02-01 09:00:00,2,9,HGM,586.0,2.4,130.0,59.0,188.0,4.0,52.0,57.0,30.0,47.0,14.0,0.8,33.0,110.0
114,2017-02-01 09:00:00,2,9,MER,586.0,1.8,101.0,60.0,162.0,4.0,55.0,61.0,32.0,56.0,12.4,1.0,15.0,116.0
115,2017-02-01 09:00:00,2,9,XAL,585.0,3.3,183.0,59.0,242.0,4.0,71.0,137.0,15.0,54.0,11.3,1.6,48.0,208.0
116,2017-02-01 10:00:00,2,10,AJM,561.0,1.2,34.0,43.0,77.0,25.0,31.0,36.0,9.0,54.0,13.2,2.2,40.0,67.0
117,2017-02-01 10:00:00,2,10,HGM,586.0,2.0,77.0,69.0,145.0,13.0,70.0,47.0,41.0,41.0,15.5,1.2,13.0,117.0
118,2017-02-01 10:00:00,2,10,XAL,586.0,2.9,146.0,86.0,232.0,10.0,92.0,126.0,28.0,46.0,14.0,1.6,83.0,219.0
119,2017-02-01 11:00:00,2,11,AJM,561.0,1.0,16.0,41.0,57.0,36.0,33.0,33.0,14.0,51.0,13.7,1.4,57.0,66.0
120,2017-02-01 11:00:00,2,11,HGM,586.0,1.3,29.0,56.0,85.0,35.0,69.0,40.0,40.0,37.0,16.7,1.5,360.0,109.0
121,2017-02-01 11:00:00,2,11,XAL,586.0,1.5,38.0,59.0,98.0,31.0,76.0,89.0,43.0,40.0,15.8,2.5,69.0,165.0
122,2017-02-01 12:00:00,2,12,AJM,561.0,0.8,8.0,29.0,37.0,62.0,40.0,31.0,9.0,43.0,15.6,2.2,84.0,71.0
123,2017-02-01 12:00:00,2,12,HGM,586.0,1.0,15.0,42.0,56.0,53.0,56.0,32.0,21.0,33.0,18.7,1.3,12.0,88.0
124,2017-02-01 12:00:00,2,12,XAL,585.0,0.8,13.0,29.0,42.0,53.0,40.0,46.0,16.0,35.0,17.3,2.5,54.0,86.0
125,2017-02-01 13:00:00,2,13,AJM,560.0,0.8,6.0,30.0,36.0,76.0,37.0,31.0,9.0,39.0,17.0,2.5,88.0,68.0
126,2017-02-01 13:00:00,2,13,HGM,585.0,0.7,9.0,32.0,42.0,65.0,54.0,28.0,12.0,29.0,20.0,0.9,41.0,81.0
127,2017-02-01 13:00:00,2,13,XAL,584.0,0.7,5.0,20.0,25.0,62.0,22.0,26.0,9.0,29.0,19.4,1.0,93.0,48.0
128,2017-02-01 14:00:00,2,14,AJM,559.0,0.9,4.0,33.0,37.0,86.0,49.0,36.0,9.0,37.0,17.8,2.8,109.0,85.0
129,2017-02-01 14:00:00,2,14,HGM,584.0,0.6,4.0,23.0,26.0,80.0,45.0,23.0,7.0,27.0,20.6,1.0,110.0,69.0
130,2017-02-01 14:00:00,2,14,XAL,584.0,0.7,7.0,23.0,29.0,67.0,31.0,31.0,7.0,26.0,20.5,1.4,151.0,62.0
131,2017-02-01 15:00:00,2,15,AJM,559.0,0.8,3.0,30.0,33.0,90.0,50.0,40.0,9.0,37.0,18.1,4.2,143.0,90.0
132,2017-02-01 15:00:00,2,15,HGM,584.0,0.7,4.0,24.0,28.0,88.0,37.0,27.0,6.0,26.0,21.1,1.4,91.0,64.0
133,2017-02-01 15:00:00,2,15,XAL,583.0,0.7,5.0,25.0,30.0,74.0,31.0,40.0,7.0,26.0,20.6,2.1,145.0,71.0
134,2017-02-01 16:00:00,2,16,AJM,558.0,0.5,4.0,18.0,21.0,70.0,26.0,29.0,3.0,38.0,18.3,3.7,164.0,56.0
135,2017-02-01 16:00:00,2,16,HGM,583.0,0.7,4.0,27.0,31.0,79.0,27.0,25.0,5.0,25.0,21.9,1.6,131.0,52.0
136,2017-02-01 16:00:00,2,16,XAL,583.0,0.8,4.0,31.0,35.0,87.0,31.0,33.0,7.0,25.0,21.2,1.3,141.0,64.0
137,2017-02-01 17:00:00,2,17,AJM,559.0,0.4,2.0,12.0,14.0,61.0,19.0,30.0,2.0,41.0,17.9,5.9,192.0,49.0
138,2017-02-01 17:00:00,2,17,HGM,584.0,0.7,2.0,28.0,30.0,71.0,31.0,32.0,3.0,30.0,20.9,2.3,119.0,63.0
139,2017-02-01 17:00:00,2,17,MER,583.0,0.8,8.0,35.0,43.0,56.0,49.0,42.0,4.0,29.0,21.9,3.9,185.0,91.0
140,2017-02-01 17:00:00,2,17,XAL,583.0,0.9,4.0,32.0,36.0,69.0,36.0,66.0,5.0,28.0,20.7,3.3,121.0,102.0
141,2017-02-01 18:00:00,2,18,AJM,559.0,0.4,1.0,8.0,8.0,55.0,13.0,26.0,1.0,38.0,17.9,6.5,196.0,39.0
142,2017-02-01 18:00:00,2,18,HGM,584.0,0.7,4.0,30.0,33.0,47.0,29.0,30.0,2.0,30.0,20.4,1.6,214.0,59.0
143,2017-02-01 18:00:00,2,18,MER,583.0,0.9,12.0,41.0,54.0,36.0,8.0,45.0,3.0,34.0,20.8,3.0,189.0,52.0
144,2017-02-01 18:00:00,2,18,XAL,583.0,1.0,10.0,38.0,48.0,51.0,35.0,60.0,4.0,31.0,20.4,2.8,143.0,96.0
145,2017-02-01 19:00:00,2,19,AJM,559.0,0.3,0.0,7.0,7.0,46.0,12.0,17.0,1.0,40.0,17.1,6.8,203.0,28.0
146,2017-02-01 19:00:00,2,19,HGM,584.0,0.6,5.0,29.0,35.0,27.0,16.0,27.0,1.0,31.0,20.1,2.1,203.0,43.0
147,2017-02-01 19:00:00,2,19,MER,584.0,1.2,30.0,45.0,74.0,16.0,35.0,36.0,2.0,33.0,20.4,2.6,218.0,71.0
148,2017-02-01 19:00:00,2,19,XAL,583.0,1.2,31.0,47.0,78.0,15.0,27.0,65.0,2.0,30.0,19.9,3.9,244.0,92.0
149,2017-02-01 20:00:00,2,20,AJM,559.0,0.3,0.0,6.0,6.0,38.0,10.0,13.0,1.0,43.0,16.0,7.5,210.0,22.0
150,2017-02-01 20:00:00,2,20,HGM,584.0,0.7,5.0,34.0,39.0,15.0,15.0,20.0,1.0,32.0,19.2,1.4,173.0,35.0
151,2017-02-01 20:00:00,2,20,MER,584.0,1.1,21.0,44.0,65.0,9.0,59.0,34.0,2.0,37.0,19.3,2.2,177.0,93.0
152,2017-02-01 20:00:00,2,20,XAL,584.0,1.3,39.0,42.0,80.0,10.0,26.0,52.0,3.0,33.0,19.1,3.8,244.0,78.0
153,2017-02-01 21:00:00,2,21,AJM,560.0,0.3,0.0,6.0,6.0,36.0,9.0,11.0,1.0,42.0,15.7,6.6,214.0,20.0
154,2017-02-01 21:00:00,2,21,HGM,585.0,0.8,7.0,35.0,42.0,11.0,16.0,18.0,1.0,36.0,18.2,0.6,244.0,33.0
155,2017-02-01 21:00:00,2,21,MER,585.0,0.8,8.0,37.0,45.0,9.0,43.0,28.0,2.0,39.0,18.4,1.6,174.0,71.0
156,2017-02-01 21:00:00,2,21,XAL,584.0,1.0,30.0,33.0,63.0,13.0,18.0,34.0,3.0,35.0,18.4,2.3,232.0,53.0
157,2017-02-01 22:00:00,2,22,AJM,560.0,0.6,11.0,29.0,40.0,13.0,10.0,16.0,1.0,43.0,15.3,1.9,319.0,26.0
158,2017-02-01 22:00:00,2,22,HGM,586.0,0.8,7.0,39.0,47.0,8.0,18.0,30.0,2.0,37.0,17.4,2.8,250.0,48.0
159,2017-02-01 22:00:00,2,22,MER,585.0,1.0,18.0,42.0,60.0,6.0,10.0,43.0,3.0,41.0,17.7,2.0,254.0,54.0
160,2017-02-01 22:00:00,2,22,XAL,584.0,1.1,18.0,46.0,64.0,13.0,31.0,77.0,4.0,41.0,16.9,3.0,55.0,108.0
161,2017-02-01 23:00:00,2,23,AJM,560.0,0.5,2.0,20.0,21.0,21.0,15.0,16.0,1.0,47.0,14.8,2.2,285.0,31.0
162,2017-02-01 23:00:00,2,23,HGM,586.0,0.8,3.0,41.0,43.0,15.0,32.0,48.0,3.0,43.0,15.9,3.8,261.0,80.0
163,2017-02-01 23:00:00,2,23,MER,585.0,0.9,13.0,54.0,67.0,5.0,49.0,78.0,5.0,48.0,16.1,3.4,302.0,126.0
164,2017-02-01 23:00:00,2,23,XAL,584.0,1.4,41.0,54.0,95.0,6.0,42.0,68.0,4.0,45.0,15.9,2.2,18.0,110.0
165,2017-02-01 00:00:00,2,0,AJM,560.0,0.4,1.0,16.0,17.0,23.0,13.0,13.0,1.0,50.0,13.9,2.1,195.0,26.0
166,2017-02-01 00:00:00,2,0,HGM,586.0,0.6,1.0,33.0,33.0,22.0,27.0,38.0,19.0,46.0,15.0,4.0,261.0,65.0
167,2017-02-01 00:00:00,2,0,MER,585.0,0.7,7.0,47.0,54.0,9.0,32.0,60.0,11.0,51.0,15.0,3.4,304.0,92.0
168,2017-02-01 00:00:00,2,0,XAL,585.0,1.4,67.0,47.0,114.0,11.0,35.0,55.0,5.0,45.0,15.3,1.0,5.0,89.0
169,2017-03-01 01:00:00,3,1,AJM,561.0,0.6,0.0,22.0,22.0,44.0,33.0,32.0,3.0,37.0,16.9,1.4,235.0,65.0
170,2017-03-01 01:00:00,3,1,HGM,586.0,0.7,2.0,41.0,43.0,14.0,31.0,33.0,9.0,34.0,18.5,1.9,284.0,63.0
171,2017-03-01 01:00:00,3,1,XAL,585.0,1.2,37.0,54.0,91.0,10.0,47.0,70.0,2.0,32.0,18.1,0.4,12.0,118.0
172,2017-03-01 02:00:00,3,2,AJM,561.0,0.5,0.0,16.0,16.0,42.0,22.0,27.0,3.0,37.0,16.3,1.4,252.0,49.0
173,2017-03-01 02:00:00,3,2,HGM,586.0,0.6,2.0,46.0,48.0,8.0,31.0,30.0,14.0,34.0,17.5,1.7,270.0,61.0
174,2017-03-01 02:00:00,3,2,XAL,585.0,1.3,50.0,55.0,105.0,5.0,46.0,76.0,3.0,33.0,17.4,0.6,164.0,122.0
175,2017-03-01 03:00:00,3,3,AJM,561.0,0.4,0.0,13.0,13.0,44.0,23.0,24.0,6.0,39.0,15.4,2.0,221.0,47.0
