,contaminante,valor,horas
194,NO2,0.2888987483305588,36
195,NO2,0.2650959919898779,37
196,NO2,0.26689234369630527,38
197,NO2,0.26429937912687074,39
198,NO2,0.284050331102246,40
199,NO2,0.2502851507716758,41
200,NO2,0.2861469079745658,42
201,NO2,0.2502396020168085,43
202,NO2,0.2558306017344753,44
203,NO2,0.2686149419434394,45
204,NO2,0.2530785641032099,46
205,NO2,0.24414475148973752,47
206,NO2,0.2669335452267254,48
207,NO2,0.24977232592491735,49
208,NO2,0.24925812499213998,50
209,NO2,0.23974994093677454,51
210,NO2,0.24892970187854874,52
211,NO2,0.23847547035074354,53
212,NO2,0.24341976130043738,54
213,NO2,0.2326427314682734,55
214,NO2,0.2463054217565101,56
215,NO2,0.2314257652935683,57
216,NO2,0.22418151135437167,58
217,NO2,0.2234478086783279,59
218,NO2,0.24279277600610755,60
219,NO2,0.21759834737875372,61
220,NO2,0.2171187580927201,62
221,NO2,0.2230512891094363,63
222,NO2,0.21735835019302016,64
223,NO2,0.21073339979343314,65
224,NO2,0.21906384537512935,66
225,NO2,0.20821136751187636,67
226,NO2,0.2053161812176478,68
227,NO2,0.2030955188495461,69
228,NO2,0.2075567373430969,70
229,NO2,0.19371281012347039,71
230,NO2,0.20718993877172787,72
232,NOX,0.1769658422205826,2
233,NOX,0.1841371088800049,3
234,NOX,0.18545383857224987,4
235,NOX,0.188412390174049,5
236,NOX,0.1880436248082048,6
237,NOX,0.18858827793168345,7
238,NOX,0.19777771691187612,8
239,NOX,0.1743000907150518,9
240,NOX,0.20733172913524345,10
241,NOX,0.16811126606769708,11
242,NOX,0.21871039229950348,12
243,NOX,0.17097863265874683,13
244,NOX,0.19607230198105918,14
245,NOX,0.20148330942667872,15
246,NOX,0.19598032842554639,16
247,NOX,0.17923165219837564,17
248,NOX,0.21483774651844906,18
249,NOX,0.16624460713455022,19
250,NOX,0.20885301885204086,20
251,NOX,0.2066646529939028,21
252,NOX,0.1806149839239149,22
253,NOX,0.17540782131387353,23
254,NOX,0.2207951701838389,24
255,NOX,0.19422586678168863,25
256,NOX,0.17518905083517627,26
257,NOX,0.19185415328868866,27
258,NOX,0.20493802598203179,28
259,NOX,0.1719981699647759,29
260,NOX,0.21379520951161765,30
261,NOX,0.17171627430937503,31
262,NOX,0.20268589918255342,32
263,NOX,0.17756813912707642,33
264,NOX,0.17567113734318426,34
265,NOX,0.20370277386378471,35
266,NOX,0.19240707578650762,36
267,NOX,0.17610525535954444,37
268,NOX,0.1809589026413216,38
269,NOX,0.17854000485870947,39
270,NOX,0.19571423560411522,40
271,NOX,0.16669464638953443,41
272,NOX,0.20432244070548652,42
273,NOX,0.16302669215155555,43
274,NOX,0.1788492842485517,44
275,NOX,0.19075712224230262,45
276,NOX,0.16961895768751253,46
277,NOX,0.16796109279950314,47
278,NOX,0.1907265155783655,48
279,NOX,0.1731478240431275,49
280,NOX,0.17521221809467477,50
281,NOX,0.16742570544156388,51
282,NOX,0.17624552602290514,52
283,NOX,0.1660986397508205,53
284,NOX,0.17298302726790243,54
285,NOX,0.16626676938913876,55
286,NOX,0.17998120059231845,56
287,NOX,0.16107204333615086,57
288,NOX,0.15891587287167158,58
289,NOX,0.16390092105053183,59
290,NOX,0.17781726060505476,60
291,NOX,0.15490479676140245,61
292,NOX,0.1586910542926812,62
293,NOX,0.16257293224269653,63
294,NOX,0.1588782686756714,64
295,NOX,0.15531019723694114,65
296,NOX,0.16267781608527754,66
297,NOX,0.1515466090154033,67
299,NOX,0.152035548258441,69
300,NOX,0.15382040180985415,70
302,NOX,0.1569903246434625,72
375,PM10,0.32752899100851296,1
376,PM10,0.3949349446596642,2
377,PM10,0.3976821383612033,3
378,PM10,0.39637131559071964,4
379,PM10,0.4156747904302195,5
380,PM10,0.41630385165849637,6
381,PM10,0.40820145370689237,7
382,PM10,0.41302708475793815,8
383,PM10,0.37791748272013503,9
384,PM10,0.4280409179781247,10
385,PM10,0.3733565338422151,11
386,PM10,0.436355548885758,12
387,PM10,0.3755958711512854,13
388,PM10,0.4153402158371576,14
389,PM10,0.4100171639401903,15
390,PM10,0.40279766623951946,16
391,PM10,0.36933337315396925,17
392,PM10,0.4245156019934014,18
393,PM10,0.3671253516899071,19
394,PM10,0.4209619955627675,20
395,PM10,0.4058188333217641,21
396,PM10,0.36746831582350054,22
397,PM10,0.3699895234995101,23
398,PM10,0.4301790449922889,24
399,PM10,0.384321875601965,25
400,PM10,0.36773134782616307,26
401,PM10,0.3804230885847997,27
402,PM10,0.39738626992280285,28
403,PM10,0.35691749792377137,29
404,PM10,0.4158671939960782,30
405,PM10,0.3504062728554135,31
406,PM10,0.38895605505128783,32
407,PM10,0.3536415147349378,33
408,PM10,0.3624142256492216,34
409,PM10,0.39611788046105434,35
410,PM10,0.37077912604464686,36
411,PM10,0.34906784648485817,37
412,PM10,0.3576357283781428,38
413,PM10,0.3534546034111368,39
414,PM10,0.3784755062140417,40
415,PM10,0.3340405074046796,41
416,PM10,0.3843185727610897,42
417,PM10,0.32934321239098624,43
418,PM10,0.34834665588866354,44
419,PM10,0.3578781963950549,45
420,PM10,0.33167293283940696,46
421,PM10,0.3308865747915557,47
422,PM10,0.3630440758056291,48
423,PM10,0.33586016092406973,49
424,PM10,0.3356244149386122,50
425,PM10,0.3232761166271083,51
426,PM10,0.3264748011942806,52
427,PM10,0.3200390037162442,53
428,PM10,0.3363876633955584,54
429,PM10,0.32113810059325587,55
430,PM10,0.3348595305804555,56
431,PM10,0.3005174883586029,57
432,PM10,0.30522318859759995,58
433,PM10,0.3123297757284744,59
434,PM10,0.3240434853864498,60
435,PM10,0.29451482167831894,61
436,PM10,0.3004428847889739,62
437,PM10,0.3018053249091757,63
438,PM10,0.2973932518083167,64
439,PM10,0.28769829589597934,65
440,PM10,0.2951346145928319,66
441,PM10,0.2802385474497529,67
442,PM10,0.2784028211265894,68
443,PM10,0.2854728153466486,69
444,PM10,0.28190159306239365,70
445,PM10,0.2614683981802171,71
446,PM10,0.28227920269927653,72
447,PM2.5,0.4209969436792585,1
448,PM2.5,0.45758087386866114,2
449,PM2.5,0.4674033056352775,3
450,PM2.5,0.46573386368734554,4
451,PM2.5,0.48090812974118535,5
452,PM2.5,0.479860713126978,6
453,PM2.5,0.4759523317381793,7
454,PM2.5,0.4824669990778275,8
455,PM2.5,0.45150164915200947,9
456,PM2.5,0.49155274860603665,10
457,PM2.5,0.4513133755139003,11
458,PM2.5,0.497923165267715,12
459,PM2.5,0.4508672579138297,13
460,PM2.5,0.48401439480788466,14
461,PM2.5,0.47576133079910876,15
462,PM2.5,0.47207915254759064,16
463,PM2.5,0.45120184545005687,17
464,PM2.5,0.48835791574410514,18
465,PM2.5,0.4451070851735459,19
466,PM2.5,0.4810829347653288,20
467,PM2.5,0.47567930179938855,21
468,PM2.5,0.4474630989587768,22
469,PM2.5,0.44249540751363875,23
470,PM2.5,0.49238315649537245,24
471,PM2.5,0.4588550984228625,25
472,PM2.5,0.44060633372956826,26
473,PM2.5,0.4494149946769527,27
474,PM2.5,0.468183024795996,28
475,PM2.5,0.4325972539181471,29
476,PM2.5,0.477061808077231,30
477,PM2.5,0.42588915962261803,31
478,PM2.5,0.4558541933661007,32
479,PM2.5,0.4290110392025454,33
480,PM2.5,0.4291260234339625,34
481,PM2.5,0.46162650352358625,35
482,PM2.5,0.4379038486370386,36
483,PM2.5,0.4183776195053225,37
484,PM2.5,0.42643567561829715,38
485,PM2.5,0.4179332234693528,39
486,PM2.5,0.4408725325734329,40
487,PM2.5,0.40276326127056244,41
488,PM2.5,0.4428488485335357,42
489,PM2.5,0.39933222300751403,43
490,PM2.5,0.4062919758116108,44
491,PM2.5,0.4171550441468369,45
492,PM2.5,0.3972786781081288,46
493,PM2.5,0.39163522499839043,47
494,PM2.5,0.41664131310652613,48
495,PM2.5,0.3980104284189173,49
496,PM2.5,0.38953548654736536,50
497,PM2.5,0.3815745622242181,51
498,PM2.5,0.38279535505098733,52
499,PM2.5,0.376073928308515,53
500,PM2.5,0.38881399733415073,54
501,PM2.5,0.37039543699314004,55
502,PM2.5,0.3847836957706589,56
503,PM2.5,0.35597543381191415,57
504,PM2.5,0.35476551022296215,58
505,PM2.5,0.36226375658386545,59
506,PM2.5,0.3664324943995985,60
507,PM2.5,0.34471750584818917,61
508,PM2.5,0.3453888693873798,62
509,PM2.5,0.3463895108348413,63
510,PM2.5,0.34325048307807676,64
511,PM2.5,0.3298793284997113,65
512,PM2.5,0.33588254870668927,66
513,PM2.5,0.3247956019777579,67
514,PM2.5,0.3177959684134649,68
515,PM2.5,0.32410573946086935,69
516,PM2.5,0.31951343380694147,70
517,PM2.5,0.3012977702586814,71
518,PM2.5,0.3161582250247458,72
591,SO2,0.19625099464039952,1
592,SO2,0.19493571211542807,2
593,SO2,0.19940123279924155,3
594,SO2,0.19996014204997584,4
595,SO2,0.2020719941721601,5
596,SO2,0.20339346070678976,6
597,SO2,0.2048383614638362,7
598,SO2,0.20798146869050213,8
599,SO2,0.19839003445207828,9
600,SO2,0.20565745010957345,10
601,SO2,0.1975494555492367,11
602,SO2,0.20924030238873942,12
603,SO2,0.20038231522982758,13
604,SO2,0.20299124088820722,14
605,SO2,0.2054946653961322,15
606,SO2,0.2054322433023041,16
607,SO2,0.19319877201073563,17
608,SO2,0.2094536587493009,18
609,SO2,0.19717474943362492,19
610,SO2,0.2018152354714976,20
611,SO2,0.21081385482665976,21
612,SO2,0.1954721948908657,22
613,SO2,0.1919306008381514,23
614,SO2,0.20915082959799183,24
615,SO2,0.20360325485956923,25
616,SO2,0.19575397997485403,26
617,SO2,0.1980396910841042,27
618,SO2,0.2039191450807151,28
619,SO2,0.19593499464200465,29
620,SO2,0.2055094374080688,30
621,SO2,0.19561109899758014,31
622,SO2,0.20215217519592982,32
623,SO2,0.19788562590995687,33
624,SO2,0.19363255740610982,34
625,SO2,0.2065964109226486,35
626,SO2,0.20155709757288814,36
627,SO2,0.19526382248827126,37
628,SO2,0.19378135033869565,38
629,SO2,0.19536956655944168,39
630,SO2,0.20324022127709915,40
631,SO2,0.18974426649566867,41
632,SO2,0.20441982524272842,42
633,SO2,0.1947972082607267,43
634,SO2,0.1897484266596479,44
635,SO2,0.2009761249561826,45
636,SO2,0.19181904602011582,46
637,SO2,0.18931421724849898,47
638,SO2,0.198424824921433,48
639,SO2,0.19726808478869326,49
640,SO2,0.19370171195345123,50
641,SO2,0.19124927510278558,51
642,SO2,0.188682132020484,52
643,SO2,0.19210300330107652,53
644,SO2,0.1924143880831142,54
645,SO2,0.19030034612470445,55
646,SO2,0.19558666433294014,56
647,SO2,0.18869622830877794,57
648,SO2,0.1848111847444037,58
649,SO2,0.18703233321943746,59
650,SO2,0.19344476800106095,60
651,SO2,0.18697845098669366,61
652,SO2,0.18155173444733275,62
653,SO2,0.1879978021852581,63
654,SO2,0.18577367647745405,64
655,SO2,0.18116625553070886,65
656,SO2,0.18601860326017625,66
657,SO2,0.1811881360923974,67
658,SO2,0.17894190708898092,68
659,SO2,0.18013739019249503,69
660,SO2,0.18001607526014526,70
661,SO2,0.1749199720651117,71
662,SO2,0.1789406961082461,72
951,PM10mean,0.48613867603674893,1
952,PM10mean,0.5763153823890319,2
953,PM10mean,0.57832312009428,3
954,PM10mean,0.5695488052997565,4
955,PM10mean,0.5934700119679992,5
956,PM10mean,0.5944846350818174,6
957,PM10mean,0.572616871690428,7
958,PM10mean,0.5756177974272509,8
959,PM10mean,0.5268286581764176,9
960,PM10mean,0.5877909055194708,10
961,PM10mean,0.5126329266420964,11
962,PM10mean,0.594866548247097,12
963,PM10mean,0.5094864223459655,13
964,PM10mean,0.5609664773254375,14
965,PM10mean,0.5475145189362176,15
966,PM10mean,0.5406207360717723,16
967,PM10mean,0.48819994843352793,17
968,PM10mean,0.5585019025498508,18
969,PM10mean,0.4856174109185448,19
970,PM10mean,0.5485964376402458,20
971,PM10mean,0.5300534137348737,21
972,PM10mean,0.47488254323786044,22
973,PM10mean,0.4776512045167259,23
974,PM10mean,0.5553949163507708,24
975,PM10mean,0.48656216723019297,25
976,PM10mean,0.47012780027690027,26
977,PM10mean,0.48462087174326246,27
978,PM10mean,0.49991355379400704,28
979,PM10mean,0.45243255738048,29
980,PM10mean,0.5192318925011602,30
981,PM10mean,0.43754510929389356,31
982,PM10mean,0.4830602813205702,32
983,PM10mean,0.4392114606823593,33
984,PM10mean,0.45016287263570876,34
985,PM10mean,0.48562643039688386,35
986,PM10mean,0.45481430717843285,36
987,PM10mean,0.4269436786733024,37
988,PM10mean,0.43161028784421823,38
989,PM10mean,0.4329329456786328,39
990,PM10mean,0.4562274025180386,40
991,PM10mean,0.40140057358546455,41
992,PM10mean,0.46217695440514633,42
993,PM10mean,0.39370814383329245,43
994,PM10mean,0.414803059481318,44
995,PM10mean,0.4262472677373198,45
996,PM10mean,0.39148457299307876,46
997,PM10mean,0.39103402363513245,47
998,PM10mean,0.42971109817151826,48
999,PM10mean,0.3900640309976909,49
1000,PM10mean,0.3929280895096616,50
1001,PM10mean,0.37829336070296316,51
1002,PM10mean,0.3781635874273824,52
1003,PM10mean,0.37239822846140064,53
1004,PM10mean,0.387132032780231,54
1005,PM10mean,0.36990459546431403,55
1006,PM10mean,0.3837289259550084,56
1007,PM10mean,0.34491938129517874,57
1008,PM10mean,0.35197497723074034,58
1009,PM10mean,0.3555591692147769,59
1010,PM10mean,0.36864841231492657,60
1011,PM10mean,0.3336699809979293,61
1012,PM10mean,0.34416290871311667,62
1013,PM10mean,0.3438312501333949,63
1014,PM10mean,0.336431662939277,64
1015,PM10mean,0.32644576871545833,65
1016,PM10mean,0.3364852179840221,66
1017,PM10mean,0.3164814627660932,67
1018,PM10mean,0.31761858051711606,68
1019,PM10mean,0.323106537971476,69
1020,PM10mean,0.31973631838727895,70
1021,PM10mean,0.2970906099641698,71
1022,PM10mean,0.32261748009510666,72
1023,PM25mean,0.6921550931776205,1
1024,PM25mean,0.7441678974909685,2
1025,PM25mean,0.7539949579271986,3
1026,PM25mean,0.7417290872313779,4
1027,PM25mean,0.7595520038009759,5
1028,PM25mean,0.7571729465295188,6
1029,PM25mean,0.7355878339408437,7
1030,PM25mean,0.7408645318213261,8
1031,PM25mean,0.6898880439868189,9
1032,PM25mean,0.7409771468391667,10
1033,PM25mean,0.6792977878661842,11
1034,PM25mean,0.7440682165679449,12
1035,PM25mean,0.6673966159984615,13
1036,PM25mean,0.7109367543703293,14
1037,PM25mean,0.6927828217499786,15
1038,PM25mean,0.6880310567545206,16
1039,PM25mean,0.6468173791284123,17
1040,PM25mean,0.6978993580350684,18
1041,PM25mean,0.6358149709147761,19
1042,PM25mean,0.6775442780334686,20
1043,PM25mean,0.6677061891494199,21
1044,PM25mean,0.6239294206652749,22
1045,PM25mean,0.6149226563651367,23
1046,PM25mean,0.6801039740778582,24
1047,PM25mean,0.6222304495258874,25
1048,PM25mean,0.6027299028932984,26
1049,PM25mean,0.6110710536516488,27
1050,PM25mean,0.62670039697918,28
1051,PM25mean,0.5831879417329852,29
1052,PM25mean,0.6316109911209857,30
1053,PM25mean,0.5643165835748564,31
1054,PM25mean,0.59904053400127,32
1055,PM25mean,0.5637981738622249,33
1056,PM25mean,0.5627892579833819,34
1057,PM25mean,0.5953938432204141,35
1058,PM25mean,0.5673336900015109,36
1059,PM25mean,0.5390974562888501,37
1060,PM25mean,0.5424371509043298,38
1061,PM25mean,0.5376684465310572,39
1062,PM25mean,0.5569361117422347,40
1063,PM25mean,0.5109978981845337,41
1064,PM25mean,0.5556519055194081,42
1065,PM25mean,0.5011110697926118,43
1066,PM25mean,0.5088541831734017,44
1067,PM25mean,0.5188968122751946,45
1068,PM25mean,0.49145426141844345,46
1069,PM25mean,0.48512457110721513,47
1070,PM25mean,0.5134565922066403,48
1071,PM25mean,0.48328373142245556,49
1072,PM25mean,0.4771379930248865,50
1073,PM25mean,0.46638426725793747,51
1074,PM25mean,0.46345217479475864,52
1075,PM25mean,0.4573510827280046,53
1076,PM25mean,0.46577135871019487,54
1077,PM25mean,0.4455860234865267,55
1078,PM25mean,0.4589593599428528,56
1079,PM25mean,0.4268729822718955,57
1080,PM25mean,0.42672358609184224,58
1081,PM25mean,0.4297467247007512,59
1082,PM25mean,0.43435936517793117,60
1083,PM25mean,0.4072061766397205,61
1084,PM25mean,0.4113085784574705,62
1085,PM25mean,0.40974650652167643,63
1086,PM25mean,0.40230398774572734,64
1087,PM25mean,0.391520834990793,65
1088,PM25mean,0.3967275368153432,66
1089,PM25mean,0.3806874867486121,67
1090,PM25mean,0.376556161097354,68
1091,PM25mean,0.3791630903675985,69
1092,PM25mean,0.37616343506640193,70
1093,PM25mean,0.3550813526255892,71
1094,PM25mean,0.37312701755986477,72
