,fecha,UVA,UVB,PA,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,RH,TMP,WSP,WDR,PM10,Precip
0,2015-01-01,0.9911818181818183,0.5578181818181819,585.5454545454545,1.2363636363636366,36.18181818181818,32.36363636363637,68.54545454545455,20.681818181818183,69.0,27.136363636363637,17.772727272727273,56.22727272727273,14.295454545454549,1.8363636363636369,116.86363636363636,96.18181818181819,0.0
1,2015-01-02,0.8762608695652175,0.5004347826086957,584.8260869565217,1.4304347826086958,66.56521739130434,34.04347826086956,100.69565217391305,12.695652173913043,20.217391304347824,20.391304347826086,3.130434782608696,50.56521739130435,13.639130434782606,2.3782608695652177,142.2608695652174,40.69565217391305,0.0
2,2015-01-03,0.7573043478260871,0.45239130434782615,585.0,1.0913043478260869,40.608695652173914,32.52173913043478,73.04347826086956,11.391304347826088,15.173913043478262,13.956521739130435,2.0434782608695654,53.130434782608695,14.395652173913048,1.6913043478260872,171.56521739130434,29.08695652173913,0.0
3,2015-01-04,0.8079090909090909,0.5001363636363638,587.2727272727273,1.2136363636363634,46.77272727272727,32.09090909090909,78.9090909090909,14.136363636363637,19.59090909090909,27.818181818181817,2.3181818181818183,58.68181818181818,13.01818181818182,2.5,227.8181818181818,47.40909090909091,0.0
4,2015-01-05,0.4537499999999999,0.2977916666666666,589.1666666666666,1.0916666666666668,30.458333333333332,33.375,63.875,10.041666666666666,16.041666666666668,25.375,8.75,67.54166666666667,8.5,3.516666666666667,303.4166666666667,41.333333333333336,0.0
5,2015-01-06,0.7352916666666666,0.4585000000000001,588.5833333333334,1.1125,43.541666666666664,35.416666666666664,78.95833333333333,9.375,27.375,26.625,4.291666666666667,70.375,10.049999999999999,2.4,223.29166666666666,54.041666666666664,0.0
6,2015-01-07,1.1747500000000002,0.7673125000000001,588.0,0.8562500000000001,23.25,26.625,50.0,13.8125,11.0,15.9375,1.8125,64.4375,12.099999999999998,2.19375,271.25,26.875,0.0
7,2015-01-09,0.07011764705882352,0.020176470588235292,586.6470588235294,1.2764705882352938,55.1764705882353,37.529411764705884,92.88235294117646,9.235294117647058,24.470588235294116,23.647058823529413,3.2941176470588234,68.94117647058823,9.523529411764704,1.947058823529412,192.23529411764707,48.11764705882353,0.0
8,2015-01-10,0.8360000000000002,0.4877916666666668,585.8333333333334,0.9791666666666669,33.833333333333336,34.416666666666664,68.29166666666667,20.375,27.833333333333332,23.208333333333332,3.0416666666666665,59.083333333333336,12.958333333333334,1.8333333333333337,170.375,51.041666666666664,0.0
9,2015-01-11,1.0797272727272729,0.6351818181818182,586.3181818181819,1.3909090909090909,50.81818181818182,37.63636363636363,88.54545454545455,26.772727272727273,34.18181818181818,23.772727272727273,4.454545454545454,52.54545454545455,13.736363636363636,1.4863636363636366,106.0909090909091,57.86363636363637,0.0
10,2015-01-12,0.7831363636363637,0.5045454545454546,586.3636363636364,1.3363636363636364,39.0,47.86363636363637,86.77272727272727,31.40909090909091,40.68181818181818,32.0,4.0,49.90909090909091,14.259090909090906,1.7045454545454546,182.0,72.63636363636364,0.0
11,2015-01-13,0.8331249999999999,0.518375,586.0416666666666,1.433333333333333,46.791666666666664,52.25,99.04166666666667,29.666666666666668,47.166666666666664,43.166666666666664,5.708333333333333,48.166666666666664,14.15,1.5875000000000001,127.875,90.5,0.0
12,2015-01-14,0.8809166666666668,0.543875,585.6666666666666,1.2333333333333332,30.333333333333332,44.5,74.83333333333333,31.166666666666668,39.625,32.083333333333336,10.333333333333334,54.375,14.170833333333334,1.5916666666666666,112.125,71.79166666666667,0.0
13,2015-01-15,0.727304347826087,0.430695652173913,586.2173913043479,1.5478260869565221,48.78260869565217,55.30434782608695,104.17391304347827,29.08695652173913,40.47826086956522,36.69565217391305,4.086956521739131,48.69565217391305,14.81304347826087,1.6043478260869564,143.43478260869566,77.0,0.0
14,2015-01-16,0.659909090909091,0.3811363636363636,586.7272727272727,1.2454545454545454,31.636363636363637,49.40909090909091,81.27272727272727,27.863636363636363,35.5,35.40909090909091,4.863636363636363,45.45454545454545,14.959090909090913,1.7318181818181821,148.04545454545453,70.9090909090909,0.0
15,2015-01-17,0.7703333333333333,0.4510416666666666,587.1666666666666,1.4416666666666664,41.25,55.541666666666664,96.75,26.833333333333332,43.208333333333336,39.458333333333336,4.875,48.458333333333336,15.2125,1.3458333333333334,179.54166666666666,82.79166666666667,0.0
16,2015-01-18,0.9847272727272728,0.5954999999999999,587.8181818181819,0.881818181818182,9.636363636363637,34.5,44.27272727272727,31.318181818181817,28.818181818181817,29.954545454545453,9.272727272727273,49.0,14.227272727272727,2.3045454545454542,264.8636363636364,58.95454545454545,0.0
17,2015-01-19,0.8830833333333334,0.5537916666666667,586.3333333333334,1.241666666666667,37.0,43.375,80.33333333333333,20.958333333333332,32.041666666666664,34.833333333333336,11.791666666666666,49.291666666666664,14.245833333333335,1.7833333333333339,144.41666666666666,66.91666666666667,0.0
18,2015-01-20,0.9614761904761906,0.6064285714285713,585.0,1.4333333333333336,40.476190476190474,54.04761904761905,94.33333333333333,28.904761904761905,47.19047619047619,41.904761904761905,4.142857142857143,49.666666666666664,15.133333333333335,1.3238095238095238,153.04761904761904,89.0,0.0
19,2015-02-18,0.9581249999999999,0.6294166666666667,583.3333333333334,1.3083333333333331,47.541666666666664,46.833333333333336,94.29166666666667,26.333333333333332,34.458333333333336,32.208333333333336,11.583333333333334,44.041666666666664,17.062500000000004,1.6166666666666665,266.0,66.58333333333333,0.0
20,2015-02-19,1.1022083333333335,0.7185416666666667,583.7083333333334,1.0541666666666665,34.875,38.541666666666664,73.5,26.875,29.416666666666668,28.583333333333332,16.791666666666668,42.416666666666664,16.5625,2.0208333333333335,277.3333333333333,58.083333333333336,0.0
21,2015-02-20,0.9789583333333334,0.6525416666666667,582.25,1.325,54.791666666666664,43.458333333333336,98.25,23.875,30.916666666666668,29.375,5.583333333333333,44.083333333333336,17.46666666666667,1.2666666666666668,209.91666666666666,60.25,0.0
22,2015-02-21,1.0139545454545456,0.6976363636363635,582.0454545454545,1.2227272727272729,37.13636363636363,41.22727272727273,78.36363636363636,25.545454545454547,32.04545454545455,29.09090909090909,4.545454545454546,45.72727272727273,18.03181818181818,1.2454545454545454,229.77272727272728,61.0,0.0
23,2015-02-22,1.247909090909091,0.8193636363636362,582.6363636363636,0.7681818181818181,16.363636363636363,29.5,45.90909090909091,31.545454545454547,21.272727272727273,26.136363636363637,2.6818181818181817,32.22727272727273,19.52272727272727,1.7409090909090907,200.3181818181818,47.40909090909091,0.0
24,2015-02-23,0.9984090909090909,0.6217727272727273,583.6818181818181,0.7863636363636364,38.5,26.318181818181817,64.81818181818181,16.545454545454547,14.772727272727273,40.18181818181818,8.181818181818182,24.272727272727273,18.35454545454546,2.6363636363636362,281.72727272727275,55.13636363636363,0.0
25,2015-02-24,1.1751666666666667,0.7535833333333333,583.2916666666666,1.070833333333333,40.625,41.375,81.95833333333333,23.333333333333332,29.958333333333332,40.0,7.666666666666667,36.458333333333336,17.95416666666667,1.4249999999999998,218.5,69.91666666666667,0.0
26,2015-02-25,1.1584583333333331,0.7300416666666666,581.1666666666666,0.9791666666666665,38.583333333333336,36.208333333333336,74.66666666666667,27.125,30.958333333333332,31.583333333333332,4.458333333333333,36.083333333333336,18.804166666666667,1.5291666666666666,177.375,62.666666666666664,0.0
27,2015-02-26,1.3115454545454546,0.8473181818181817,579.9090909090909,0.840909090909091,30.818181818181817,32.45454545454545,63.40909090909091,26.0,22.272727272727273,25.954545454545453,3.1363636363636362,36.18181818181818,18.254545454545454,2.0136363636363632,187.86363636363637,48.27272727272727,0.0
28,2015-02-27,0.9373809523809523,0.6358095238095238,580.8571428571429,0.9285714285714287,39.19047619047619,35.857142857142854,74.9047619047619,17.095238095238095,27.571428571428573,30.857142857142858,23.571428571428573,38.666666666666664,16.30476190476191,2.1285714285714286,229.57142857142858,58.38095238095238,0.0
29,2015-02-28,1.7990000000000004,1.2413125,582.625,0.6749999999999999,13.1875,27.6875,40.625,39.9375,26.3125,27.75,3.9375,28.75,20.325,1.9062500000000002,158.8125,53.8125,0.0
30,2015-03-01,1.2624499999999999,0.7506000000000002,583.85,0.7849999999999998,19.1,31.15,50.25,37.85,24.9,29.7,7.25,35.8,18.199999999999996,1.5699999999999998,221.0,54.5,0.0
31,2015-03-02,1.1655217391304347,0.7259565217391304,583.4782608695652,0.8739130434782608,25.869565217391305,36.52173913043478,62.34782608695652,30.0,23.0,33.30434782608695,8.217391304347826,34.08695652173913,18.682608695652178,1.7478260869565216,209.34782608695653,56.391304347826086,0.0
32,2015-03-03,1.0894583333333334,0.6962916666666666,581.9166666666666,1.2458333333333333,48.458333333333336,50.083333333333336,98.625,34.958333333333336,40.0,41.416666666666664,13.583333333333334,39.458333333333336,18.29583333333333,1.366666666666667,186.83333333333334,81.41666666666667,0.0
33,2015-03-04,1.3051111111111109,0.8743888888888889,580.8333333333334,0.7888888888888886,10.722222222222221,41.388888888888886,52.166666666666664,52.77777777777778,28.055555555555557,35.44444444444444,4.555555555555555,30.944444444444443,20.927777777777784,1.4833333333333332,197.22222222222223,63.611111111111114,0.0
34,2015-03-05,1.558,1.0248421052631578,582.9473684210526,0.6736842105263158,23.105263157894736,24.210526315789473,47.31578947368421,25.789473684210527,23.94736842105263,45.73684210526316,5.842105263157895,42.26315789473684,18.042105263157897,3.2736842105263158,289.8421052631579,69.73684210526316,0.0
35,2015-03-06,1.035695652173913,0.7174347826086955,584.0434782608696,0.8086956521739131,25.043478260869566,32.73913043478261,57.82608695652174,23.0,30.0,38.21739130434783,12.608695652173912,56.52173913043478,14.308695652173917,2.6086956521739135,329.60869565217394,68.1304347826087,0.0
36,2015-03-07,1.1265789473684211,0.726578947368421,584.3684210526316,0.9842105263157898,51.63157894736842,32.73684210526316,84.42105263157895,17.473684210526315,33.36842105263158,31.94736842105263,18.57894736842105,56.10526315789474,13.95263157894737,1.7842105263157897,264.05263157894734,65.3157894736842,0.0
37,2015-03-08,1.1842380952380953,0.786904761904762,582.0,0.8761904761904763,21.904761904761905,27.285714285714285,49.142857142857146,31.61904761904762,27.142857142857142,25.571428571428573,13.666666666666666,47.38095238095238,17.000000000000004,1.8190476190476188,212.42857142857142,52.61904761904762,0.0
38,2015-03-09,0.9310499999999999,0.5909,579.7,1.0950000000000002,38.55,37.0,75.55,28.75,32.4,28.6,7.05,44.55,17.104999999999997,1.8699999999999999,215.1,60.9,0.0
39,2015-03-10,0.812590909090909,0.5245909090909091,579.8181818181819,0.809090909090909,22.727272727272727,30.09090909090909,52.68181818181818,18.954545454545453,23.818181818181817,22.318181818181817,9.136363636363637,55.40909090909091,14.82727272727273,2.272727272727273,228.0,46.04545454545455,0.0
40,2015-03-11,1.0146666666666666,0.6564583333333334,581.625,0.7749999999999999,22.833333333333332,28.458333333333332,51.25,15.75,19.666666666666668,13.25,2.9583333333333335,63.083333333333336,11.600000000000001,2.0041666666666664,264.8333333333333,33.125,0.0
41,2015-03-12,2.0977333333333332,1.3233333333333333,581.6666666666666,0.5933333333333334,13.066666666666666,20.466666666666665,33.4,20.733333333333334,8.666666666666666,12.2,1.2,38.733333333333334,15.76666666666667,3.4666666666666672,178.46666666666667,21.066666666666666,0.0
42,2015-03-13,0.7472500000000002,0.4831666666666667,581.2916666666666,0.9291666666666668,41.791666666666664,26.416666666666668,68.20833333333333,11.708333333333334,14.208333333333334,16.875,2.3333333333333335,47.125,14.412500000000001,1.9291666666666665,193.58333333333334,31.0,0.0
43,2015-03-14,0.6454782608695653,0.44578260869565217,580.6086956521739,0.926086956521739,40.69565217391305,26.17391304347826,66.65217391304348,7.956521739130435,18.130434782608695,14.91304347826087,4.086956521739131,69.43478260869566,12.417391304347827,2.5304347826086957,248.08695652173913,33.08695652173913,0.0
44,2015-03-15,0.6498181818181819,0.4703181818181818,582.8181818181819,0.7454545454545457,13.772727272727273,21.681818181818183,35.63636363636363,9.863636363636363,19.454545454545453,9.636363636363637,5.181818181818182,77.54545454545455,10.709090909090909,2.736363636363636,322.1363636363636,29.045454545454547,0.0
45,2015-03-16,1.6575624999999998,1.2956874999999997,582.8125,0.7875000000000001,16.875,21.125,38.0625,25.3125,19.0,11.875,5.1875,44.8125,17.9625,2.6875000000000004,185.3125,30.75,0.0
46,2015-03-17,0.8563157894736841,0.6452631578947369,582.8421052631579,0.9947368421052633,38.10526315789474,34.94736842105263,73.21052631578948,26.157894736842106,39.526315789473685,25.94736842105263,9.210526315789474,57.63157894736842,17.13684210526316,1.8210526315789475,269.1578947368421,65.36842105263158,0.0
47,2015-03-18,1.0702380952380952,0.7656190476190476,582.4285714285714,0.9571428571428574,35.42857142857143,29.571428571428573,65.0,22.38095238095238,23.61904761904762,18.571428571428573,3.9523809523809526,49.666666666666664,17.990476190476194,1.3523809523809522,236.38095238095238,42.0,0.0
48,2015-03-19,1.159714285714286,0.7975238095238095,581.952380952381,0.9047619047619048,22.857142857142858,35.95238095238095,58.857142857142854,29.142857142857142,27.952380952380953,19.095238095238095,6.666666666666667,50.19047619047619,18.014285714285712,1.9190476190476193,260.5238095238095,47.0,0.0
