,fecha,UVA,UVB,PA,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,RH,TMP,WSP,WDR,PM10,Precip
0,2012-01-01,0.910125,0.49474999999999997,588.1666666666666,1.1874999999999998,34.125,31.708333333333332,65.95833333333333,18.833333333333332,64.29166666666667,32.291666666666664,5.416666666666667,53.208333333333336,13.675000000000002,2.9125,198.08333333333334,96.66666666666667,0.0
1,2012-01-02,0.5177391304347827,0.2796521739130435,590.9130434782609,0.5434782608695652,17.91304347826087,18.652173913043477,36.608695652173914,12.782608695652174,7.260869565217392,14.434782608695652,2.130434782608696,61.08695652173913,11.504347826086958,3.965217391304348,323.4347826086956,21.869565217391305,0.0
2,2012-01-03,0.9504000000000001,0.57545,589.6,0.95,26.25,39.65,65.95,15.2,21.05,28.75,7.2,53.8,11.47,2.2,271.2,49.8,0.0
3,2012-01-04,0.8764166666666666,0.4917916666666667,587.375,1.1541666666666666,48.666666666666664,46.041666666666664,94.75,17.208333333333332,35.166666666666664,35.875,16.166666666666668,52.25,12.808333333333332,1.833333333333333,138.0,70.875,0.0
4,2012-01-05,0.8278750000000001,0.4483333333333334,586.0,1.1583333333333334,47.208333333333336,45.291666666666664,92.45833333333333,16.916666666666668,26.625,34.0,14.416666666666666,43.416666666666664,13.683333333333332,2.0124999999999997,141.45833333333334,60.541666666666664,0.0
5,2012-01-06,1.03425,0.5774999999999999,584.9166666666666,1.5375000000000003,76.5,42.166666666666664,118.66666666666667,16.916666666666668,31.75,50.166666666666664,9.291666666666666,48.416666666666664,13.775,1.7666666666666668,149.79166666666666,81.91666666666667,0.0
6,2012-01-07,0.9803750000000001,0.5373333333333332,585.4583333333334,1.4124999999999999,59.375,50.083333333333336,109.41666666666667,25.541666666666668,37.041666666666664,47.166666666666664,6.875,41.0,14.441666666666668,1.558333333333333,166.70833333333334,84.16666666666667,0.0
7,2012-01-08,1.0762916666666666,0.5919583333333334,585.0416666666666,1.3375000000000001,42.166666666666664,41.166666666666664,83.375,19.791666666666668,22.833333333333332,35.916666666666664,3.6666666666666665,42.25,15.1625,1.9791666666666663,146.875,58.625,0.0
8,2012-01-09,0.8115000000000001,0.43636363636363645,585.0,1.4590909090909094,65.36363636363636,42.27272727272727,107.45454545454545,13.863636363636363,17.363636363636363,39.68181818181818,4.045454545454546,37.68181818181818,15.172727272727274,1.7227272727272727,124.22727272727273,57.04545454545455,0.0
9,2012-01-10,1.1460500000000002,0.6656000000000001,584.65,1.685,84.4,43.7,128.15,16.1,21.75,38.1,4.5,30.15,16.71,1.7950000000000004,186.25,59.75,0.0
10,2012-01-11,1.040583333333333,0.5927499999999999,583.7916666666666,1.6458333333333337,83.20833333333333,38.541666666666664,121.83333333333333,12.208333333333334,16.583333333333332,36.25,4.416666666666667,28.166666666666668,16.620833333333337,1.7791666666666666,187.16666666666666,52.75,0.0
11,2012-01-12,1.052409090909091,0.6023636363636363,584.0454545454545,1.4590909090909094,77.4090909090909,43.63636363636363,121.04545454545455,18.318181818181817,29.045454545454547,55.5,5.545454545454546,37.31818181818182,15.16818181818182,1.6545454545454545,154.36363636363637,84.5,0.0
12,2012-01-13,0.6001000000000001,0.34204999999999997,585.2,1.175,49.8,40.7,90.55,9.85,24.75,43.35,6.65,47.05,14.709999999999999,1.7900000000000003,129.05,68.3,0.0
13,2012-01-14,0.7559583333333334,0.4690833333333333,587.5416666666666,1.5541666666666663,74.95833333333333,46.458333333333336,121.41666666666667,14.208333333333334,31.833333333333332,49.291666666666664,7.416666666666667,49.833333333333336,14.395833333333334,1.6958333333333335,187.83333333333334,81.04166666666667,0.0
14,2012-01-15,0.8915333333333334,0.6092,589.2,1.0866666666666664,48.0,33.733333333333334,81.73333333333333,8.266666666666667,20.466666666666665,18.466666666666665,5.066666666666666,68.8,12.406666666666666,1.4666666666666672,203.33333333333334,39.06666666666667,0.0
15,2012-01-16,0.9875833333333336,0.597375,588.0416666666666,1.7249999999999999,75.91666666666667,46.75,122.66666666666667,19.958333333333332,31.125,29.833333333333332,6.75,52.791666666666664,14.766666666666666,1.3499999999999999,150.5,61.083333333333336,0.0
16,2012-01-17,1.1336,0.6490000000000001,587.55,1.5550000000000004,69.5,50.4,119.85,22.25,33.8,44.0,5.85,38.35,17.125,1.845,176.2,77.85,0.0
17,2012-01-18,0.9524166666666666,0.5422916666666667,586.9583333333334,1.258333333333333,59.291666666666664,48.5,107.83333333333333,17.041666666666668,27.25,40.083333333333336,11.708333333333334,32.333333333333336,16.341666666666665,1.804166666666667,215.08333333333334,67.29166666666667,0.0
18,2012-01-19,0.9534583333333333,0.5463749999999999,585.8333333333334,1.3500000000000003,57.708333333333336,49.041666666666664,106.66666666666667,20.25,36.375,45.25,8.166666666666666,39.208333333333336,16.23333333333333,1.695833333333333,155.08333333333334,81.70833333333333,0.0
19,2012-01-20,0.8464782608695652,0.48539130434782607,585.2608695652174,1.7434782608695656,73.95652173913044,63.08695652173913,137.1304347826087,22.782608695652176,42.869565217391305,58.78260869565217,6.739130434782608,36.82608695652174,16.143478260869564,1.3478260869565217,154.04347826086956,101.52173913043478,0.0
20,2012-01-21,0.886625,0.5214166666666668,584.7916666666666,1.7874999999999994,61.125,64.16666666666667,125.29166666666667,30.083333333333332,49.5,58.541666666666664,7.041666666666667,39.416666666666664,16.900000000000002,1.3875,175.625,108.08333333333333,0.0
21,2012-01-22,0.9952500000000001,0.592,584.5416666666666,1.4916666666666665,56.75,52.0,108.58333333333333,34.625,38.041666666666664,49.666666666666664,5.833333333333333,36.916666666666664,17.079166666666666,1.5249999999999997,121.79166666666667,87.79166666666667,0.0
22,2012-01-23,0.9057500000000002,0.5406666666666666,584.5416666666666,1.6000000000000003,48.291666666666664,60.208333333333336,108.58333333333333,28.333333333333332,42.625,52.875,5.125,40.5,17.529166666666665,1.4749999999999999,174.125,95.625,0.0
23,2012-01-24,1.0533000000000001,0.6180000000000001,584.25,1.2349999999999999,37.25,44.1,81.5,30.1,31.8,49.95,4.2,44.3,17.47,2.3549999999999995,152.05,81.75,0.0
24,2012-01-25,1.1006666666666667,0.6722916666666667,583.7083333333334,0.9833333333333334,35.958333333333336,35.791666666666664,71.70833333333333,18.625,19.708333333333332,37.333333333333336,3.4166666666666665,40.25,16.416666666666664,2.1874999999999996,169.41666666666666,56.833333333333336,0.0
25,2012-01-26,0.9511666666666665,0.5730416666666667,584.375,0.9833333333333333,41.666666666666664,40.583333333333336,82.20833333333333,21.75,24.125,42.458333333333336,4.458333333333333,34.916666666666664,15.450000000000003,1.7916666666666667,120.66666666666667,66.58333333333333,0.0
26,2012-01-27,0.9797916666666668,0.5776666666666667,585.2916666666666,0.8666666666666667,29.541666666666668,40.875,70.29166666666667,18.083333333333332,31.291666666666668,44.666666666666664,25.958333333333332,47.958333333333336,14.466666666666663,2.0375,161.08333333333334,76.08333333333333,0.0
27,2012-01-28,0.44487804878048776,0.2764634146341463,584.6585365853658,1.139024390243902,63.926829268292686,37.73170731707317,101.7560975609756,14.585365853658537,24.463414634146343,51.53658536585366,5.780487804878049,46.707317073170735,13.278048780487808,2.231707317073171,201.58536585365854,76.02439024390245,0.0
28,2012-01-29,0.29683720930232554,0.20067441860465116,586.1860465116279,0.5279069767441861,11.069767441860465,28.46511627906977,39.651162790697676,14.86046511627907,17.209302325581394,20.3953488372093,4.5813953488372094,67.72093023255815,11.174418604651162,2.637209302325582,310.5813953488372,37.604651162790695,0.0
29,2012-01-30,0.43409523809523815,0.29235714285714287,585.1666666666666,0.8952380952380953,38.92857142857143,38.595238095238095,77.52380952380952,9.714285714285714,25.428571428571427,21.238095238095237,11.238095238095237,62.904761904761905,13.24047619047619,2.0500000000000003,242.33333333333334,46.69047619047619,0.0
30,2012-01-31,0.3726279069767442,0.2425813953488372,584.9767441860465,1.0511627906976746,46.27906976744186,43.30232558139535,89.51162790697674,11.116279069767442,37.674418604651166,24.906976744186046,24.72093023255814,67.0,13.520930232558136,1.9906976744186045,244.67441860465115,62.58139534883721,0.0
