,fecha,hora,dia,mes,id_station,UVA,UVB,PA,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,RH,TMP,WSP,WDR,PM10
2,2013-01-01 01:00:00,1,1,1,TLA,0.0,0.0,583.0,1.2,38.0,31.0,69.0,1.0,48.0,21.0,3.0,59.0,13.2,0.8,235.0,69.0
5,2013-01-01 02:00:00,2,1,1,TLA,0.0,0.0,583.0,1.4,46.0,31.0,77.0,2.0,98.0,32.0,6.0,61.0,12.7,0.7,166.0,131.0
8,2013-01-01 03:00:00,3,1,1,TLA,0.0,0.0,582.0,1.8,73.0,27.0,99.0,2.0,109.0,34.0,7.0,64.0,11.9,0.6,218.0,142.0
11,2013-01-01 04:00:00,4,1,1,TLA,0.0,0.0,582.0,2.0,86.0,28.0,113.0,2.0,101.0,36.0,5.0,65.0,11.6,1.0,203.0,137.0
14,2013-01-01 05:00:00,5,1,1,TLA,0.0,0.0,582.0,2.2,102.0,26.0,129.0,2.0,90.0,30.0,5.0,68.0,10.8,0.4,261.0,120.0
15,2013-01-01 06:00:00,6,1,1,MER,0.0,0.0,585.0,1.6,50.0,30.0,80.0,2.0,76.0,28.0,3.0,66.0,11.1,0.9,192.0,104.0
17,2013-01-01 06:00:00,6,1,1,TLA,0.0,0.0,582.0,1.5,72.0,24.0,95.0,2.0,72.0,22.0,3.0,71.0,9.9,1.0,256.0,94.0
18,2013-01-01 07:00:00,7,1,1,MER,0.001,0.0,585.0,2.2,80.0,28.0,108.0,2.0,89.0,29.0,3.0,68.0,10.5,0.8,150.0,118.0
20,2013-01-01 07:00:00,7,1,1,TLA,0.002,0.001,582.0,1.4,63.0,24.0,86.0,1.0,54.0,19.0,3.0,73.0,9.0,1.4,266.0,73.0
21,2013-01-01 08:00:00,8,1,1,MER,0.13,0.021,585.0,2.3,103.0,33.0,136.0,2.0,116.0,43.0,4.0,68.0,9.7,1.3,49.0,159.0
23,2013-01-01 08:00:00,8,1,1,TLA,0.136,0.035,582.0,1.9,80.0,25.0,105.0,3.0,128.0,38.0,3.0,74.0,9.0,1.2,283.0,165.0
24,2013-01-01 09:00:00,9,1,1,MER,0.633,0.18,585.0,2.3,87.0,49.0,137.0,5.0,141.0,53.0,6.0,62.0,11.3,0.6,28.0,194.0
26,2013-01-01 09:00:00,9,1,1,TLA,0.623,0.187,583.0,2.1,79.0,37.0,116.0,6.0,161.0,52.0,5.0,68.0,10.4,0.8,269.0,212.0
27,2013-01-01 10:00:00,10,1,1,MER,1.456,0.6509999999999999,586.0,1.9,49.0,64.0,113.0,19.0,156.0,53.0,6.0,55.0,13.5,1.1,87.0,209.0
29,2013-01-01 10:00:00,10,1,1,TLA,1.462,0.665,583.0,1.9,41.0,59.0,101.0,22.0,175.0,55.0,6.0,55.0,13.8,0.1,218.0,231.0
30,2013-01-01 11:00:00,11,1,1,MER,2.583,1.555,585.0,1.0,13.0,37.0,50.0,41.0,85.0,30.0,4.0,48.0,16.2,1.3,60.0,116.0
32,2013-01-01 11:00:00,11,1,1,TLA,2.516,1.5219999999999998,583.0,1.0,14.0,37.0,51.0,49.0,126.0,31.0,4.0,47.0,16.0,1.3,111.0,157.0
33,2013-01-01 12:00:00,12,1,1,MER,3.198,2.226,585.0,0.6,5.0,18.0,23.0,51.0,37.0,16.0,2.0,41.0,18.2,1.6,35.0,52.0
35,2013-01-01 12:00:00,12,1,1,TLA,3.135,2.253,582.0,0.7,8.0,25.0,33.0,60.0,71.0,19.0,2.0,41.0,18.0,2.1,119.0,90.0
36,2013-01-01 13:00:00,13,1,1,MER,3.302,2.423,584.0,0.5,4.0,15.0,18.0,60.0,22.0,14.0,1.0,35.0,19.9,1.8,271.0,36.0
38,2013-01-01 13:00:00,13,1,1,TLA,3.345,2.569,582.0,0.5,8.0,19.0,27.0,59.0,43.0,13.0,3.0,37.0,19.2,1.9,91.0,56.0
39,2013-01-01 14:00:00,14,1,1,MER,3.2939999999999996,2.438,584.0,0.3,2.0,8.0,9.0,45.0,7.0,11.0,0.0,28.0,20.8,2.0,155.0,18.0
41,2013-01-01 14:00:00,14,1,1,TLA,3.054,2.174,581.0,0.4,4.0,13.0,18.0,69.0,51.0,5.0,1.0,34.0,20.2,1.3,124.0,57.0
42,2013-01-01 15:00:00,15,1,1,MER,2.229,1.5130000000000001,583.0,0.3,1.0,9.0,10.0,44.0,6.0,13.0,1.0,29.0,21.1,2.5,106.0,19.0
44,2013-01-01 15:00:00,15,1,1,TLA,2.957,1.7990000000000002,580.0,0.4,6.0,14.0,20.0,71.0,4.0,17.0,1.0,29.0,21.1,1.6,103.0,21.0
45,2013-01-01 16:00:00,16,1,1,MER,2.351,1.179,583.0,0.4,4.0,13.0,16.0,44.0,12.0,24.0,1.0,28.0,21.8,3.8,143.0,36.0
48,2013-01-01 17:00:00,17,1,1,MER,1.275,0.45399999999999996,583.0,0.4,6.0,16.0,21.0,38.0,4.0,23.0,0.0,29.0,21.3,4.3,173.0,27.0
51,2013-01-01 18:00:00,18,1,1,MER,0.444,0.09,583.0,0.4,8.0,21.0,29.0,22.0,5.0,26.0,0.0,34.0,19.5,3.8,167.0,32.0
54,2013-01-01 19:00:00,19,1,1,MER,0.027000000000000003,0.004,583.0,0.5,9.0,26.0,36.0,17.0,9.0,21.0,0.0,39.0,17.7,3.7,164.0,29.0
56,2013-01-01 19:00:00,19,1,1,TLA,0.021,0.006999999999999999,581.0,0.4,4.0,22.0,27.0,20.0,6.0,25.0,0.0,36.0,17.0,2.1,165.0,31.0
57,2013-01-01 20:00:00,20,1,1,MER,0.0,0.0,584.0,0.7,9.0,32.0,42.0,12.0,11.0,20.0,1.0,42.0,16.6,3.0,144.0,31.0
59,2013-01-01 20:00:00,20,1,1,TLA,0.0,0.0,581.0,0.6,6.0,30.0,36.0,12.0,20.0,15.0,1.0,41.0,16.5,1.8,136.0,36.0
60,2013-01-01 21:00:00,21,1,1,MER,0.0,0.0,584.0,0.7,7.0,31.0,38.0,12.0,13.0,15.0,1.0,43.0,15.9,3.0,138.0,28.0
62,2013-01-01 21:00:00,21,1,1,TLA,0.0,0.0,581.0,0.9,25.0,40.0,65.0,3.0,17.0,21.0,1.0,44.0,15.6,1.2,122.0,38.0
63,2013-01-01 22:00:00,22,1,1,MER,0.0,0.0,584.0,1.1,35.0,41.0,76.0,3.0,21.0,18.0,2.0,44.0,15.4,1.7,144.0,39.0
66,2013-01-01 23:00:00,23,1,1,MER,0.0,0.0,584.0,1.4,50.0,42.0,92.0,2.0,24.0,27.0,17.0,53.0,14.4,2.0,323.0,51.0
68,2013-01-01 23:00:00,23,1,1,TLA,0.0,0.0,582.0,0.5,7.0,26.0,34.0,15.0,1.0,23.0,40.0,68.0,13.1,2.4,303.0,24.0
69,2013-01-01 00:00:00,0,1,1,MER,0.0,0.0,584.0,1.1,35.0,42.0,78.0,1.0,27.0,30.0,32.0,64.0,13.4,2.0,321.0,57.0
70,2013-02-01 01:00:00,1,1,2,MER,0.0,0.0,587.0,1.4,37.0,60.0,96.0,1.0,33.0,57.0,34.0,40.0,15.3,1.7,296.0,90.0
73,2013-02-01 02:00:00,2,1,2,MER,0.0,0.0,587.0,1.2,23.0,57.0,80.0,2.0,40.0,47.0,33.0,43.0,14.5,1.1,317.0,87.0
76,2013-02-01 03:00:00,3,1,2,MER,0.0,0.0,587.0,1.2,23.0,53.0,76.0,2.0,37.0,44.0,30.0,45.0,13.6,1.1,35.0,81.0
79,2013-02-01 04:00:00,4,1,2,MER,0.0,0.0,587.0,0.9,32.0,53.0,84.0,1.0,40.0,48.0,40.0,51.0,11.9,0.8,63.0,88.0
82,2013-02-01 05:00:00,5,1,2,MER,0.0,0.0,587.0,1.1,39.0,50.0,89.0,1.0,39.0,48.0,37.0,54.0,11.1,0.8,87.0,87.0
85,2013-02-01 06:00:00,6,1,2,MER,0.0,0.0,587.0,1.5,75.0,50.0,126.0,1.0,42.0,50.0,27.0,54.0,10.7,0.7,123.0,93.0
88,2013-02-01 07:00:00,7,1,2,MER,0.0,0.0,587.0,3.0,192.0,52.0,244.0,1.0,46.0,73.0,25.0,55.0,10.5,0.6,100.0,119.0
91,2013-02-01 08:00:00,8,1,2,MER,0.158,0.038,587.0,2.8,177.0,55.0,232.0,2.0,50.0,76.0,23.0,54.0,10.3,0.6,63.0,126.0
94,2013-02-01 09:00:00,9,1,2,MER,0.846,0.255,588.0,3.4,208.0,65.0,272.0,3.0,51.0,77.0,27.0,51.0,11.9,1.0,56.0,129.0
97,2013-02-01 10:00:00,10,1,2,MER,1.8719999999999999,0.893,588.0,3.1,145.0,83.0,228.0,9.0,59.0,78.0,35.0,43.0,14.3,0.9,69.0,137.0
100,2013-02-01 11:00:00,11,1,2,MER,2.8289999999999997,1.838,588.0,2.8,78.0,105.0,183.0,25.0,71.0,70.0,24.0,34.0,17.5,1.4,351.0,142.0
103,2013-02-01 12:00:00,12,1,2,MER,3.457,2.6839999999999997,587.0,1.7,31.0,79.0,110.0,48.0,48.0,48.0,9.0,23.0,20.3,1.7,337.0,96.0
105,2013-02-01 12:00:00,12,1,2,TLA,3.343,2.609,585.0,1.1,41.0,66.0,107.0,40.0,39.0,60.0,9.0,24.0,20.0,1.0,322.0,99.0
106,2013-02-01 13:00:00,13,1,2,MER,3.8369999999999997,3.14,587.0,1.3,17.0,61.0,78.0,64.0,45.0,40.0,7.0,19.0,21.8,1.8,316.0,85.0
108,2013-02-01 13:00:00,13,1,2,TLA,3.8760000000000003,3.2310000000000003,584.0,0.9,19.0,42.0,61.0,63.0,35.0,48.0,7.0,20.0,21.8,1.2,288.0,83.0
109,2013-02-01 14:00:00,14,1,2,MER,3.6489999999999996,2.9189999999999996,586.0,1.5,19.0,66.0,85.0,73.0,46.0,47.0,8.0,16.0,23.3,2.2,314.0,93.0
111,2013-02-01 14:00:00,14,1,2,TLA,3.7260000000000004,3.015,583.0,1.0,18.0,50.0,68.0,73.0,40.0,56.0,8.0,19.0,22.9,1.4,261.0,97.0
112,2013-02-01 15:00:00,15,1,2,MER,3.532,2.568,585.0,1.2,13.0,51.0,64.0,86.0,40.0,39.0,6.0,14.0,24.3,2.0,266.0,79.0
114,2013-02-01 15:00:00,15,1,2,TLA,3.438,2.541,583.0,0.7,10.0,40.0,50.0,87.0,26.0,45.0,6.0,16.0,24.2,0.6,192.0,72.0
115,2013-02-01 16:00:00,16,1,2,MER,2.475,1.493,584.0,1.0,5.0,46.0,51.0,97.0,45.0,34.0,5.0,11.0,25.2,1.6,39.0,79.0
117,2013-02-01 16:00:00,16,1,2,TLA,2.595,1.5659999999999998,582.0,0.9,16.0,49.0,65.0,78.0,36.0,55.0,6.0,14.0,25.4,1.3,328.0,91.0
118,2013-02-01 17:00:00,17,1,2,MER,1.435,0.622,584.0,1.2,9.0,59.0,68.0,89.0,46.0,41.0,5.0,10.0,25.9,1.9,315.0,87.0
120,2013-02-01 17:00:00,17,1,2,TLA,1.535,0.6709999999999999,582.0,0.8,16.0,43.0,59.0,62.0,35.0,55.0,4.0,12.0,25.4,2.1,321.0,90.0
121,2013-02-01 18:00:00,18,1,2,MER,0.511,0.14,584.0,1.6,27.0,71.0,98.0,55.0,42.0,51.0,5.0,10.0,25.8,2.2,318.0,93.0
123,2013-02-01 18:00:00,18,1,2,TLA,0.648,0.172,582.0,1.0,16.0,42.0,58.0,38.0,9.0,50.0,5.0,12.0,24.8,3.0,343.0,58.0
124,2013-02-01 19:00:00,19,1,2,MER,0.07400000000000001,0.022000000000000002,584.0,1.5,18.0,75.0,94.0,24.0,26.0,79.0,4.0,17.0,24.1,2.2,23.0,105.0
126,2013-02-01 19:00:00,19,1,2,TLA,0.075,0.015,582.0,1.0,13.0,63.0,76.0,27.0,30.0,151.0,18.0,22.0,22.3,4.0,335.0,181.0
127,2013-02-01 20:00:00,20,1,2,MER,0.0,0.0,585.0,1.4,21.0,69.0,90.0,16.0,32.0,118.0,8.0,25.0,21.5,2.6,347.0,150.0
129,2013-02-01 20:00:00,20,1,2,TLA,0.0,0.0,583.0,0.9,15.0,55.0,70.0,17.0,30.0,106.0,11.0,26.0,19.8,4.2,329.0,136.0
130,2013-02-01 21:00:00,21,1,2,MER,0.0,0.0,586.0,1.2,23.0,59.0,82.0,11.0,25.0,102.0,6.0,25.0,19.7,3.8,314.0,128.0
132,2013-02-01 21:00:00,21,1,2,TLA,0.0,0.0,584.0,1.0,27.0,60.0,87.0,9.0,27.0,72.0,53.0,28.0,18.2,2.8,311.0,99.0
133,2013-02-01 22:00:00,22,1,2,MER,0.0,0.0,587.0,1.2,28.0,63.0,92.0,4.0,26.0,75.0,29.0,26.0,18.2,3.2,309.0,100.0
135,2013-02-01 22:00:00,22,1,2,TLA,0.0,0.0,584.0,1.2,38.0,62.0,101.0,4.0,35.0,65.0,80.0,32.0,16.8,2.1,303.0,99.0
136,2013-02-01 23:00:00,23,1,2,MER,0.0,0.0,587.0,1.4,38.0,63.0,101.0,3.0,28.0,69.0,58.0,29.0,17.3,2.3,296.0,97.0
138,2013-02-01 23:00:00,23,1,2,TLA,0.0,0.0,585.0,1.0,21.0,57.0,77.0,7.0,22.0,49.0,26.0,33.0,15.8,1.5,322.0,70.0
139,2013-02-01 00:00:00,0,1,2,MER,0.0,0.0,587.0,1.1,17.0,57.0,74.0,5.0,24.0,52.0,27.0,31.0,16.5,2.1,304.0,76.0
140,2013-03-01 01:00:00,1,1,3,MER,0.0,0.0,584.0,1.3,75.0,48.0,123.0,2.0,45.0,91.0,96.0,46.0,17.4,1.9,287.0,136.0
142,2013-03-01 01:00:00,1,1,3,TLA,0.0,0.0,581.0,1.1,73.0,46.0,120.0,2.0,43.0,70.0,108.0,53.0,15.1,2.3,327.0,114.0
143,2013-03-01 02:00:00,2,1,3,MER,0.0,0.0,584.0,1.2,73.0,44.0,117.0,2.0,41.0,63.0,74.0,48.0,16.8,2.1,293.0,104.0
145,2013-03-01 02:00:00,2,1,3,TLA,0.0,0.0,581.0,1.2,75.0,44.0,119.0,3.0,44.0,65.0,103.0,55.0,14.6,1.3,324.0,109.0
146,2013-03-01 03:00:00,3,1,3,MER,0.0,0.0,583.0,0.8,24.0,36.0,60.0,3.0,25.0,35.0,26.0,48.0,16.9,1.2,265.0,59.0
148,2013-03-01 03:00:00,3,1,3,TLA,0.0,0.0,581.0,1.2,61.0,42.0,103.0,2.0,50.0,63.0,129.0,59.0,13.4,2.1,332.0,113.0
149,2013-03-01 04:00:00,4,1,3,MER,0.0,0.0,583.0,0.8,26.0,36.0,63.0,2.0,28.0,34.0,39.0,58.0,14.8,1.7,64.0,62.0
151,2013-03-01 04:00:00,4,1,3,TLA,0.0,0.0,581.0,1.0,55.0,40.0,94.0,2.0,52.0,50.0,133.0,66.0,11.7,2.9,319.0,102.0
152,2013-03-01 05:00:00,5,1,3,MER,0.0,0.0,583.0,0.9,35.0,36.0,71.0,2.0,35.0,37.0,58.0,62.0,13.7,1.7,338.0,72.0
154,2013-03-01 05:00:00,5,1,3,TLA,0.0,0.0,580.0,1.1,75.0,39.0,114.0,2.0,51.0,47.0,120.0,69.0,10.9,2.5,316.0,98.0
155,2013-03-01 06:00:00,6,1,3,MER,0.0,0.0,583.0,1.6,94.0,38.0,132.0,2.0,47.0,53.0,87.0,60.0,13.6,1.2,324.0,100.0
157,2013-03-01 06:00:00,6,1,3,TLA,0.0,0.0,580.0,1.5,115.0,38.0,153.0,3.0,57.0,57.0,136.0,71.0,10.4,2.3,323.0,114.0
158,2013-03-01 07:00:00,7,1,3,MER,0.006,0.0,583.0,1.9,117.0,40.0,157.0,2.0,44.0,49.0,75.0,62.0,12.7,1.3,73.0,93.0
160,2013-03-01 07:00:00,7,1,3,TLA,0.009000000000000001,0.005,581.0,2.0,184.0,38.0,222.0,2.0,59.0,59.0,136.0,72.0,9.9,2.5,317.0,118.0
161,2013-03-01 08:00:00,8,1,3,MER,0.321,0.064,584.0,2.9,176.0,48.0,223.0,3.0,60.0,52.0,71.0,64.0,11.7,1.3,65.0,112.0
163,2013-03-01 08:00:00,8,1,3,TLA,0.319,0.068,581.0,1.7,149.0,38.0,188.0,3.0,64.0,70.0,83.0,76.0,8.9,3.2,329.0,134.0
164,2013-03-01 09:00:00,9,1,3,MER,1.212,0.429,584.0,2.6,127.0,43.0,170.0,5.0,48.0,61.0,44.0,62.0,13.6,1.7,27.0,110.0
166,2013-03-01 09:00:00,9,1,3,TLA,1.216,0.40399999999999997,581.0,1.7,120.0,41.0,160.0,5.0,71.0,84.0,54.0,74.0,9.4,3.6,331.0,155.0
167,2013-03-01 10:00:00,10,1,3,MER,2.378,1.288,584.0,1.6,57.0,46.0,102.0,15.0,41.0,53.0,20.0,55.0,16.5,1.7,42.0,94.0
169,2013-03-01 10:00:00,10,1,3,TLA,2.327,1.2309999999999999,582.0,1.5,103.0,43.0,147.0,8.0,90.0,89.0,64.0,71.0,10.4,4.1,334.0,180.0
170,2013-03-01 11:00:00,11,1,3,MER,3.245,2.311,584.0,1.3,31.0,43.0,74.0,28.0,44.0,51.0,16.0,47.0,18.6,2.1,20.0,95.0
172,2013-03-01 11:00:00,11,1,3,TLA,3.452,2.401,582.0,1.4,48.0,41.0,90.0,20.0,80.0,88.0,67.0,62.0,12.6,4.4,338.0,168.0
173,2013-03-01 12:00:00,12,1,3,MER,4.0,3.2439999999999998,583.0,1.0,13.0,33.0,45.0,47.0,40.0,54.0,9.0,41.0,20.3,1.7,54.0,95.0
174,2013-03-01 13:00:00,13,1,3,MER,4.07,3.4130000000000003,583.0,1.3,18.0,48.0,66.0,55.0,56.0,71.0,18.0,36.0,21.8,2.4,338.0,127.0
175,2013-03-01 14:00:00,14,1,3,MER,2.44,2.032,582.0,1.1,9.0,38.0,47.0,55.0,51.0,110.0,17.0,34.0,22.5,2.7,32.0,161.0
177,2013-03-01 14:00:00,14,1,3,TLA,2.167,1.829,580.0,1.1,17.0,45.0,60.0,43.0,62.0,180.0,66.0,46.0,16.7,5.3,344.0,243.0
178,2013-03-01 15:00:00,15,1,3,MER,2.294,1.7169999999999999,582.0,1.3,22.0,50.0,72.0,40.0,50.0,178.0,34.0,34.0,21.8,3.4,319.0,228.0
180,2013-03-01 15:00:00,15,1,3,TLA,1.3030000000000002,0.938,580.0,1.0,16.0,44.0,59.0,37.0,58.0,210.0,67.0,50.0,15.1,5.8,342.0,268.0
181,2013-03-01 16:00:00,16,1,3,MER,2.336,1.4709999999999999,582.0,1.5,30.0,50.0,80.0,37.0,49.0,162.0,46.0,35.0,20.6,4.6,300.0,210.0
183,2013-03-01 16:00:00,16,1,3,TLA,1.095,0.7,579.0,1.0,18.0,40.0,58.0,36.0,53.0,148.0,59.0,49.0,15.3,5.7,353.0,201.0
184,2013-03-01 17:00:00,17,1,3,MER,1.138,0.579,582.0,1.5,27.0,53.0,80.0,30.0,46.0,121.0,48.0,37.0,19.4,4.0,299.0,167.0
186,2013-03-01 17:00:00,17,1,3,TLA,1.171,0.526,579.0,1.1,23.0,48.0,71.0,30.0,48.0,126.0,81.0,46.0,16.0,5.2,355.0,174.0
187,2013-03-01 18:00:00,18,1,3,MER,0.455,0.13699999999999998,582.0,1.5,27.0,53.0,80.0,26.0,47.0,99.0,50.0,37.0,18.8,3.6,308.0,146.0
189,2013-03-01 18:00:00,18,1,3,TLA,0.9059999999999999,0.221,579.0,0.9,21.0,41.0,61.0,28.0,36.0,158.0,54.0,44.0,16.0,6.2,350.0,194.0
190,2013-03-01 19:00:00,19,1,3,MER,0.085,0.015,583.0,1.3,22.0,43.0,65.0,19.0,32.0,157.0,32.0,40.0,16.7,4.6,309.0,189.0
192,2013-03-01 19:00:00,19,1,3,TLA,0.168,0.033,580.0,0.7,14.0,35.0,49.0,19.0,37.0,261.0,23.0,53.0,11.6,7.4,345.0,298.0
193,2013-03-01 20:00:00,20,1,3,MER,0.0,0.0,584.0,1.0,19.0,31.0,50.0,17.0,21.0,180.0,12.0,49.0,12.3,5.4,315.0,201.0
195,2013-03-01 20:00:00,20,1,3,TLA,0.0,0.0,582.0,0.7,11.0,33.0,44.0,16.0,26.0,144.0,7.0,62.0,8.1,6.8,347.0,169.0
196,2013-03-01 21:00:00,21,1,3,MER,0.0,0.0,586.0,0.8,17.0,29.0,45.0,18.0,19.0,71.0,12.0,54.0,9.9,4.8,318.0,90.0
198,2013-03-01 21:00:00,21,1,3,TLA,0.0,0.0,583.0,0.7,13.0,37.0,50.0,11.0,37.0,56.0,16.0,63.0,7.4,5.0,345.0,93.0
199,2013-03-01 22:00:00,22,1,3,MER,0.0,0.0,587.0,0.9,20.0,37.0,58.0,9.0,25.0,43.0,21.0,56.0,8.9,4.0,318.0,68.0
201,2013-03-01 22:00:00,22,1,3,TLA,0.0,0.0,584.0,0.9,21.0,38.0,59.0,9.0,19.0,38.0,38.0,61.0,7.7,3.6,303.0,57.0
202,2013-03-01 23:00:00,23,1,3,MER,0.0,0.0,587.0,0.8,14.0,38.0,52.0,7.0,27.0,40.0,37.0,53.0,8.9,4.3,307.0,67.0
204,2013-03-01 23:00:00,23,1,3,TLA,0.0,0.0,584.0,0.6,10.0,27.0,37.0,20.0,13.0,34.0,21.0,54.0,7.8,4.4,303.0,46.0
205,2013-03-01 00:00:00,0,1,3,MER,0.0,0.0,587.0,0.6,32.0,34.0,66.0,20.0,21.0,46.0,15.0,44.0,8.7,5.1,315.0,67.0
207,2013-03-01 00:00:00,0,1,3,TLA,0.0,0.0,585.0,0.4,5.0,19.0,24.0,33.0,9.0,29.0,5.0,48.0,7.1,4.1,330.0,38.0
208,2013-04-01 01:00:00,1,1,4,MER,0.0,0.0,585.0,1.0,16.0,43.0,58.0,6.0,15.0,21.0,1.0,33.0,19.1,1.7,205.0,36.0
211,2013-04-01 02:00:00,2,1,4,MER,0.0,0.0,585.0,1.6,60.0,48.0,109.0,1.0,18.0,27.0,3.0,37.0,17.8,1.2,130.0,44.0
214,2013-04-01 03:00:00,3,1,4,MER,0.0,0.0,585.0,1.6,72.0,48.0,119.0,0.0,23.0,28.0,3.0,39.0,17.5,1.1,350.0,51.0
217,2013-04-01 04:00:00,4,1,4,MER,0.0,0.0,585.0,1.9,91.0,47.0,138.0,1.0,35.0,36.0,3.0,41.0,17.0,0.8,247.0,71.0
220,2013-04-01 05:00:00,5,1,4,MER,0.0,0.0,585.0,2.1,124.0,45.0,169.0,1.0,30.0,41.0,4.0,44.0,16.3,0.9,83.0,71.0
223,2013-04-01 06:00:00,6,1,4,MER,0.002,0.0,585.0,2.1,112.0,43.0,155.0,1.0,40.0,50.0,4.0,48.0,15.4,0.7,82.0,90.0
225,2013-04-01 06:00:00,6,1,4,TLA,0.005,0.0,582.0,0.9,38.0,39.0,76.0,1.0,18.0,21.0,2.0,45.0,14.0,1.1,253.0,39.0
226,2013-04-01 07:00:00,7,1,4,MER,0.06,0.011000000000000001,585.0,2.8,175.0,46.0,221.0,1.0,35.0,48.0,5.0,47.0,15.0,1.0,176.0,83.0
228,2013-04-01 07:00:00,7,1,4,TLA,0.064,0.009000000000000001,583.0,2.0,144.0,43.0,186.0,2.0,26.0,29.0,5.0,45.0,13.8,0.5,212.0,55.0
229,2013-04-01 08:00:00,8,1,4,MER,0.6709999999999999,0.171,586.0,2.3,119.0,49.0,167.0,2.0,27.0,42.0,4.0,42.0,16.2,1.1,160.0,69.0
231,2013-04-01 08:00:00,8,1,4,TLA,0.662,0.161,583.0,3.0,259.0,56.0,314.0,3.0,32.0,51.0,9.0,40.0,16.0,0.1,278.0,83.0
232,2013-04-01 09:00:00,9,1,4,MER,1.7269999999999999,0.812,586.0,2.6,92.0,73.0,166.0,9.0,35.0,49.0,4.0,37.0,18.6,1.3,117.0,84.0
234,2013-04-01 09:00:00,9,1,4,TLA,1.6840000000000002,0.747,584.0,2.0,90.0,65.0,156.0,11.0,41.0,48.0,5.0,36.0,17.9,1.3,119.0,89.0
235,2013-04-01 10:00:00,10,1,4,MER,2.772,1.8880000000000001,586.0,2.4,80.0,99.0,179.0,21.0,53.0,49.0,5.0,31.0,21.0,1.3,81.0,102.0
237,2013-04-01 10:00:00,10,1,4,TLA,2.9360000000000004,1.954,584.0,1.5,59.0,69.0,128.0,24.0,39.0,43.0,6.0,29.0,20.8,0.6,109.0,82.0
238,2013-04-01 11:00:00,11,1,4,MER,4.037,3.3789999999999996,586.0,1.3,25.0,59.0,84.0,46.0,38.0,28.0,3.0,21.0,23.2,1.5,70.0,66.0
240,2013-04-01 11:00:00,11,1,4,TLA,3.9989999999999997,3.2960000000000003,583.0,1.0,23.0,41.0,64.0,45.0,17.0,31.0,3.0,19.0,23.4,0.7,266.0,48.0
241,2013-04-01 12:00:00,12,1,4,MER,4.591,4.2139999999999995,585.0,0.9,9.0,32.0,41.0,70.0,21.0,21.0,2.0,14.0,24.8,2.0,72.0,42.0
243,2013-04-01 12:00:00,12,1,4,TLA,4.295,3.906,583.0,1.0,18.0,39.0,56.0,58.0,25.0,33.0,3.0,17.0,24.7,0.9,8.0,58.0
244,2013-04-01 13:00:00,13,1,4,MER,4.686,4.273,585.0,0.9,7.0,32.0,39.0,89.0,28.0,27.0,2.0,12.0,26.1,2.5,88.0,55.0
246,2013-04-01 13:00:00,13,1,4,TLA,4.51,4.181,582.0,1.0,14.0,33.0,47.0,74.0,28.0,33.0,3.0,16.0,25.4,1.6,49.0,60.0
247,2013-04-01 14:00:00,14,1,4,MER,4.513,3.8560000000000003,584.0,0.8,4.0,28.0,32.0,110.0,30.0,27.0,1.0,11.0,27.1,2.5,157.0,57.0
249,2013-04-01 14:00:00,14,1,4,TLA,3.227,2.908,582.0,0.7,8.0,29.0,36.0,94.0,22.0,33.0,3.0,15.0,26.0,1.3,131.0,55.0
250,2013-04-01 15:00:00,15,1,4,MER,3.408,2.568,583.0,0.9,4.0,30.0,34.0,122.0,31.0,27.0,1.0,11.0,27.6,2.1,307.0,59.0
252,2013-04-01 15:00:00,15,1,4,TLA,2.21,1.749,581.0,0.9,11.0,24.0,34.0,92.0,19.0,25.0,2.0,14.0,26.5,1.0,309.0,44.0
253,2013-04-01 16:00:00,16,1,4,MER,1.4969999999999999,0.945,583.0,1.1,5.0,40.0,46.0,105.0,29.0,32.0,1.0,12.0,27.4,2.1,262.0,62.0
255,2013-04-01 16:00:00,16,1,4,TLA,1.94,1.2819999999999998,580.0,0.6,6.0,21.0,26.0,93.0,20.0,24.0,1.0,14.0,26.7,0.3,179.0,44.0
256,2013-04-01 17:00:00,17,1,4,MER,0.89,0.446,582.0,1.0,7.0,38.0,44.0,67.0,32.0,61.0,1.0,22.0,26.4,4.5,182.0,93.0
258,2013-04-01 17:00:00,17,1,4,TLA,0.64,0.332,580.0,0.7,4.0,26.0,30.0,93.0,26.0,36.0,1.0,16.0,26.2,1.7,150.0,62.0
259,2013-04-01 18:00:00,18,1,4,MER,0.387,0.125,583.0,0.9,3.0,35.0,38.0,69.0,28.0,51.0,1.0,24.0,25.0,4.2,168.0,80.0
261,2013-04-01 18:00:00,18,1,4,TLA,0.24100000000000002,0.083,580.0,0.7,5.0,32.0,36.0,58.0,24.0,44.0,1.0,19.0,25.3,3.6,237.0,67.0
262,2013-04-01 19:00:00,19,1,4,MER,0.053,0.009000000000000001,583.0,1.2,7.0,49.0,57.0,55.0,27.0,34.0,1.0,25.0,23.6,4.1,183.0,61.0
264,2013-04-01 19:00:00,19,1,4,TLA,0.08,0.027999999999999997,581.0,0.7,8.0,27.0,34.0,40.0,17.0,65.0,1.0,22.0,24.0,3.7,247.0,83.0
265,2013-04-01 20:00:00,20,1,4,MER,0.0,0.0,584.0,0.9,3.0,33.0,36.0,36.0,18.0,31.0,1.0,31.0,21.5,3.8,151.0,49.0
