,fecha,hora,dia,mes,id_station,UVA,UVB,PA,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,RH,TMP,WSP,WDR,PM10
53,2012-02-01 11:00:00,11,1,2,MER,1.8030000000000002,1.147,587.0,2.6,123.0,70.0,193.0,5.0,60.0,70.0,8.0,68.0,13.7,1.2,52.0,130.0
55,2012-02-01 14:00:00,14,1,2,MER,2.766,2.169,586.0,1.4,33.0,68.0,101.0,31.0,51.0,39.0,5.0,39.0,18.9,2.2,345.0,90.0
58,2012-02-01 15:00:00,15,1,2,MER,1.889,1.35,585.0,1.3,32.0,57.0,89.0,27.0,43.0,37.0,4.0,36.0,19.3,2.5,332.0,79.0
61,2012-02-01 16:00:00,16,1,2,MER,1.665,0.965,585.0,1.3,37.0,46.0,83.0,20.0,33.0,40.0,5.0,36.0,19.4,3.3,298.0,73.0
63,2012-02-01 16:00:00,16,1,2,TLA,0.0,0.0,582.0,0.6,27.0,34.0,61.0,19.0,21.0,20.0,3.0,41.0,17.6,2.4,332.0,41.0
64,2012-02-01 17:00:00,17,1,2,MER,1.605,0.654,585.0,1.0,28.0,34.0,62.0,24.0,18.0,28.0,4.0,34.0,19.9,2.1,295.0,46.0
65,2012-02-01 17:00:00,17,1,2,TLA,0.0,0.0,582.0,0.5,22.0,34.0,56.0,23.0,20.0,27.0,4.0,44.0,17.7,3.0,2.0,47.0
66,2012-02-01 18:00:00,18,1,2,MER,0.26,0.063,585.0,1.2,36.0,40.0,75.0,16.0,16.0,30.0,4.0,38.0,19.0,2.3,299.0,46.0
68,2012-02-01 18:00:00,18,1,2,TLA,0.0,0.0,582.0,0.9,26.0,43.0,69.0,19.0,26.0,25.0,4.0,47.0,17.4,2.1,7.0,51.0
70,2012-02-01 20:00:00,20,1,2,MER,0.0,0.0,585.0,1.4,49.0,44.0,93.0,1.0,12.0,28.0,4.0,50.0,16.2,2.2,7.0,40.0
71,2012-02-01 20:00:00,20,1,2,TLA,0.0,0.0,583.0,0.8,35.0,37.0,72.0,6.0,13.0,31.0,3.0,51.0,16.2,3.0,355.0,44.0
72,2012-02-01 21:00:00,21,1,2,MER,0.0,0.0,586.0,1.2,54.0,37.0,91.0,1.0,15.0,26.0,4.0,48.0,16.2,2.1,358.0,42.0
74,2012-02-01 21:00:00,21,1,2,TLA,0.0,0.0,583.0,0.7,36.0,36.0,72.0,5.0,18.0,33.0,6.0,57.0,14.8,2.8,343.0,52.0
75,2012-02-01 22:00:00,22,1,2,MER,0.0,0.0,586.0,1.1,51.0,37.0,88.0,0.0,13.0,35.0,4.0,53.0,15.4,2.7,297.0,48.0
77,2012-02-01 22:00:00,22,1,2,TLA,0.0,0.0,584.0,0.8,54.0,37.0,92.0,2.0,17.0,27.0,5.0,59.0,13.9,2.6,339.0,44.0
78,2012-02-01 23:00:00,23,1,2,MER,0.0,0.0,586.0,0.8,28.0,34.0,63.0,1.0,17.0,29.0,4.0,54.0,14.4,3.4,304.0,46.0
80,2012-02-01 23:00:00,23,1,2,TLA,0.0,0.0,584.0,0.8,56.0,33.0,89.0,2.0,15.0,27.0,5.0,63.0,13.1,2.4,326.0,42.0
81,2012-02-01 00:00:00,0,1,2,MER,0.0,0.0,586.0,0.7,29.0,33.0,62.0,0.0,17.0,27.0,5.0,58.0,13.7,3.1,305.0,44.0
82,2012-02-01 00:00:00,0,1,2,TLA,0.0,0.0,584.0,0.5,29.0,29.0,59.0,4.0,17.0,16.0,9.0,68.0,12.2,2.6,307.0,33.0
83,2012-03-01 01:00:00,1,1,3,MER,0.0,0.0,586.0,0.6,9.0,42.0,51.0,2.0,20.0,36.0,7.0,33.0,17.3,2.1,304.0,56.0
85,2012-03-01 02:00:00,2,1,3,MER,0.0,0.0,585.0,0.7,23.0,45.0,68.0,1.0,28.0,38.0,8.0,38.0,16.2,1.0,37.0,67.0
88,2012-03-01 03:00:00,3,1,3,MER,0.0,0.0,585.0,0.7,46.0,48.0,94.0,1.0,33.0,48.0,8.0,41.0,14.9,0.6,123.0,82.0
91,2012-03-01 04:00:00,4,1,3,MER,0.0,0.0,585.0,0.9,75.0,49.0,124.0,1.0,38.0,44.0,8.0,41.0,14.3,0.8,124.0,81.0
94,2012-03-01 05:00:00,5,1,3,MER,0.0,0.0,585.0,1.0,63.0,47.0,110.0,1.0,30.0,39.0,7.0,42.0,14.0,0.7,119.0,69.0
97,2012-03-01 06:00:00,6,1,3,MER,0.0,0.0,585.0,1.6,91.0,46.0,138.0,1.0,34.0,53.0,6.0,45.0,13.1,0.8,90.0,88.0
100,2012-03-01 07:00:00,7,1,3,MER,0.006,0.017,585.0,2.3,142.0,54.0,196.0,1.0,38.0,62.0,7.0,47.0,12.2,0.6,147.0,101.0
101,2012-03-01 08:00:00,8,1,3,MER,0.316,0.069,586.0,2.9,208.0,50.0,258.0,1.0,42.0,85.0,9.0,45.0,12.9,0.7,6.0,127.0
102,2012-03-01 09:00:00,9,1,3,MER,1.219,0.402,586.0,2.6,148.0,59.0,207.0,4.0,45.0,83.0,9.0,37.0,16.0,1.1,66.0,128.0
103,2012-03-01 10:00:00,10,1,3,MER,2.261,1.1320000000000001,586.0,2.9,136.0,96.0,232.0,11.0,58.0,79.0,10.0,32.0,18.4,1.4,74.0,137.0
105,2012-03-01 11:00:00,11,1,3,MER,3.292,2.162,586.0,2.4,57.0,103.0,160.0,32.0,70.0,65.0,8.0,26.0,21.1,1.4,135.0,135.0
106,2012-03-01 12:00:00,12,1,3,MER,3.94,2.958,585.0,1.7,23.0,81.0,104.0,56.0,58.0,47.0,6.0,19.0,23.8,1.6,284.0,106.0
109,2012-03-01 13:00:00,13,1,3,MER,4.143,3.2089999999999996,585.0,1.0,16.0,54.0,71.0,74.0,41.0,40.0,6.0,15.0,25.5,2.5,332.0,80.0
110,2012-03-01 14:00:00,14,1,3,MER,3.967,2.9339999999999997,584.0,0.7,4.0,37.0,40.0,100.0,42.0,41.0,6.0,13.0,26.2,2.4,65.0,83.0
111,2012-03-01 14:00:00,14,1,3,TLA,4.643,3.767,582.0,0.6,18.0,26.0,44.0,60.0,21.0,25.0,7.0,15.0,24.0,2.3,21.0,46.0
112,2012-03-01 15:00:00,15,1,3,MER,3.835,2.59,583.0,0.6,10.0,32.0,43.0,81.0,26.0,34.0,5.0,11.0,27.0,2.5,350.0,60.0
114,2012-03-01 15:00:00,15,1,3,TLA,4.073,2.949,581.0,0.5,13.0,25.0,38.0,69.0,25.0,32.0,7.0,16.0,24.7,2.6,25.0,57.0
115,2012-03-01 16:00:00,16,1,3,MER,2.8689999999999998,1.5830000000000002,582.0,0.6,8.0,36.0,44.0,99.0,26.0,28.0,5.0,10.0,27.5,2.0,317.0,54.0
117,2012-03-01 16:00:00,16,1,3,TLA,3.228,1.883,580.0,0.5,15.0,25.0,40.0,59.0,21.0,33.0,25.0,15.0,25.3,2.3,23.0,54.0
118,2012-03-01 17:00:00,17,1,3,MER,1.75,0.7040000000000001,582.0,0.7,9.0,43.0,53.0,90.0,33.0,34.0,6.0,11.0,27.5,2.2,310.0,67.0
120,2012-03-01 17:00:00,17,1,3,TLA,2.06,0.8320000000000001,580.0,0.3,11.0,25.0,36.0,64.0,26.0,27.0,38.0,14.0,25.5,2.6,358.0,53.0
121,2012-03-01 18:00:00,18,1,3,MER,0.804,0.19899999999999998,582.0,0.7,10.0,42.0,52.0,70.0,24.0,28.0,10.0,12.0,27.2,2.0,330.0,52.0
123,2012-03-01 18:00:00,18,1,3,TLA,0.9159999999999999,0.221,580.0,0.3,14.0,28.0,41.0,56.0,21.0,29.0,27.0,15.0,25.1,2.7,5.0,50.0
124,2012-03-01 19:00:00,19,1,3,MER,0.147,0.021,582.0,1.2,37.0,59.0,96.0,28.0,30.0,42.0,23.0,14.0,25.9,3.0,326.0,73.0
126,2012-03-01 19:00:00,19,1,3,TLA,0.165,0.021,580.0,0.5,13.0,44.0,58.0,36.0,19.0,38.0,24.0,17.0,24.2,2.9,335.0,56.0
127,2012-03-01 20:00:00,20,1,3,MER,0.0,0.0,583.0,1.4,31.0,72.0,104.0,17.0,26.0,51.0,15.0,21.0,24.1,2.5,59.0,77.0
129,2012-03-01 20:00:00,20,1,3,TLA,0.0,0.0,580.0,1.2,43.0,66.0,109.0,6.0,23.0,43.0,23.0,18.0,23.0,2.0,327.0,66.0
130,2012-03-01 21:00:00,21,1,3,MER,0.0,0.0,583.0,1.2,3.0,68.0,71.0,29.0,34.0,55.0,5.0,31.0,22.3,1.5,117.0,89.0
132,2012-03-01 21:00:00,21,1,3,TLA,0.0,0.0,581.0,1.6,79.0,67.0,146.0,3.0,31.0,59.0,34.0,20.0,21.8,1.1,3.0,90.0
133,2012-03-01 22:00:00,22,1,3,MER,0.0,0.0,584.0,1.5,5.0,85.0,90.0,12.0,38.0,65.0,5.0,34.0,21.0,1.4,66.0,103.0
135,2012-03-01 22:00:00,22,1,3,TLA,0.0,0.0,581.0,2.1,108.0,65.0,173.0,1.0,37.0,55.0,31.0,24.0,20.3,0.8,310.0,92.0
136,2012-03-01 23:00:00,23,1,3,MER,0.0,0.0,584.0,2.2,72.0,91.0,164.0,1.0,47.0,87.0,6.0,38.0,19.9,1.3,3.0,135.0
138,2012-03-01 23:00:00,23,1,3,TLA,0.0,0.0,582.0,1.3,64.0,58.0,122.0,2.0,24.0,39.0,22.0,30.0,18.9,1.6,271.0,62.0
139,2012-03-01 00:00:00,0,1,3,MER,0.0,0.0,584.0,1.6,35.0,75.0,109.0,1.0,37.0,66.0,11.0,35.0,19.3,2.0,306.0,104.0
141,2012-03-01 00:00:00,0,1,3,TLA,0.0,0.0,582.0,1.0,44.0,53.0,97.0,2.0,22.0,31.0,15.0,32.0,17.6,1.7,277.0,53.0
142,2012-04-01 01:00:00,1,1,4,MER,0.0,0.0,584.0,0.7,17.0,46.0,63.0,3.0,28.0,23.0,4.0,33.0,19.9,1.4,109.0,52.0
144,2012-04-01 01:00:00,1,1,4,TLA,0.0,0.0,582.0,0.7,19.0,48.0,67.0,2.0,30.0,35.0,9.0,40.0,16.6,1.9,1.0,66.0
145,2012-04-01 02:00:00,2,1,4,MER,0.0,0.0,584.0,0.8,28.0,47.0,75.0,1.0,34.0,32.0,5.0,40.0,18.5,1.4,40.0,66.0
147,2012-04-01 02:00:00,2,1,4,TLA,0.0,0.0,581.0,0.8,39.0,48.0,88.0,1.0,27.0,33.0,7.0,42.0,16.1,1.3,325.0,60.0
148,2012-04-01 03:00:00,3,1,4,MER,0.0,0.0,584.0,0.7,8.0,44.0,53.0,2.0,25.0,27.0,4.0,43.0,17.2,1.5,44.0,51.0
149,2012-04-01 04:00:00,4,1,4,MER,0.0,0.0,583.0,0.9,26.0,45.0,71.0,1.0,30.0,35.0,4.0,52.0,14.6,1.6,2.0,65.0
151,2012-04-01 04:00:00,4,1,4,TLA,0.0,0.0,581.0,0.8,35.0,44.0,79.0,1.0,35.0,37.0,8.0,49.0,14.5,1.3,318.0,72.0
152,2012-04-01 05:00:00,5,1,4,MER,0.0,0.0,583.0,0.9,35.0,45.0,79.0,0.0,22.0,35.0,5.0,51.0,14.6,1.1,33.0,56.0
154,2012-04-01 05:00:00,5,1,4,TLA,0.0,0.0,581.0,0.8,41.0,43.0,84.0,1.0,31.0,32.0,8.0,50.0,14.2,1.2,295.0,63.0
155,2012-04-01 06:00:00,6,1,4,MER,0.0,0.0,584.0,1.4,83.0,43.0,126.0,1.0,26.0,36.0,6.0,52.0,14.5,1.1,9.0,62.0
157,2012-04-01 06:00:00,6,1,4,TLA,0.011000000000000001,0.011000000000000001,581.0,0.9,51.0,40.0,91.0,1.0,33.0,34.0,7.0,53.0,13.7,1.0,287.0,67.0
158,2012-04-01 07:00:00,7,1,4,MER,0.031,0.028999999999999998,584.0,1.9,120.0,42.0,163.0,1.0,27.0,36.0,6.0,53.0,14.5,0.8,11.0,63.0
160,2012-04-01 07:00:00,7,1,4,TLA,0.061,0.027999999999999997,581.0,1.3,101.0,42.0,143.0,2.0,39.0,50.0,11.0,56.0,13.4,1.3,311.0,89.0
161,2012-04-01 08:00:00,8,1,4,MER,0.5429999999999999,0.135,584.0,2.3,150.0,45.0,195.0,2.0,40.0,41.0,7.0,52.0,15.0,1.1,130.0,81.0
163,2012-04-01 08:00:00,8,1,4,TLA,0.65,0.14300000000000002,581.0,1.2,66.0,40.0,106.0,5.0,37.0,36.0,8.0,50.0,14.2,1.6,312.0,73.0
164,2012-04-01 09:00:00,9,1,4,MER,1.733,0.6579999999999999,584.0,2.2,105.0,55.0,159.0,10.0,36.0,38.0,6.0,42.0,17.1,1.3,214.0,75.0
166,2012-04-01 09:00:00,9,1,4,TLA,1.656,0.609,582.0,1.0,28.0,34.0,61.0,21.0,33.0,27.0,5.0,40.0,16.8,0.6,208.0,60.0
167,2012-04-01 10:00:00,10,1,4,MER,2.685,1.5319999999999998,585.0,0.6,16.0,26.0,42.0,31.0,18.0,17.0,4.0,33.0,19.0,1.3,206.0,35.0
169,2012-04-01 10:00:00,10,1,4,TLA,2.798,1.598,582.0,0.4,12.0,19.0,31.0,40.0,22.0,15.0,4.0,35.0,18.1,1.0,159.0,36.0
170,2012-04-01 11:00:00,11,1,4,MER,4.2139999999999995,2.988,584.0,0.5,10.0,23.0,34.0,45.0,21.0,16.0,3.0,30.0,20.3,2.0,125.0,37.0
172,2012-04-01 11:00:00,11,1,4,TLA,3.772,2.7289999999999996,582.0,0.2,7.0,9.0,15.0,47.0,15.0,8.0,4.0,31.0,19.5,0.9,204.0,23.0
173,2012-04-01 12:00:00,12,1,4,MER,4.531000000000001,3.5810000000000004,584.0,0.4,12.0,21.0,33.0,46.0,7.0,20.0,3.0,25.0,22.0,3.3,183.0,27.0
175,2012-04-01 12:00:00,12,1,4,TLA,2.069,1.6640000000000001,581.0,0.1,5.0,10.0,15.0,41.0,16.0,14.0,3.0,29.0,20.0,1.5,206.0,30.0
176,2012-04-01 13:00:00,13,1,4,MER,4.817,4.072,583.0,0.4,14.0,13.0,27.0,32.0,12.0,23.0,2.0,19.0,23.8,4.7,229.0,35.0
178,2012-04-01 13:00:00,13,1,4,TLA,4.416,3.7739999999999996,580.0,0.2,6.0,11.0,17.0,46.0,16.0,12.0,3.0,28.0,20.6,3.3,207.0,28.0
179,2012-04-01 14:00:00,14,1,4,MER,4.36,3.656,582.0,0.4,17.0,15.0,31.0,32.0,3.0,24.0,2.0,19.0,23.7,5.3,226.0,27.0
181,2012-04-01 14:00:00,14,1,4,TLA,3.358,2.878,580.0,0.1,6.0,9.0,15.0,41.0,9.0,24.0,3.0,24.0,21.7,2.8,235.0,33.0
182,2012-04-01 15:00:00,15,1,4,MER,4.436,3.361,582.0,0.3,16.0,11.0,27.0,31.0,4.0,55.0,3.0,18.0,24.3,6.3,219.0,59.0
184,2012-04-01 15:00:00,15,1,4,TLA,1.922,1.521,579.0,0.2,8.0,13.0,21.0,30.0,10.0,26.0,3.0,24.0,21.1,3.6,225.0,36.0
185,2012-04-01 16:00:00,16,1,4,MER,3.8110000000000004,2.383,581.0,0.3,15.0,12.0,27.0,30.0,9.0,65.0,2.0,19.0,24.1,6.2,213.0,74.0
187,2012-04-01 16:00:00,16,1,4,TLA,3.24,1.986,579.0,0.1,8.0,10.0,17.0,32.0,9.0,43.0,3.0,23.0,21.7,4.9,258.0,52.0
188,2012-04-01 17:00:00,17,1,4,MER,2.545,1.112,581.0,0.3,13.0,12.0,26.0,28.0,11.0,60.0,2.0,18.0,24.4,6.0,215.0,71.0
190,2012-04-01 17:00:00,17,1,4,TLA,2.1919999999999997,0.98,579.0,0.1,7.0,8.0,15.0,30.0,12.0,55.0,3.0,23.0,21.5,5.3,238.0,66.0
191,2012-04-01 18:00:00,18,1,4,MER,1.1640000000000001,0.301,581.0,0.3,10.0,14.0,24.0,26.0,18.0,40.0,2.0,20.0,23.4,5.1,207.0,58.0
193,2012-04-01 18:00:00,18,1,4,TLA,0.9570000000000001,0.249,579.0,0.1,6.0,10.0,16.0,31.0,14.0,25.0,3.0,25.0,21.1,5.1,239.0,40.0
194,2012-04-01 19:00:00,19,1,4,MER,0.222,0.028999999999999998,582.0,0.4,12.0,21.0,33.0,23.0,9.0,19.0,2.0,22.0,21.8,4.5,196.0,28.0
196,2012-04-01 19:00:00,19,1,4,TLA,0.252,0.035,579.0,0.2,6.0,16.0,22.0,26.0,16.0,18.0,3.0,26.0,20.5,4.7,253.0,34.0
197,2012-04-01 20:00:00,20,1,4,MER,0.0,0.0,582.0,0.4,9.0,25.0,34.0,18.0,14.0,18.0,3.0,28.0,20.0,2.9,183.0,31.0
200,2012-04-01 21:00:00,21,1,4,MER,0.0,0.0,582.0,0.4,13.0,34.0,47.0,8.0,16.0,45.0,7.0,37.0,17.1,2.3,55.0,62.0
202,2012-04-01 21:00:00,21,1,4,TLA,0.0,0.0,580.0,0.4,11.0,29.0,40.0,14.0,8.0,26.0,5.0,37.0,17.2,3.2,233.0,35.0
203,2012-04-01 22:00:00,22,1,4,MER,0.0,0.0,583.0,0.5,15.0,37.0,52.0,4.0,18.0,32.0,5.0,39.0,16.3,1.8,28.0,50.0
205,2012-04-01 22:00:00,22,1,4,TLA,0.0,0.0,580.0,0.9,31.0,42.0,73.0,2.0,11.0,34.0,7.0,41.0,16.1,1.7,178.0,45.0
206,2012-04-01 23:00:00,23,1,4,MER,0.0,0.0,583.0,0.8,34.0,41.0,75.0,1.0,13.0,34.0,6.0,40.0,16.1,1.6,58.0,47.0
207,2012-04-01 00:00:00,0,1,4,MER,0.0,0.0,583.0,0.4,38.0,40.0,79.0,1.0,31.0,35.0,7.0,42.0,15.4,1.8,67.0,66.0
211,2012-05-01 07:00:00,7,1,5,MER,0.161,0.038,584.0,1.7,109.0,46.0,155.0,1.0,40.0,54.0,6.0,56.0,15.6,1.4,24.0,94.0
212,2012-05-01 08:00:00,8,1,5,MER,0.8440000000000001,0.215,585.0,1.3,50.0,47.0,97.0,6.0,42.0,52.0,7.0,51.0,16.7,1.6,11.0,94.0
213,2012-05-01 09:00:00,9,1,5,MER,1.8880000000000001,0.782,585.0,1.3,40.0,56.0,96.0,18.0,47.0,52.0,7.0,44.0,18.7,1.4,17.0,98.0
214,2012-05-01 10:00:00,10,1,5,MER,2.957,1.715,585.0,1.4,35.0,66.0,101.0,32.0,58.0,52.0,6.0,37.0,20.8,1.7,342.0,110.0
215,2012-05-01 11:00:00,11,1,5,MER,4.226,2.948,585.0,0.8,14.0,46.0,60.0,64.0,53.0,45.0,5.0,31.0,22.8,2.0,358.0,98.0
216,2012-05-01 12:00:00,12,1,5,MER,5.187,3.966,584.0,0.6,6.0,29.0,34.0,86.0,34.0,34.0,4.0,22.0,24.8,1.9,326.0,69.0
218,2012-05-01 13:00:00,13,1,5,MER,5.046,3.937,584.0,0.6,5.0,29.0,34.0,97.0,41.0,35.0,4.0,17.0,26.3,1.9,10.0,76.0
220,2012-05-01 14:00:00,14,1,5,MER,5.136,3.873,583.0,0.3,3.0,20.0,23.0,94.0,24.0,26.0,4.0,13.0,27.6,2.0,19.0,50.0
222,2012-05-01 15:00:00,15,1,5,MER,4.178,2.826,582.0,0.4,2.0,23.0,25.0,110.0,31.0,32.0,4.0,12.0,28.4,2.4,14.0,63.0
224,2012-05-01 16:00:00,16,1,5,MER,3.045,1.74,582.0,0.3,3.0,23.0,26.0,99.0,33.0,34.0,4.0,11.0,28.7,2.9,3.0,67.0
226,2012-05-01 17:00:00,17,1,5,MER,1.4680000000000002,0.6729999999999999,582.0,0.4,5.0,25.0,30.0,73.0,17.0,27.0,3.0,10.0,28.4,3.3,329.0,43.0
228,2012-05-01 18:00:00,18,1,5,MER,0.396,0.12,581.0,0.5,9.0,35.0,43.0,56.0,22.0,28.0,4.0,9.0,28.0,2.4,322.0,50.0
