,fecha,hora,dia,mes,id_station,UVA,UVB,PA,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,RH,TMP,WSP,WDR,PM10
7503,2017-01-10,15,10,1,MER,0.0,0.0,585.0,0.7,10.0,27.0,37.0,52.0,31.0,13.0,4.0,20.0,20.3,1.7,181.0,44.0
7504,2017-01-10,15,10,1,TLA,0.0,0.0,583.0,0.7,19.0,45.0,64.0,53.0,25.0,25.0,9.0,18.0,20.7,1.1,145.0,50.0
7506,2017-01-10,16,10,1,MER,0.0,0.0,584.0,0.7,9.0,28.0,38.0,58.0,8.0,13.0,4.0,16.0,21.0,1.7,248.0,21.0
7507,2017-01-10,16,10,1,TLA,0.0,0.0,582.0,0.8,15.0,52.0,67.0,61.0,33.0,33.0,9.0,17.0,20.9,1.8,324.0,65.0
7509,2017-01-10,17,10,1,MER,0.0,0.0,584.0,0.7,13.0,38.0,51.0,54.0,28.0,21.0,4.0,13.0,21.2,1.7,300.0,49.0
7510,2017-01-10,17,10,1,TLA,0.0,0.0,582.0,0.8,11.0,37.0,48.0,70.0,28.0,31.0,6.0,18.0,21.1,1.3,323.0,59.0
7512,2017-01-10,18,10,1,MER,0.0,0.0,584.0,0.7,4.0,46.0,50.0,52.0,21.0,23.0,4.0,15.0,20.7,1.7,56.0,44.0
7513,2017-01-10,18,10,1,TLA,0.0,0.0,582.0,1.0,27.0,41.0,67.0,54.0,19.0,26.0,6.0,17.0,20.6,0.8,340.0,45.0
7515,2017-01-10,19,10,1,MER,0.0,0.0,584.0,0.9,3.0,50.0,52.0,26.0,34.0,58.0,2.0,29.0,19.0,2.9,108.0,92.0
7516,2017-01-10,19,10,1,TLA,0.0,0.0,582.0,2.0,50.0,79.0,128.0,26.0,32.0,53.0,7.0,18.0,19.2,1.4,14.0,85.0
7518,2017-01-10,20,10,1,MER,0.0,0.0,585.0,1.0,4.0,49.0,53.0,19.0,32.0,44.0,3.0,40.0,17.1,2.4,136.0,76.0
7519,2017-01-10,20,10,1,TLA,0.0,0.0,583.0,1.6,49.0,78.0,126.0,7.0,31.0,50.0,5.0,30.0,17.6,1.4,83.0,81.0
7521,2017-01-10,21,10,1,MER,0.0,0.0,585.0,1.1,10.0,49.0,58.0,15.0,14.0,28.0,3.0,43.0,16.1,1.5,167.0,42.0
7522,2017-01-10,21,10,1,TLA,0.0,0.0,583.0,2.0,73.0,81.0,154.0,3.0,45.0,63.0,36.0,30.0,16.1,1.7,306.0,108.0
7524,2017-01-10,22,10,1,MER,0.0,0.0,586.0,1.7,69.0,68.0,137.0,1.0,36.0,40.0,5.0,44.0,15.3,1.2,30.0,76.0
7525,2017-01-10,22,10,1,TLA,0.0,0.0,584.0,1.1,20.0,62.0,82.0,10.0,35.0,45.0,54.0,32.0,14.9,2.3,308.0,80.0
7527,2017-01-10,23,10,1,MER,0.0,0.0,586.0,2.3,113.0,63.0,175.0,1.0,33.0,64.0,6.0,45.0,14.4,1.1,332.0,98.0
7528,2017-01-10,23,10,1,TLA,0.0,0.0,584.0,0.8,9.0,47.0,56.0,12.0,32.0,41.0,31.0,35.0,13.4,2.5,318.0,73.0
7531,2017-01-10,0,10,1,TLA,0.0,0.0,584.0,0.7,4.0,42.0,46.0,15.0,22.0,40.0,18.0,38.0,12.4,2.8,312.0,62.0
7548,2017-02-10,6,10,2,MER,0.0,0.0,589.0,0.7,22.0,37.0,59.0,1.0,29.0,25.0,6.0,73.0,9.7,1.3,71.0,54.0
7551,2017-02-10,7,10,2,MER,0.0,0.0,589.0,1.1,78.0,46.0,124.0,1.0,43.0,38.0,6.0,73.0,9.0,1.3,101.0,81.0
7554,2017-02-10,8,10,2,MER,0.0,0.0,590.0,1.8,119.0,44.0,164.0,1.0,41.0,50.0,6.0,72.0,8.8,0.7,93.0,91.0
7557,2017-02-10,9,10,2,MER,0.0,0.0,590.0,1.9,127.0,54.0,181.0,4.0,53.0,53.0,8.0,68.0,10.1,0.9,33.0,106.0
7559,2017-02-10,10,10,2,MER,0.0,0.0,590.0,2.0,98.0,70.0,168.0,10.0,62.0,56.0,8.0,61.0,12.1,1.1,116.0,118.0
7561,2017-02-10,11,10,2,MER,0.0,0.0,590.0,1.8,69.0,83.0,152.0,21.0,60.0,59.0,8.0,53.0,13.8,1.6,86.0,119.0
7563,2017-02-10,12,10,2,MER,0.0,0.0,590.0,1.6,40.0,80.0,121.0,36.0,70.0,64.0,7.0,44.0,15.9,1.6,54.0,135.0
7565,2017-02-10,13,10,2,MER,0.0,0.0,589.0,1.3,27.0,72.0,98.0,51.0,61.0,56.0,5.0,30.0,18.4,1.7,30.0,117.0
7567,2017-02-10,14,10,2,MER,0.0,0.0,588.0,0.9,12.0,43.0,56.0,63.0,59.0,39.0,3.0,21.0,20.4,1.9,30.0,98.0
7569,2017-02-10,15,10,2,MER,0.0,0.0,587.0,0.7,6.0,33.0,40.0,78.0,50.0,37.0,3.0,16.0,21.8,1.9,82.0,87.0
7571,2017-02-10,16,10,2,MER,0.0,0.0,587.0,0.8,4.0,37.0,41.0,98.0,43.0,48.0,3.0,15.0,22.7,1.9,64.0,90.0
7574,2017-02-10,17,10,2,MER,0.0,0.0,587.0,0.8,2.0,38.0,40.0,112.0,68.0,52.0,5.0,16.0,22.9,1.9,41.0,120.0
7577,2017-02-10,18,10,2,MER,0.0,0.0,587.0,0.6,2.0,32.0,34.0,84.0,45.0,33.0,5.0,13.0,22.9,2.1,38.0,78.0
7583,2017-02-10,20,10,2,MER,0.0,0.0,587.0,0.9,3.0,51.0,54.0,22.0,12.0,52.0,2.0,25.0,19.9,1.6,75.0,65.0
7586,2017-02-10,21,10,2,MER,0.0,0.0,588.0,1.0,27.0,60.0,87.0,4.0,9.0,57.0,3.0,28.0,19.1,2.2,41.0,67.0
7589,2017-02-10,22,10,2,MER,0.0,0.0,588.0,1.0,39.0,47.0,86.0,1.0,29.0,52.0,9.0,34.0,18.1,2.5,309.0,81.0
7591,2017-02-10,23,10,2,MER,0.0,0.0,589.0,1.0,28.0,44.0,71.0,1.0,24.0,42.0,37.0,36.0,16.6,2.5,297.0,65.0
7594,2017-02-10,0,10,2,MER,0.0,0.0,589.0,0.9,31.0,43.0,73.0,1.0,32.0,30.0,98.0,36.0,15.8,2.4,297.0,62.0
7666,2017-04-10,1,10,4,MER,0.0,0.0,586.0,0.5,0.0,19.0,19.0,36.0,27.0,14.0,2.0,50.0,17.6,1.3,169.0,41.0
7667,2017-04-10,1,10,4,TLA,0.0,0.0,583.0,0.3,0.0,23.0,23.0,40.0,29.0,21.0,1.0,45.0,17.2,1.3,159.0,50.0
7669,2017-04-10,2,10,4,MER,0.0,0.0,586.0,0.5,0.0,23.0,23.0,28.0,33.0,16.0,2.0,48.0,17.9,1.1,136.0,49.0
7670,2017-04-10,2,10,4,TLA,0.0,0.0,583.0,0.3,1.0,26.0,27.0,30.0,37.0,18.0,1.0,46.0,16.8,1.1,148.0,55.0
7672,2017-04-10,3,10,4,MER,0.0,0.0,585.0,0.4,0.0,15.0,15.0,36.0,31.0,19.0,2.0,48.0,17.6,1.7,147.0,50.0
7673,2017-04-10,3,10,4,TLA,0.0,0.0,582.0,0.3,1.0,29.0,29.0,27.0,39.0,27.0,1.0,47.0,16.7,1.4,133.0,66.0
7675,2017-04-10,4,10,4,MER,0.0,0.0,585.0,0.4,0.0,19.0,19.0,32.0,33.0,20.0,2.0,50.0,17.1,1.3,146.0,53.0
7676,2017-04-10,4,10,4,TLA,0.0,0.0,582.0,0.3,3.0,38.0,40.0,13.0,34.0,25.0,1.0,49.0,15.9,0.6,220.0,59.0
7678,2017-04-10,5,10,4,MER,0.0,0.0,585.0,0.7,2.0,41.0,43.0,13.0,29.0,22.0,2.0,52.0,16.8,1.0,122.0,51.0
7679,2017-04-10,5,10,4,TLA,0.0,0.0,582.0,0.4,10.0,37.0,47.0,8.0,33.0,22.0,1.0,49.0,14.8,1.3,251.0,55.0
7681,2017-04-10,6,10,4,MER,0.001,0.0,586.0,1.2,26.0,53.0,78.0,2.0,38.0,26.0,2.0,55.0,16.2,1.3,151.0,64.0
7682,2017-04-10,6,10,4,TLA,0.0,0.0,583.0,0.8,36.0,44.0,80.0,2.0,38.0,28.0,1.0,49.0,14.4,1.3,264.0,66.0
7684,2017-04-10,7,10,4,MER,0.069,0.01,586.0,1.6,67.0,55.0,122.0,1.0,45.0,35.0,3.0,56.0,15.9,1.1,186.0,80.0
7685,2017-04-10,7,10,4,TLA,0.059000000000000004,0.011000000000000001,583.0,1.3,108.0,45.0,153.0,1.0,38.0,45.0,3.0,52.0,13.9,1.3,257.0,83.0
7687,2017-04-10,8,10,4,MER,0.63,0.14800000000000002,586.0,1.8,75.0,58.0,134.0,4.0,42.0,44.0,3.0,54.0,16.5,1.2,166.0,86.0
7688,2017-04-10,8,10,4,TLA,0.623,0.141,583.0,1.7,128.0,51.0,179.0,2.0,44.0,62.0,4.0,48.0,15.1,1.1,267.0,106.0
7690,2017-04-10,9,10,4,MER,1.556,0.635,587.0,1.3,35.0,51.0,87.0,16.0,30.0,33.0,3.0,48.0,18.1,1.1,179.0,64.0
7691,2017-04-10,9,10,4,TLA,1.486,0.5920000000000001,584.0,1.6,108.0,69.0,177.0,9.0,50.0,64.0,7.0,41.0,18.4,0.2,183.0,114.0
7693,2017-04-10,10,10,4,MER,2.189,1.344,587.0,1.2,23.0,53.0,77.0,28.0,48.0,38.0,3.0,42.0,19.3,1.1,146.0,86.0
7694,2017-04-10,10,10,4,TLA,2.272,1.3869999999999998,584.0,1.0,46.0,66.0,111.0,22.0,54.0,48.0,6.0,34.0,19.9,0.6,125.0,102.0
7696,2017-04-10,11,10,4,MER,3.176,2.396,587.0,1.1,21.0,53.0,73.0,43.0,49.0,34.0,3.0,32.0,21.6,1.5,330.0,84.0
7697,2017-04-10,11,10,4,TLA,2.7889999999999997,2.135,584.0,0.9,31.0,62.0,94.0,37.0,45.0,46.0,6.0,27.0,21.6,0.8,343.0,92.0
7699,2017-04-10,12,10,4,MER,3.9419999999999997,3.2969999999999997,586.0,1.1,16.0,58.0,73.0,59.0,48.0,38.0,4.0,28.0,23.0,1.9,318.0,85.0
7700,2017-04-10,12,10,4,TLA,4.343,3.7060000000000004,583.0,0.4,15.0,33.0,48.0,62.0,31.0,40.0,7.0,20.0,23.2,0.4,286.0,70.0
7702,2017-04-10,13,10,4,MER,4.703,4.046,586.0,0.6,6.0,27.0,33.0,78.0,36.0,28.0,3.0,20.0,24.6,2.0,40.0,65.0
7703,2017-04-10,13,10,4,TLA,4.784,4.171,583.0,0.3,6.0,24.0,31.0,85.0,37.0,35.0,3.0,17.0,24.3,2.2,79.0,72.0
7705,2017-04-10,14,10,4,MER,4.533,3.721,585.0,0.4,4.0,19.0,22.0,77.0,22.0,26.0,3.0,14.0,25.9,2.5,5.0,48.0
7706,2017-04-10,14,10,4,TLA,3.792,3.096,582.0,0.3,7.0,30.0,37.0,94.0,37.0,36.0,4.0,15.0,25.6,0.8,10.0,73.0
7708,2017-04-10,15,10,4,MER,2.596,1.9180000000000001,584.0,0.5,4.0,24.0,28.0,85.0,25.0,16.0,2.0,13.0,26.1,2.5,356.0,41.0
7709,2017-04-10,15,10,4,TLA,2.727,2.051,581.0,0.4,6.0,23.0,28.0,89.0,27.0,29.0,2.0,13.0,25.9,1.3,299.0,57.0
7711,2017-04-10,16,10,4,MER,2.451,1.411,584.0,0.6,3.0,24.0,28.0,94.0,34.0,31.0,3.0,14.0,26.4,2.2,300.0,66.0
7712,2017-04-10,16,10,4,TLA,3.207,2.01,581.0,0.1,3.0,13.0,16.0,91.0,17.0,18.0,1.0,12.0,26.6,1.6,262.0,35.0
7714,2017-04-10,17,10,4,MER,1.709,0.78,583.0,0.6,5.0,29.0,33.0,84.0,32.0,26.0,3.0,13.0,26.6,2.2,325.0,58.0
7715,2017-04-10,17,10,4,TLA,1.204,0.637,580.0,0.2,5.0,22.0,28.0,75.0,22.0,25.0,3.0,13.0,26.1,2.0,301.0,47.0
7717,2017-04-10,18,10,4,MER,0.665,0.17800000000000002,583.0,0.6,7.0,36.0,43.0,59.0,38.0,39.0,7.0,14.0,26.3,3.0,337.0,76.0
7718,2017-04-10,18,10,4,TLA,0.727,0.184,580.0,0.2,4.0,21.0,24.0,76.0,30.0,30.0,9.0,14.0,26.1,1.6,330.0,60.0
7720,2017-04-10,19,10,4,MER,0.124,0.0,584.0,0.4,0.0,19.0,19.0,55.0,27.0,138.0,2.0,26.0,23.7,5.7,112.0,165.0
7721,2017-04-10,19,10,4,TLA,0.10300000000000001,0.0,581.0,0.2,5.0,27.0,32.0,58.0,29.0,95.0,4.0,24.0,23.5,5.7,105.0,125.0
7723,2017-04-10,20,10,4,MER,0.0,0.0,585.0,0.4,0.0,24.0,25.0,43.0,20.0,49.0,3.0,28.0,22.5,4.8,84.0,69.0
7724,2017-04-10,20,10,4,TLA,0.0,0.0,582.0,0.2,2.0,19.0,21.0,57.0,25.0,63.0,2.0,32.0,20.8,4.1,115.0,88.0
7726,2017-04-10,21,10,4,MER,0.0,0.0,586.0,0.4,2.0,18.0,20.0,47.0,20.0,22.0,4.0,48.0,18.5,3.1,359.0,42.0
7727,2017-04-10,21,10,4,TLA,0.0,0.0,582.0,0.2,3.0,17.0,20.0,54.0,20.0,11.0,2.0,48.0,16.9,2.8,144.0,31.0
7729,2017-04-10,22,10,4,MER,0.0,0.0,586.0,0.6,5.0,28.0,33.0,38.0,22.0,20.0,4.0,47.0,19.0,4.4,315.0,41.0
7730,2017-04-10,22,10,4,TLA,0.0,0.0,584.0,0.2,2.0,20.0,22.0,49.0,32.0,11.0,1.0,52.0,16.5,2.9,285.0,43.0
7732,2017-04-10,23,10,4,MER,0.0,0.0,586.0,0.5,2.0,28.0,30.0,34.0,25.0,14.0,4.0,53.0,17.7,2.8,306.0,39.0
7733,2017-04-10,23,10,4,TLA,0.0,0.0,583.0,0.3,2.0,27.0,29.0,33.0,20.0,13.0,1.0,56.0,16.2,0.4,211.0,33.0
7736,2017-05-10,1,10,5,MER,0.0,0.0,587.0,0.6,2.0,33.0,35.0,24.0,31.0,16.0,7.0,68.0,17.0,1.3,332.0,47.0
7738,2017-05-10,1,10,5,TLA,0.0,0.0,583.0,0.4,1.0,35.0,36.0,24.0,33.0,20.0,12.0,67.0,15.7,1.2,20.0,53.0
7739,2017-05-10,2,10,5,MER,0.0,0.0,586.0,0.6,1.0,39.0,40.0,15.0,41.0,13.0,30.0,69.0,16.7,1.5,99.0,54.0
7741,2017-05-10,2,10,5,TLA,0.0,0.0,583.0,0.3,1.0,39.0,41.0,21.0,33.0,18.0,22.0,64.0,15.8,0.9,88.0,51.0
7742,2017-05-10,3,10,5,MER,0.0,0.0,586.0,0.5,1.0,33.0,34.0,17.0,49.0,16.0,41.0,69.0,16.4,0.7,76.0,66.0
7744,2017-05-10,3,10,5,TLA,0.0,0.0,583.0,0.4,2.0,48.0,50.0,8.0,41.0,24.0,21.0,66.0,15.6,1.7,128.0,65.0
7745,2017-05-10,4,10,5,MER,0.0,0.0,585.0,0.6,1.0,35.0,37.0,11.0,47.0,17.0,26.0,71.0,16.2,0.2,142.0,64.0
7747,2017-05-10,4,10,5,TLA,0.0,0.0,582.0,0.4,2.0,44.0,47.0,8.0,53.0,23.0,30.0,68.0,15.2,1.4,130.0,77.0
7748,2017-05-10,5,10,5,MER,0.0,0.0,585.0,0.9,9.0,47.0,56.0,2.0,50.0,22.0,19.0,71.0,16.2,0.5,168.0,72.0
7750,2017-05-10,5,10,5,TLA,0.0,0.0,582.0,0.5,12.0,44.0,56.0,7.0,60.0,27.0,31.0,67.0,15.1,0.7,153.0,87.0
7751,2017-05-10,6,10,5,MER,0.0,0.0,585.0,1.4,28.0,48.0,75.0,2.0,68.0,26.0,11.0,73.0,16.0,0.7,162.0,94.0
7753,2017-05-10,6,10,5,TLA,0.0,0.0,582.0,1.1,92.0,44.0,136.0,1.0,52.0,37.0,18.0,71.0,14.8,0.7,249.0,88.0
7754,2017-05-10,7,10,5,MER,0.175,0.026000000000000002,586.0,1.6,55.0,49.0,104.0,2.0,60.0,32.0,10.0,73.0,16.0,0.9,159.0,92.0
7756,2017-05-10,7,10,5,TLA,0.172,0.027000000000000003,582.0,1.3,117.0,44.0,162.0,2.0,54.0,50.0,7.0,70.0,14.5,0.7,280.0,104.0
7757,2017-05-10,8,10,5,MER,0.721,0.198,586.0,1.8,119.0,62.0,181.0,3.0,66.0,41.0,19.0,70.0,16.5,1.4,81.0,107.0
7759,2017-05-10,8,10,5,TLA,0.7829999999999999,0.207,583.0,1.9,146.0,58.0,204.0,3.0,53.0,58.0,13.0,64.0,16.3,0.7,266.0,111.0
7760,2017-05-10,9,10,5,MER,1.442,0.644,586.0,1.5,65.0,59.0,123.0,9.0,70.0,46.0,18.0,67.0,17.1,1.7,86.0,116.0
7762,2017-05-10,9,10,5,TLA,1.6480000000000001,0.743,583.0,1.7,94.0,71.0,165.0,10.0,70.0,63.0,15.0,54.0,18.7,0.1,103.0,133.0
7763,2017-05-10,10,10,5,MER,2.727,1.6219999999999999,586.0,1.3,41.0,64.0,105.0,25.0,71.0,40.0,16.0,58.0,19.1,1.5,91.0,111.0
7765,2017-05-10,10,10,5,TLA,2.742,1.722,583.0,1.3,43.0,69.0,112.0,28.0,73.0,52.0,14.0,48.0,20.2,0.8,123.0,126.0
7766,2017-05-10,11,10,5,MER,3.7680000000000002,2.639,586.0,1.0,14.0,43.0,57.0,54.0,59.0,34.0,10.0,46.0,21.7,1.7,30.0,93.0
7768,2017-05-10,11,10,5,TLA,3.8310000000000004,2.912,583.0,0.9,24.0,56.0,80.0,50.0,51.0,42.0,9.0,38.0,22.3,2.4,353.0,94.0
7769,2017-05-10,12,10,5,MER,2.506,1.8619999999999999,586.0,1.1,5.0,44.0,49.0,77.0,44.0,34.0,10.0,41.0,23.2,1.6,59.0,78.0
7771,2017-05-10,12,10,5,TLA,3.298,2.7239999999999998,583.0,0.7,13.0,38.0,51.0,70.0,52.0,38.0,6.0,37.0,23.2,2.8,351.0,90.0
7772,2017-05-10,13,10,5,MER,3.35,2.582,586.0,0.8,4.0,31.0,35.0,80.0,24.0,26.0,7.0,36.0,24.2,2.1,29.0,50.0
7774,2017-05-10,13,10,5,TLA,3.0580000000000003,2.57,583.0,0.6,10.0,34.0,44.0,65.0,43.0,26.0,5.0,33.0,23.5,3.3,346.0,69.0
7775,2017-05-10,14,10,5,MER,4.444,3.301,585.0,0.7,8.0,24.0,32.0,78.0,42.0,25.0,4.0,31.0,25.7,3.2,306.0,67.0
7777,2017-05-10,14,10,5,TLA,4.863,4.044,582.0,0.6,9.0,27.0,35.0,74.0,40.0,24.0,3.0,29.0,24.5,2.9,356.0,65.0
7778,2017-05-10,15,10,5,MER,3.9960000000000004,2.59,585.0,0.6,3.0,17.0,19.0,84.0,33.0,25.0,4.0,28.0,26.6,2.1,341.0,57.0
7780,2017-05-10,15,10,5,TLA,3.992,2.986,582.0,0.4,9.0,26.0,34.0,76.0,30.0,25.0,5.0,25.0,25.8,2.6,328.0,55.0
7781,2017-05-10,16,10,5,MER,1.254,0.733,584.0,0.7,4.0,24.0,28.0,75.0,35.0,26.0,4.0,27.0,26.3,2.3,335.0,60.0
7783,2017-05-10,16,10,5,TLA,1.861,1.148,582.0,0.4,9.0,22.0,31.0,77.0,27.0,28.0,5.0,24.0,26.1,2.2,10.0,55.0
7784,2017-05-10,17,10,5,MER,0.691,0.319,584.0,0.6,4.0,29.0,33.0,65.0,28.0,26.0,6.0,28.0,25.9,2.2,6.0,54.0
7786,2017-05-10,17,10,5,TLA,0.537,0.23399999999999999,581.0,0.4,5.0,31.0,36.0,73.0,31.0,27.0,7.0,27.0,25.3,2.4,346.0,58.0
7787,2017-05-10,18,10,5,MER,0.301,0.07,584.0,0.8,9.0,35.0,44.0,47.0,34.0,35.0,6.0,35.0,23.3,4.1,231.0,70.0
7789,2017-05-10,18,10,5,TLA,0.262,0.054000000000000006,582.0,0.4,3.0,28.0,30.0,55.0,25.0,26.0,5.0,34.0,22.9,3.0,231.0,51.0
7790,2017-05-10,19,10,5,MER,0.24,0.0,585.0,0.8,7.0,35.0,42.0,39.0,26.0,17.0,5.0,44.0,21.3,3.2,244.0,42.0
7792,2017-05-10,19,10,5,TLA,0.278,0.033,582.0,0.4,4.0,29.0,33.0,50.0,24.0,16.0,5.0,38.0,21.0,1.1,237.0,39.0
7793,2017-05-10,20,10,5,MER,0.009000000000000001,0.0,585.0,0.7,3.0,32.0,35.0,36.0,29.0,22.0,4.0,42.0,21.4,3.6,12.0,51.0
7795,2017-05-10,20,10,5,TLA,0.028999999999999998,0.0,583.0,0.4,5.0,30.0,36.0,41.0,25.0,18.0,5.0,37.0,21.1,2.1,67.0,43.0
7796,2017-05-10,21,10,5,MER,0.0,0.0,586.0,0.5,1.0,24.0,25.0,33.0,24.0,16.0,2.0,46.0,20.8,2.8,43.0,40.0
7798,2017-05-10,21,10,5,TLA,0.0,0.0,583.0,0.3,6.0,22.0,28.0,45.0,14.0,19.0,2.0,37.0,20.8,1.3,35.0,33.0
7799,2017-05-10,22,10,5,MER,0.0,0.0,586.0,0.6,3.0,37.0,39.0,24.0,30.0,25.0,4.0,50.0,20.1,1.8,215.0,56.0
7801,2017-05-10,22,10,5,TLA,0.0,0.0,584.0,0.3,2.0,27.0,29.0,34.0,22.0,20.0,2.0,42.0,20.0,2.0,258.0,42.0
7802,2017-05-10,23,10,5,MER,0.0,0.0,587.0,0.8,1.0,34.0,35.0,30.0,21.0,33.0,5.0,53.0,19.7,1.3,171.0,53.0
7804,2017-05-10,23,10,5,TLA,0.0,0.0,584.0,0.4,2.0,30.0,32.0,26.0,26.0,19.0,2.0,46.0,18.9,0.6,224.0,45.0
7805,2017-05-10,0,10,5,MER,0.0,0.0,587.0,0.8,1.0,38.0,39.0,23.0,36.0,30.0,6.0,53.0,19.6,0.8,70.0,65.0
7807,2017-05-10,0,10,5,TLA,0.0,0.0,584.0,0.5,3.0,44.0,47.0,12.0,25.0,22.0,2.0,46.0,18.9,0.8,349.0,47.0
7815,2017-06-10,4,10,6,TLA,0.0,0.0,582.0,0.5,7.0,30.0,37.0,5.0,35.0,20.0,5.0,73.0,15.4,1.2,319.0,55.0
7817,2017-06-10,5,10,6,TLA,0.0,0.0,581.0,0.7,23.0,35.0,57.0,3.0,41.0,24.0,7.0,75.0,15.1,0.3,15.0,65.0
7819,2017-06-10,6,10,6,TLA,0.0,0.0,581.0,1.1,66.0,34.0,101.0,1.0,28.0,33.0,5.0,77.0,14.9,0.4,313.0,62.0
7821,2017-06-10,7,10,6,TLA,0.134,0.021,582.0,1.2,78.0,33.0,111.0,2.0,32.0,36.0,5.0,75.0,15.0,0.9,274.0,68.0
7823,2017-06-10,8,10,6,TLA,0.682,0.203,582.0,1.2,72.0,35.0,107.0,3.0,48.0,40.0,6.0,72.0,15.5,1.0,253.0,88.0
7825,2017-06-10,9,10,6,TLA,1.4409999999999998,0.6659999999999999,582.0,1.2,64.0,50.0,114.0,9.0,35.0,45.0,5.0,68.0,17.0,1.3,132.0,80.0
7827,2017-06-10,10,10,6,TLA,1.37,0.887,582.0,1.2,39.0,60.0,99.0,15.0,55.0,38.0,4.0,64.0,17.7,1.2,145.0,93.0
7829,2017-06-10,11,10,6,TLA,2.545,2.073,582.0,1.3,31.0,63.0,94.0,29.0,70.0,39.0,5.0,57.0,19.2,1.0,145.0,109.0
7831,2017-06-10,12,10,6,TLA,2.612,2.353,582.0,1.2,26.0,64.0,90.0,43.0,70.0,40.0,6.0,46.0,21.1,0.0,61.0,110.0
7833,2017-06-10,13,10,6,TLA,3.523,3.2310000000000003,582.0,0.9,16.0,53.0,69.0,62.0,59.0,39.0,5.0,35.0,22.9,1.2,359.0,98.0
7835,2017-06-10,14,10,6,TLA,3.56,3.12,582.0,0.9,13.0,45.0,58.0,73.0,47.0,37.0,4.0,33.0,23.2,2.3,353.0,84.0
7837,2017-06-10,15,10,6,TLA,3.845,3.0989999999999998,581.0,0.7,7.0,30.0,38.0,89.0,38.0,40.0,4.0,33.0,23.9,2.3,337.0,77.0
7839,2017-06-10,16,10,6,TLA,3.6180000000000003,2.553,581.0,0.5,5.0,20.0,26.0,72.0,17.0,22.0,3.0,26.0,25.0,1.7,344.0,39.0
7841,2017-06-10,17,10,6,TLA,2.36,1.295,580.0,0.6,6.0,19.0,25.0,65.0,1.0,18.0,4.0,24.0,25.3,2.1,346.0,19.0
7843,2017-06-10,18,10,6,TLA,0.893,0.33399999999999996,580.0,0.7,6.0,22.0,28.0,58.0,26.0,14.0,28.0,24.0,24.8,2.1,324.0,40.0
7845,2017-06-10,19,10,6,TLA,0.308,0.04,580.0,0.5,5.0,23.0,28.0,52.0,17.0,17.0,7.0,31.0,23.6,2.1,255.0,34.0
7847,2017-06-10,20,10,6,TLA,0.043,0.0,580.0,0.6,13.0,34.0,47.0,35.0,28.0,27.0,6.0,41.0,22.3,2.0,13.0,55.0
7849,2017-06-10,21,10,6,TLA,0.0,0.0,582.0,0.5,15.0,26.0,42.0,31.0,22.0,26.0,3.0,70.0,15.5,3.0,15.0,48.0
7851,2017-06-10,22,10,6,TLA,0.0,0.0,583.0,0.6,5.0,35.0,40.0,21.0,29.0,7.0,2.0,76.0,14.9,1.2,188.0,36.0
7853,2017-06-10,23,10,6,TLA,0.0,0.0,583.0,0.5,1.0,25.0,26.0,29.0,18.0,6.0,2.0,75.0,15.2,2.0,244.0,25.0
7855,2017-06-10,0,10,6,TLA,0.0,0.0,584.0,0.4,1.0,14.0,16.0,33.0,26.0,9.0,1.0,75.0,15.7,2.5,293.0,35.0
7866,2017-07-10,4,10,7,MER,0.0,0.0,586.0,0.4,10.0,25.0,35.0,3.0,14.0,4.0,2.0,88.0,14.5,1.1,163.0,18.0
7867,2017-07-10,4,10,7,TLA,0.0,0.0,583.0,0.6,5.0,28.0,33.0,4.0,15.0,7.0,2.0,82.0,14.2,1.3,106.0,22.0
7869,2017-07-10,5,10,7,MER,0.0,0.0,586.0,0.7,23.0,26.0,49.0,1.0,15.0,8.0,1.0,90.0,14.3,0.7,148.0,24.0
7870,2017-07-10,5,10,7,TLA,0.0,0.0,582.0,0.8,42.0,27.0,68.0,2.0,16.0,8.0,2.0,83.0,13.8,0.6,8.0,24.0
7872,2017-07-10,6,10,7,MER,0.0,0.0,586.0,1.0,49.0,26.0,75.0,1.0,20.0,11.0,2.0,89.0,14.1,0.8,173.0,31.0
7873,2017-07-10,6,10,7,TLA,0.013999999999999999,0.0,583.0,0.8,64.0,28.0,93.0,1.0,16.0,7.0,3.0,83.0,13.8,0.5,144.0,23.0
7875,2017-07-10,7,10,7,MER,0.142,0.019,586.0,1.1,55.0,26.0,81.0,1.0,12.0,11.0,2.0,87.0,14.1,1.1,165.0,23.0
7876,2017-07-10,7,10,7,TLA,0.09300000000000001,0.006,583.0,1.5,115.0,33.0,149.0,2.0,41.0,25.0,4.0,82.0,14.0,0.4,34.0,66.0
7878,2017-07-10,8,10,7,MER,0.97,0.245,587.0,1.2,59.0,30.0,89.0,4.0,12.0,9.0,2.0,83.0,14.9,0.5,65.0,21.0
7879,2017-07-10,8,10,7,TLA,0.623,0.153,584.0,1.5,96.0,32.0,128.0,3.0,46.0,23.0,4.0,80.0,14.8,0.6,328.0,69.0
7881,2017-07-10,9,10,7,MER,1.197,0.503,587.0,1.2,57.0,38.0,96.0,5.0,17.0,12.0,3.0,79.0,15.9,0.9,42.0,29.0
7883,2017-07-10,10,10,7,MER,0.555,0.376,587.0,1.1,36.0,45.0,81.0,6.0,22.0,19.0,3.0,74.0,16.4,1.1,55.0,41.0
