,fecha,hora,dia,mes,id_station,UVA,UVB,PA,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,RH,TMP,WSP,WDR,PM10
1354,2015-07-03 18:00:00,18,3,7,MER,0.156,0.053,584.0,1.9,47.0,67.0,115.0,7.0,37.0,17.0,4.0,79.0,16.0,3.0,336.0,54.0
1355,2015-07-03 18:00:00,18,3,7,TLA,0.14800000000000002,0.006,582.0,1.2,15.0,64.0,79.0,26.0,45.0,9.0,3.0,78.0,14.9,3.8,317.0,54.0
1356,2015-07-03 19:00:00,19,3,7,MER,0.052000000000000005,0.012,584.0,1.4,24.0,56.0,79.0,11.0,45.0,20.0,2.0,82.0,14.8,2.6,4.0,65.0
1357,2015-07-03 19:00:00,19,3,7,TLA,0.075,0.0,582.0,1.3,27.0,64.0,91.0,8.0,40.0,8.0,3.0,82.0,14.9,2.9,305.0,48.0
1358,2015-07-03 20:00:00,20,3,7,MER,0.01,0.003,585.0,1.6,32.0,61.0,93.0,4.0,31.0,13.0,3.0,86.0,14.8,2.5,313.0,44.0
1359,2015-07-03 20:00:00,20,3,7,TLA,0.006999999999999999,0.0,582.0,0.9,13.0,51.0,64.0,13.0,26.0,6.0,2.0,82.0,14.6,2.4,325.0,32.0
1360,2015-07-03 21:00:00,21,3,7,MER,0.0,0.0,585.0,1.3,39.0,59.0,98.0,3.0,30.0,14.0,3.0,86.0,14.6,2.5,331.0,44.0
1361,2015-07-03 21:00:00,21,3,7,TLA,0.0,0.0,583.0,1.0,14.0,55.0,69.0,16.0,28.0,6.0,2.0,80.0,14.7,2.2,322.0,33.0
1362,2015-07-03 22:00:00,22,3,7,MER,0.0,0.0,586.0,1.2,22.0,57.0,78.0,5.0,26.0,12.0,3.0,83.0,14.7,1.7,338.0,38.0
1363,2015-07-03 22:00:00,22,3,7,TLA,0.0,0.0,583.0,1.1,15.0,52.0,68.0,15.0,28.0,6.0,2.0,79.0,14.7,2.0,317.0,34.0
1364,2015-07-03 23:00:00,23,3,7,MER,0.0,0.0,586.0,1.2,16.0,54.0,70.0,11.0,32.0,11.0,3.0,82.0,14.8,2.2,315.0,43.0
1365,2015-07-03 23:00:00,23,3,7,TLA,0.0,0.0,583.0,0.9,8.0,43.0,51.0,16.0,28.0,6.0,3.0,78.0,14.6,1.7,321.0,34.0
1366,2015-07-03 00:00:00,0,3,7,MER,0.0,0.0,586.0,1.0,9.0,46.0,56.0,11.0,30.0,11.0,3.0,83.0,14.5,1.9,324.0,41.0
1367,2015-07-03 00:00:00,0,3,7,TLA,0.0,0.0,584.0,0.5,8.0,33.0,40.0,16.0,19.0,7.0,9.0,78.0,14.5,1.6,309.0,25.0
1369,2015-08-03 01:00:00,1,3,8,TLA,0.0,0.0,583.0,0.4,1.0,20.0,22.0,16.0,26.0,11.0,8.0,70.0,16.0,1.7,311.0,37.0
1371,2015-08-03 02:00:00,2,3,8,TLA,0.0,0.0,583.0,0.4,2.0,21.0,23.0,9.0,21.0,14.0,4.0,74.0,15.7,1.4,329.0,36.0
1373,2015-08-03 03:00:00,3,3,8,TLA,0.0,0.0,582.0,0.4,2.0,24.0,26.0,6.0,17.0,15.0,4.0,77.0,15.3,1.4,348.0,32.0
1375,2015-08-03 04:00:00,4,3,8,TLA,0.0,0.0,582.0,0.4,4.0,24.0,28.0,5.0,20.0,14.0,6.0,77.0,14.9,0.6,324.0,34.0
1377,2015-08-03 05:00:00,5,3,8,TLA,0.0,0.0,582.0,0.7,20.0,28.0,48.0,1.0,26.0,18.0,6.0,76.0,14.5,0.8,348.0,45.0
1379,2015-08-03 06:00:00,6,3,8,TLA,0.0,0.0,582.0,1.1,64.0,32.0,96.0,0.0,29.0,22.0,12.0,77.0,14.2,0.5,324.0,51.0
1381,2015-08-03 07:00:00,7,3,8,TLA,0.1,0.002,583.0,1.6,123.0,27.0,150.0,1.0,30.0,24.0,7.0,76.0,13.9,0.8,214.0,54.0
1383,2015-08-03 08:00:00,8,3,8,TLA,0.5710000000000001,0.129,583.0,1.7,101.0,34.0,135.0,2.0,22.0,28.0,6.0,73.0,14.8,0.8,189.0,49.0
1385,2015-08-03 09:00:00,9,3,8,TLA,1.444,0.655,583.0,1.5,77.0,37.0,113.0,8.0,42.0,26.0,6.0,67.0,16.3,0.7,284.0,67.0
1387,2015-08-03 10:00:00,10,3,8,TLA,2.424,1.506,583.0,1.6,73.0,55.0,127.0,14.0,48.0,35.0,9.0,58.0,18.3,1.0,6.0,84.0
1389,2015-08-03 11:00:00,11,3,8,TLA,3.5869999999999997,2.83,583.0,1.3,44.0,50.0,93.0,28.0,60.0,44.0,8.0,53.0,19.3,2.0,351.0,104.0
1391,2015-08-03 12:00:00,12,3,8,TLA,4.618,3.977,583.0,0.9,22.0,38.0,61.0,44.0,56.0,36.0,5.0,47.0,20.8,2.5,342.0,92.0
1393,2015-08-03 13:00:00,13,3,8,TLA,4.927,4.404,583.0,0.7,11.0,28.0,38.0,53.0,32.0,25.0,5.0,38.0,22.5,2.4,332.0,57.0
1395,2015-08-03 14:00:00,14,3,8,TLA,4.704,3.967,582.0,0.6,11.0,21.0,33.0,58.0,33.0,17.0,4.0,32.0,23.9,2.4,359.0,49.0
1397,2015-08-03 15:00:00,15,3,8,TLA,4.808,3.6310000000000002,582.0,0.5,6.0,14.0,21.0,66.0,5.0,17.0,4.0,27.0,24.9,2.2,352.0,22.0
1399,2015-08-03 16:00:00,16,3,8,TLA,3.4930000000000003,2.233,581.0,0.5,5.0,14.0,18.0,69.0,24.0,18.0,4.0,25.0,25.4,2.5,11.0,42.0
1401,2015-08-03 17:00:00,17,3,8,TLA,1.955,0.919,581.0,0.6,7.0,15.0,23.0,59.0,22.0,25.0,8.0,32.0,24.4,5.3,4.0,47.0
1403,2015-08-03 18:00:00,18,3,8,TLA,0.831,0.259,581.0,0.7,13.0,19.0,32.0,42.0,17.0,31.0,2.0,39.0,23.1,4.3,9.0,48.0
1404,2015-08-03 19:00:00,19,3,8,TLA,0.09699999999999999,0.001,581.0,0.9,16.0,26.0,42.0,33.0,14.0,16.0,2.0,43.0,22.1,3.0,31.0,30.0
1406,2015-08-03 20:00:00,20,3,8,TLA,0.006,0.0,582.0,1.1,21.0,21.0,42.0,28.0,13.0,18.0,2.0,47.0,21.1,2.7,47.0,31.0
1408,2015-08-03 21:00:00,21,3,8,TLA,0.0,0.0,582.0,0.7,10.0,24.0,34.0,26.0,24.0,14.0,2.0,50.0,20.3,2.0,4.0,39.0
1410,2015-08-03 22:00:00,22,3,8,TLA,0.0,0.0,583.0,0.5,2.0,25.0,27.0,20.0,22.0,23.0,6.0,57.0,18.7,3.5,336.0,45.0
1412,2015-08-03 23:00:00,23,3,8,TLA,0.0,0.0,583.0,0.5,5.0,27.0,32.0,17.0,22.0,17.0,3.0,62.0,17.5,4.0,330.0,39.0
1414,2015-08-03 00:00:00,0,3,8,TLA,0.0,0.0,583.0,0.4,1.0,19.0,20.0,24.0,33.0,18.0,2.0,65.0,16.5,3.4,332.0,51.0
1415,2015-09-03 01:00:00,1,3,9,MER,0.0,0.0,586.0,1.3,6.0,72.0,79.0,3.0,41.0,9.0,2.0,94.0,15.7,0.8,23.0,50.0
1416,2015-09-03 02:00:00,2,3,9,MER,0.0,0.0,585.0,1.2,7.0,62.0,70.0,3.0,41.0,13.0,2.0,93.0,15.5,1.0,24.0,54.0
1417,2015-09-03 03:00:00,3,3,9,MER,0.0,0.0,585.0,0.9,3.0,44.0,47.0,10.0,51.0,12.0,1.0,94.0,15.5,1.3,38.0,62.0
1418,2015-09-03 04:00:00,4,3,9,MER,0.0,0.0,585.0,0.7,3.0,35.0,38.0,10.0,51.0,10.0,1.0,94.0,15.6,1.1,23.0,60.0
1419,2015-09-03 05:00:00,5,3,9,MER,0.0,0.0,585.0,0.8,7.0,39.0,46.0,4.0,44.0,10.0,1.0,94.0,15.8,0.8,65.0,54.0
1420,2015-09-03 06:00:00,6,3,9,MER,0.0,0.0,585.0,1.2,29.0,43.0,73.0,5.0,53.0,12.0,1.0,92.0,15.6,1.2,6.0,65.0
1421,2015-09-03 07:00:00,7,3,9,MER,0.024,0.012,585.0,1.2,34.0,46.0,80.0,2.0,48.0,14.0,2.0,91.0,15.5,0.7,21.0,62.0
1422,2015-09-03 08:00:00,8,3,9,MER,0.309,0.08800000000000001,586.0,2.0,91.0,51.0,142.0,2.0,53.0,19.0,3.0,89.0,15.7,1.2,358.0,72.0
1423,2015-09-03 09:00:00,9,3,9,MER,0.9059999999999999,0.365,586.0,1.9,84.0,55.0,139.0,5.0,62.0,34.0,4.0,84.0,16.6,1.4,338.0,96.0
1424,2015-09-03 10:00:00,10,3,9,MER,1.528,0.873,586.0,1.5,47.0,54.0,101.0,12.0,67.0,28.0,3.0,78.0,17.5,1.6,25.0,95.0
1425,2015-09-03 11:00:00,11,3,9,MER,2.168,1.5119999999999998,586.0,1.7,45.0,58.0,102.0,19.0,67.0,33.0,3.0,73.0,18.7,1.9,322.0,100.0
1426,2015-09-03 12:00:00,12,3,9,MER,3.218,2.57,586.0,1.4,24.0,52.0,77.0,45.0,63.0,28.0,2.0,65.0,20.0,1.7,3.0,91.0
1427,2015-09-03 13:00:00,13,3,9,MER,4.512,3.55,585.0,1.0,8.0,39.0,47.0,89.0,52.0,22.0,1.0,55.0,21.8,2.1,13.0,74.0
1428,2015-09-03 14:00:00,14,3,9,MER,3.957,2.9960000000000004,584.0,0.8,6.0,32.0,38.0,100.0,53.0,18.0,1.0,51.0,22.7,2.5,13.0,71.0
1429,2015-09-03 15:00:00,15,3,9,MER,1.692,1.165,584.0,0.7,7.0,29.0,36.0,71.0,15.0,18.0,2.0,47.0,22.9,2.2,8.0,33.0
1430,2015-09-03 16:00:00,16,3,9,MER,0.628,0.35100000000000003,583.0,0.7,5.0,33.0,38.0,51.0,18.0,26.0,1.0,54.0,22.3,2.3,109.0,44.0
1431,2015-09-03 17:00:00,17,3,9,MER,0.139,0.062,583.0,1.1,11.0,43.0,55.0,31.0,43.0,23.0,1.0,78.0,18.3,3.7,345.0,67.0
1432,2015-09-03 18:00:00,18,3,9,MER,0.066,0.02,584.0,1.6,23.0,54.0,77.0,15.0,23.0,4.0,0.0,92.0,15.0,2.1,232.0,27.0
1433,2015-09-03 19:00:00,19,3,9,MER,0.026000000000000002,0.009000000000000001,584.0,1.7,22.0,55.0,78.0,12.0,15.0,6.0,1.0,94.0,15.5,3.0,222.0,21.0
1434,2015-09-03 20:00:00,20,3,9,MER,0.0,0.0,584.0,1.7,23.0,63.0,87.0,10.0,34.0,6.0,1.0,90.0,15.7,1.9,241.0,40.0
1435,2015-09-03 21:00:00,21,3,9,MER,0.0,0.0,584.0,1.9,45.0,70.0,115.0,2.0,30.0,11.0,1.0,91.0,15.7,1.6,350.0,40.0
1436,2015-09-03 22:00:00,22,3,9,MER,0.0,0.0,585.0,1.9,52.0,66.0,118.0,1.0,30.0,12.0,1.0,89.0,15.9,1.3,90.0,42.0
1437,2015-09-03 23:00:00,23,3,9,MER,0.0,0.0,585.0,2.3,91.0,69.0,160.0,1.0,35.0,18.0,2.0,90.0,15.8,1.1,182.0,53.0
1438,2015-09-03 00:00:00,0,3,9,MER,0.0,0.0,585.0,2.8,121.0,68.0,189.0,1.0,39.0,28.0,2.0,90.0,15.7,1.1,218.0,67.0
1440,2015-10-03 01:00:00,1,3,10,TLA,0.0,0.0,582.0,0.8,25.0,43.0,68.0,4.0,27.0,43.0,5.0,57.0,12.0,2.0,326.0,70.0
1442,2015-10-03 02:00:00,2,3,10,TLA,0.0,0.0,582.0,0.9,39.0,40.0,77.0,1.0,19.0,39.0,6.0,57.0,11.3,1.0,304.0,58.0
1444,2015-10-03 03:00:00,3,3,10,TLA,0.0,0.0,582.0,0.8,20.0,32.0,52.0,2.0,7.0,17.0,2.0,56.0,10.1,1.3,266.0,25.0
1446,2015-10-03 04:00:00,4,3,10,TLA,0.0,0.0,581.0,0.6,9.0,27.0,36.0,7.0,6.0,11.0,1.0,52.0,9.6,0.9,233.0,17.0
1448,2015-10-03 05:00:00,5,3,10,TLA,0.0,0.0,581.0,0.7,20.0,31.0,51.0,4.0,11.0,11.0,2.0,53.0,9.1,0.9,251.0,22.0
1450,2015-10-03 06:00:00,6,3,10,TLA,0.0,0.0,581.0,0.8,55.0,34.0,89.0,2.0,1.0,18.0,2.0,55.0,8.4,0.7,253.0,19.0
1452,2015-10-03 07:00:00,7,3,10,TLA,0.059000000000000004,0.001,581.0,1.4,106.0,32.0,138.0,2.0,22.0,37.0,4.0,59.0,8.1,1.0,259.0,60.0
1454,2015-10-03 08:00:00,8,3,10,TLA,0.562,0.14,582.0,2.2,164.0,44.0,206.0,4.0,20.0,48.0,6.0,53.0,10.1,0.6,280.0,68.0
1456,2015-10-03 09:00:00,9,3,10,TLA,1.432,0.6709999999999999,582.0,2.0,123.0,61.0,184.0,9.0,40.0,60.0,7.0,44.0,13.1,0.4,317.0,100.0
1458,2015-10-03 10:00:00,10,3,10,TLA,2.424,1.6669999999999998,582.0,1.8,99.0,76.0,176.0,17.0,52.0,56.0,10.0,37.0,15.4,0.2,141.0,109.0
1460,2015-10-03 11:00:00,11,3,10,TLA,3.2710000000000004,2.813,582.0,1.4,61.0,76.0,136.0,28.0,52.0,53.0,11.0,31.0,17.4,1.3,137.0,105.0
1462,2015-10-03 12:00:00,12,3,10,TLA,3.969,3.7969999999999997,582.0,1.0,33.0,56.0,88.0,42.0,46.0,44.0,8.0,26.0,19.4,0.7,14.0,90.0
1464,2015-10-03 13:00:00,13,3,10,TLA,4.635,4.34,581.0,0.7,9.0,23.0,33.0,63.0,10.0,19.0,5.0,19.0,21.0,1.2,322.0,29.0
1466,2015-10-03 14:00:00,14,3,10,TLA,4.406000000000001,3.885,580.0,0.7,11.0,25.0,36.0,67.0,35.0,29.0,5.0,15.0,22.3,1.6,311.0,64.0
1468,2015-10-03 15:00:00,15,3,10,TLA,3.681,2.812,580.0,0.8,8.0,32.0,40.0,84.0,15.0,23.0,5.0,15.0,23.4,0.9,21.0,38.0
1470,2015-10-03 16:00:00,16,3,10,TLA,2.52,1.515,579.0,0.8,9.0,37.0,45.0,97.0,30.0,29.0,4.0,15.0,24.4,0.8,336.0,59.0
1472,2015-10-03 17:00:00,17,3,10,TLA,1.423,0.579,579.0,0.8,6.0,33.0,38.0,92.0,32.0,35.0,4.0,15.0,24.3,1.8,335.0,68.0
1474,2015-10-03 18:00:00,18,3,10,TLA,0.556,0.12,579.0,0.8,5.0,32.0,37.0,77.0,24.0,40.0,4.0,17.0,23.3,2.7,345.0,64.0
1476,2015-10-03 19:00:00,19,3,10,TLA,0.069,0.0,579.0,1.0,7.0,45.0,52.0,52.0,20.0,46.0,4.0,19.0,22.2,1.7,350.0,65.0
1478,2015-10-03 20:00:00,20,3,10,TLA,0.0,0.0,580.0,1.6,26.0,87.0,113.0,8.0,28.0,52.0,4.0,28.0,20.2,1.0,158.0,80.0
1480,2015-10-03 21:00:00,21,3,10,TLA,0.0,0.0,580.0,1.4,11.0,75.0,87.0,18.0,33.0,43.0,3.0,42.0,18.6,1.4,108.0,76.0
1482,2015-10-03 22:00:00,22,3,10,TLA,0.0,0.0,581.0,1.2,9.0,56.0,65.0,29.0,51.0,53.0,3.0,53.0,17.6,1.7,118.0,103.0
1484,2015-10-03 23:00:00,23,3,10,TLA,0.0,0.0,581.0,1.2,5.0,50.0,55.0,17.0,34.0,42.0,3.0,54.0,16.5,1.3,240.0,77.0
1486,2015-10-03 00:00:00,0,3,10,TLA,0.0,0.0,581.0,1.1,7.0,44.0,51.0,8.0,17.0,22.0,5.0,56.0,15.7,0.7,251.0,39.0
1536,2015-12-03 01:00:00,1,3,12,TLA,0.0,0.0,583.0,0.5,5.0,27.0,32.0,5.0,24.0,18.0,3.0,72.0,13.7,2.6,329.0,42.0
1538,2015-12-03 02:00:00,2,3,12,TLA,0.0,0.0,583.0,0.5,6.0,22.0,28.0,3.0,34.0,16.0,3.0,73.0,13.1,2.8,328.0,51.0
1540,2015-12-03 03:00:00,3,3,12,TLA,0.0,0.0,583.0,0.4,3.0,16.0,19.0,7.0,21.0,17.0,5.0,74.0,12.7,2.9,331.0,38.0
1542,2015-12-03 04:00:00,4,3,12,TLA,0.0,0.0,583.0,0.4,4.0,17.0,20.0,6.0,11.0,14.0,4.0,76.0,12.4,2.6,328.0,24.0
1544,2015-12-03 05:00:00,5,3,12,TLA,0.0,0.0,583.0,0.4,4.0,17.0,21.0,5.0,15.0,12.0,4.0,76.0,12.3,3.4,346.0,27.0
1546,2015-12-03 06:00:00,6,3,12,TLA,0.0,0.0,583.0,0.4,6.0,17.0,23.0,4.0,18.0,15.0,3.0,75.0,12.1,3.3,342.0,33.0
1548,2015-12-03 07:00:00,7,3,12,TLA,0.0,0.0,583.0,0.6,20.0,22.0,42.0,1.0,12.0,18.0,3.0,73.0,12.0,2.9,335.0,31.0
1550,2015-12-03 08:00:00,8,3,12,TLA,0.131,0.006,584.0,0.9,45.0,24.0,70.0,1.0,21.0,29.0,5.0,75.0,12.0,2.8,334.0,50.0
1552,2015-12-03 09:00:00,9,3,12,TLA,0.474,0.146,584.0,1.1,43.0,23.0,66.0,2.0,37.0,35.0,6.0,75.0,12.1,2.7,336.0,72.0
1554,2015-12-03 10:00:00,10,3,12,TLA,1.443,0.748,585.0,1.0,54.0,22.0,76.0,6.0,41.0,32.0,5.0,69.0,13.3,2.3,311.0,73.0
1562,2015-12-03 14:00:00,14,3,12,TLA,1.8,1.331,583.0,1.2,22.0,51.0,74.0,38.0,44.0,45.0,4.0,48.0,18.1,1.2,122.0,89.0
1564,2015-12-03 15:00:00,15,3,12,TLA,1.544,1.005,583.0,1.2,18.0,49.0,67.0,45.0,53.0,43.0,3.0,43.0,18.9,1.3,135.0,97.0
1566,2015-12-03 16:00:00,16,3,12,TLA,1.1909999999999998,0.628,582.0,0.9,10.0,38.0,48.0,52.0,36.0,42.0,2.0,40.0,19.2,1.6,136.0,78.0
1585,2015-01-04 03:00:00,3,4,1,MER,0.0,0.0,586.0,1.4,55.0,32.0,87.0,1.0,13.0,15.0,2.0,69.0,10.5,0.5,157.0,27.0
1587,2015-01-04 04:00:00,4,4,1,MER,0.0,0.0,586.0,1.5,69.0,30.0,100.0,2.0,26.0,16.0,2.0,70.0,10.0,1.0,49.0,42.0
1589,2015-01-04 05:00:00,5,4,1,MER,0.0,0.0,586.0,1.2,68.0,32.0,100.0,1.0,16.0,12.0,3.0,68.0,9.7,1.1,53.0,28.0
1591,2015-01-04 06:00:00,6,4,1,MER,0.0,0.0,587.0,1.2,56.0,34.0,90.0,1.0,24.0,18.0,2.0,71.0,9.0,1.1,111.0,42.0
1593,2015-01-04 07:00:00,7,4,1,MER,0.0,0.0,587.0,1.8,103.0,32.0,136.0,2.0,25.0,21.0,3.0,72.0,9.1,1.0,164.0,45.0
1595,2015-01-04 08:00:00,8,4,1,MER,0.10400000000000001,0.016,587.0,1.9,99.0,28.0,127.0,2.0,19.0,14.0,3.0,70.0,9.3,0.7,48.0,34.0
1597,2015-01-04 09:00:00,9,4,1,MER,0.54,0.149,588.0,2.6,160.0,37.0,197.0,3.0,36.0,30.0,5.0,68.0,10.5,1.1,94.0,66.0
1599,2015-01-04 10:00:00,10,4,1,MER,1.274,0.569,588.0,1.7,93.0,46.0,139.0,5.0,37.0,28.0,5.0,62.0,11.8,1.2,67.0,65.0
1601,2015-01-04 11:00:00,11,4,1,MER,1.8230000000000002,1.113,588.0,1.9,85.0,56.0,141.0,8.0,32.0,27.0,6.0,56.0,13.9,0.9,17.0,58.0
1603,2015-01-04 12:00:00,12,4,1,MER,2.7260000000000004,1.911,588.0,1.7,50.0,55.0,105.0,21.0,40.0,25.0,4.0,47.0,16.4,1.4,287.0,66.0
1605,2015-01-04 13:00:00,13,4,1,MER,3.065,2.289,587.0,1.2,27.0,43.0,70.0,33.0,26.0,23.0,2.0,41.0,17.9,2.1,339.0,49.0
1607,2015-01-04 14:00:00,14,4,1,MER,2.738,2.009,587.0,1.0,17.0,38.0,55.0,45.0,28.0,25.0,2.0,40.0,18.4,2.5,356.0,53.0
1609,2015-01-04 15:00:00,15,4,1,MER,2.476,1.643,586.0,0.7,11.0,25.0,36.0,48.0,22.0,20.0,2.0,37.0,19.4,2.1,355.0,42.0
1611,2015-01-04 16:00:00,16,4,1,MER,1.723,0.88,586.0,1.0,17.0,31.0,48.0,40.0,22.0,30.0,2.0,37.0,19.5,3.2,321.0,52.0
1613,2015-01-04 17:00:00,17,4,1,MER,0.8640000000000001,0.336,586.0,0.7,14.0,24.0,38.0,26.0,15.0,54.0,1.0,45.0,17.7,4.6,356.0,69.0
1615,2015-01-04 18:00:00,18,4,1,MER,0.41700000000000004,0.083,587.0,0.7,15.0,23.0,38.0,19.0,11.0,61.0,1.0,50.0,15.8,5.1,350.0,72.0
1617,2015-01-04 19:00:00,19,4,1,MER,0.024,0.005,587.0,0.9,22.0,26.0,48.0,12.0,7.0,53.0,1.0,56.0,13.9,5.1,339.0,60.0
1619,2015-01-04 20:00:00,20,4,1,MER,0.0,0.0,588.0,0.8,19.0,24.0,43.0,11.0,7.0,41.0,1.0,59.0,13.1,4.6,330.0,48.0
1621,2015-01-04 21:00:00,21,4,1,MER,0.0,0.0,588.0,0.8,15.0,25.0,40.0,7.0,8.0,34.0,1.0,66.0,11.6,4.4,305.0,42.0
1623,2015-01-04 22:00:00,22,4,1,MER,0.0,0.0,589.0,0.7,12.0,22.0,34.0,7.0,6.0,30.0,1.0,69.0,10.5,4.3,301.0,35.0
1625,2015-01-04 23:00:00,23,4,1,MER,0.0,0.0,589.0,0.7,13.0,22.0,35.0,7.0,7.0,20.0,1.0,69.0,9.7,3.3,306.0,28.0
1627,2015-01-04 00:00:00,0,4,1,MER,0.0,0.0,589.0,0.6,9.0,21.0,29.0,10.0,4.0,15.0,1.0,69.0,8.7,3.7,307.0,20.0
1677,2015-03-04 01:00:00,1,4,3,TLA,0.0,0.0,582.0,0.9,9.0,52.0,62.0,4.0,36.0,46.0,3.0,39.0,16.9,1.7,271.0,82.0
1679,2015-03-04 02:00:00,2,4,3,TLA,0.0,0.0,581.0,0.7,6.0,42.0,49.0,4.0,28.0,29.0,3.0,42.0,15.7,1.1,258.0,57.0
1681,2015-03-04 03:00:00,3,4,3,TLA,0.0,0.0,581.0,0.5,5.0,35.0,40.0,8.0,14.0,19.0,3.0,43.0,14.9,0.7,227.0,34.0
1683,2015-03-04 04:00:00,4,4,3,TLA,0.0,0.0,581.0,0.5,5.0,32.0,37.0,8.0,8.0,21.0,2.0,45.0,14.2,0.7,250.0,29.0
1685,2015-03-04 05:00:00,5,4,3,TLA,0.0,0.0,581.0,0.6,18.0,37.0,55.0,4.0,19.0,23.0,3.0,46.0,13.9,0.9,175.0,41.0
1694,2015-03-04 11:00:00,11,4,3,TLA,3.069,1.999,583.0,1.4,45.0,63.0,108.0,31.0,49.0,47.0,8.0,32.0,20.2,0.7,67.0,97.0
1696,2015-03-04 12:00:00,12,4,3,TLA,3.977,2.988,582.0,0.8,14.0,37.0,51.0,65.0,38.0,34.0,5.0,28.0,21.7,0.9,136.0,72.0
1698,2015-03-04 13:00:00,13,4,3,TLA,4.008,3.115,581.0,0.9,16.0,47.0,63.0,81.0,45.0,34.0,6.0,25.0,23.0,0.8,25.0,79.0
1700,2015-03-04 14:00:00,14,4,3,TLA,4.124,3.049,581.0,0.7,6.0,27.0,33.0,100.0,17.0,28.0,4.0,23.0,24.4,1.4,174.0,46.0
1702,2015-03-04 15:00:00,15,4,3,TLA,3.603,2.375,580.0,0.6,4.0,24.0,28.0,117.0,37.0,28.0,4.0,21.0,25.8,1.4,201.0,65.0
1704,2015-03-04 16:00:00,16,4,3,TLA,2.772,1.4869999999999999,579.0,0.7,2.0,27.0,29.0,132.0,6.0,25.0,3.0,20.0,26.4,1.3,158.0,31.0
1706,2015-03-04 17:00:00,17,4,3,TLA,1.2819999999999998,0.544,579.0,0.7,4.0,30.0,34.0,135.0,55.0,27.0,3.0,19.0,26.1,0.3,60.0,82.0
1708,2015-03-04 18:00:00,18,4,3,TLA,0.5579999999999999,0.154,579.0,0.9,6.0,41.0,47.0,126.0,22.0,30.0,3.0,18.0,26.0,1.1,90.0,52.0
1710,2015-03-04 19:00:00,19,4,3,TLA,0.099,0.027999999999999997,580.0,1.2,7.0,61.0,67.0,61.0,49.0,66.0,3.0,24.0,24.5,3.6,105.0,115.0
1712,2015-03-04 20:00:00,20,4,3,TLA,0.0,0.0,580.0,1.2,16.0,70.0,86.0,26.0,2.0,64.0,4.0,28.0,23.0,1.9,350.0,66.0
1714,2015-03-04 21:00:00,21,4,3,TLA,0.0,0.0,581.0,0.7,12.0,35.0,47.0,19.0,17.0,44.0,2.0,30.0,21.8,3.4,321.0,61.0
1718,2015-03-04 23:00:00,23,4,3,TLA,0.0,0.0,582.0,0.6,8.0,39.0,47.0,19.0,40.0,36.0,8.0,36.0,19.6,2.9,351.0,76.0
1720,2015-03-04 00:00:00,0,4,3,TLA,0.0,0.0,582.0,0.6,10.0,46.0,56.0,10.0,23.0,37.0,15.0,38.0,18.6,1.9,331.0,60.0
1721,2015-04-04 01:00:00,1,4,4,MER,0.0,0.0,586.0,0.6,3.0,35.0,38.0,25.0,6.0,16.0,1.0,37.0,17.7,2.7,299.0,22.0
1723,2015-04-04 02:00:00,2,4,4,MER,0.0,0.0,586.0,0.6,6.0,42.0,49.0,14.0,18.0,19.0,1.0,42.0,16.8,2.5,318.0,38.0
1725,2015-04-04 03:00:00,3,4,4,MER,0.0,0.0,586.0,0.5,2.0,32.0,33.0,22.0,15.0,16.0,2.0,43.0,16.4,2.6,308.0,31.0
1727,2015-04-04 04:00:00,4,4,4,MER,0.0,0.0,585.0,0.6,3.0,35.0,38.0,17.0,24.0,17.0,2.0,45.0,16.0,2.3,315.0,41.0
1729,2015-04-04 05:00:00,5,4,4,MER,0.0,0.0,585.0,0.6,5.0,42.0,47.0,12.0,21.0,17.0,2.0,45.0,15.6,2.2,309.0,37.0
1731,2015-04-04 06:00:00,6,4,4,MER,0.0,0.0,585.0,0.8,11.0,38.0,49.0,16.0,17.0,14.0,3.0,45.0,15.2,1.8,307.0,31.0
1733,2015-04-04 07:00:00,7,4,4,MER,0.044000000000000004,0.011000000000000001,586.0,0.9,18.0,39.0,57.0,15.0,11.0,12.0,1.0,44.0,15.0,2.1,313.0,23.0
1734,2015-04-04 08:00:00,8,4,4,MER,0.505,0.11,586.0,1.0,22.0,43.0,65.0,17.0,13.0,18.0,2.0,42.0,15.6,2.1,308.0,31.0
1736,2015-04-04 09:00:00,9,4,4,MER,1.335,0.511,587.0,1.1,39.0,48.0,87.0,16.0,26.0,23.0,3.0,39.0,17.0,2.1,322.0,49.0
1738,2015-04-04 10:00:00,10,4,4,MER,2.436,1.32,587.0,0.8,25.0,38.0,63.0,28.0,19.0,17.0,2.0,31.0,20.1,1.7,326.0,36.0
1740,2015-04-04 11:00:00,11,4,4,MER,3.2539999999999996,2.253,587.0,0.8,17.0,32.0,49.0,42.0,23.0,17.0,2.0,29.0,20.5,1.8,338.0,40.0
1742,2015-04-04 12:00:00,12,4,4,MER,4.688,3.562,587.0,0.5,6.0,16.0,22.0,63.0,9.0,15.0,1.0,21.0,22.5,2.4,28.0,23.0
1744,2015-04-04 13:00:00,13,4,4,MER,5.577000000000001,4.436,586.0,0.4,5.0,13.0,18.0,67.0,14.0,9.0,1.0,18.0,23.4,3.3,2.0,23.0
1746,2015-04-04 14:00:00,14,4,4,MER,5.537000000000001,4.338,586.0,0.4,7.0,14.0,22.0,65.0,14.0,15.0,1.0,16.0,24.5,3.1,359.0,29.0
